Config,C_BOL_prop,M_prop_bat,V_prop_bat,C_BOL_remain,M_remain_bat,V_remain_bat,M_total,V_total
CIII-Bfh_i-Sf_0_Folds_per_side1.29Pay_continuous_Trueltan_9,75.36181907105562,0.5024121271403708,0.35886580510026483,115.45003351193263,0.7696668900795509,0.5497620643425364,1.2720790172199217,0.9086278694428012
CIII-Bfh_i-Sf_0_Folds_per_side1.29Pay_continuous_Trueltan_12,62.04902839194725,0.41366018927964837,0.2954715637711774,141.890642605528,0.9459376173701867,0.6756697266929905,1.359597806649835,0.9711412904641679
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_6,87.65672900635644,0.5843781933757096,0.417412995268364,72.39741205437457,0.4826494136958305,0.3447495812113075,1.06702760707154,0.7621625764796716
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_9,75.17579666470102,0.5011719777646735,0.35797998411762394,115.45003351193263,0.7696668900795509,0.5497620643425364,1.2708388678442244,0.9077420484601604
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_12,61.8046705435292,0.41203113695686133,0.29430795496918666,141.89859415547465,0.9459906277031643,0.675707591216546,1.3580217646600257,0.9700155461857327
CIII-Bfh_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_6,87.55926481945663,0.5837284321297108,0.41694888009265063,72.39741205437461,0.48264941369583075,0.34474958121130767,1.0663778458255415,0.7616984613039584
CIII-Bfh_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_9,74.98977425834647,0.4999318283889765,0.3570941631349832,115.45003351193269,0.7696668900795512,0.5497620643425366,1.2695987184685278,0.9068562274775198
CIII-Bfh_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_12,61.56031269511115,0.41040208463407435,0.293144346167196,141.9102433422429,0.946068288948286,0.67576306353449,1.3564703735823604,0.968907409701686
CIII-Bfh_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_6,86.6820871373582,0.5778805809157213,0.4127718435112295,72.39741205437457,0.4826494136958305,0.3447495812113075,1.0605299946115516,0.757521424722537
CIII-Bfh_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_9,73.31557260115535,0.48877048400770234,0.349121774291216,115.45003351193307,0.7696668900795538,0.5497620643425384,1.258437374087256,0.8988838386337543
CIII-Bfh_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,142.01530746530278,0.9467687164353519,0.6762633688823942,1.344614521424014,0.9604389438742957
CIII-Bfh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_6,68.85250211542537,0.4590166807695024,0.32786905769250174,72.3974120543745,0.48264941369583,0.3447495812113071,0.9416660944653323,0.6726186389038089
CIII-Bfh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_9,69.06758104026247,0.4604505402684165,0.3288932430488689,114.7625724042175,0.7650838160281166,0.5464884400200833,1.225534356296533,0.8753816830689523
CIII-Bfh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_12,62.04892891955336,0.4136595261303557,0.29547109009311123,141.8906663903255,0.9459377759355033,0.6756698399539309,1.359597302065859,0.9711409300470422
CIII-Bfh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_6,68.60851319148809,0.4573900879432539,0.3267072056737528,72.3974120543745,0.48264941369583,0.3447495812113071,0.9400395016390839,0.6714567868850598
CIII-Bfh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_9,68.83276609103353,0.4588851072735569,0.3277750766239692,114.76257240421756,0.7650838160281171,0.5464884400200837,1.223968923301674,0.8742635166440529
CIII-Bfh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_12,61.804570300031486,0.4120304686668766,0.29430747761919757,141.8986182207809,0.9459907881385393,0.6757077058132424,1.358021256805416,0.97001518343244
CIII-Bfh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_6,68.36452426755082,0.4557634951170055,0.3255453536550039,72.3974120543745,0.48264941369583,0.3447495812113071,0.9384129088128355,0.670294934866311
CIII-Bfh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_9,68.5979511418046,0.45731967427869735,0.3266569101990695,114.76257240421762,0.7650838160281175,0.5464884400200839,1.2224034903068148,0.8731453502191534
CIII-Bfh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_12,61.5602116805096,0.41040141120339735,0.29314386514528384,141.9102676904318,0.9460684512695453,0.6757631794782466,1.3564698624729425,0.9689070446235304
CIII-Bfh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_6,66.16862395211534,0.44112415968076896,0.3150886854862635,72.3974120543745,0.48264941369583,0.3447495812113071,0.9237735733765989,0.6598382666975706
CIII-Bfh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_9,66.4846165987442,0.4432307773249613,0.31659341237497235,114.76257240421808,0.7650838160281205,0.5464884400200861,1.208314593353082,0.8630818523950585
CIII-Bfh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,142.015289165036,0.9467685944335733,0.6762632817382667,1.3446143994222355,0.9604388567301682
CIII-Bfv_i-Sf_0_Folds_per_side1.29Pay_continuous_Trueltan_6,87.75419319325628,0.5850279546217085,0.41787711044407755,72.39741205437458,0.4826494136958306,0.34474958121130755,1.0676773683175391,0.7626266916553851
CIII-Bfv_i-Sf_0_Folds_per_side1.29Pay_continuous_Trueltan_9,75.36181907105562,0.5024121271403708,0.35886580510026483,115.45003351193263,0.7696668900795509,0.5497620643425364,1.2720790172199217,0.9086278694428012
CIII-Bfv_i-Sf_0_Folds_per_side1.29Pay_continuous_Trueltan_12,62.04902839194725,0.41366018927964837,0.2954715637711774,141.890642605528,0.9459376173701867,0.6756697266929905,1.359597806649835,0.9711412904641679
CIII-Bfv_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_6,87.65672900635644,0.5843781933757096,0.417412995268364,72.39741205437457,0.4826494136958305,0.3447495812113075,1.06702760707154,0.7621625764796716
CIII-Bfv_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_9,75.17579666470102,0.5011719777646735,0.35797998411762394,115.45003351193263,0.7696668900795509,0.5497620643425364,1.2708388678442244,0.9077420484601604
CIII-Bfv_i-Sf_0_Folds_per_side1.3Pay_continuous_Trueltan_12,61.8046705435292,0.41203113695686133,0.29430795496918666,141.89859415547465,0.9459906277031643,0.675707591216546,1.3580217646600257,0.9700155461857327
CIII-Bfv_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_6,87.55926481945663,0.5837284321297108,0.41694888009265063,72.39741205437461,0.48264941369583075,0.34474958121130767,1.0663778458255415,0.7616984613039584
CIII-Bfv_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_9,74.98977425834647,0.4999318283889765,0.3570941631349832,115.45003351193269,0.7696668900795512,0.5497620643425366,1.2695987184685278,0.9068562274775198
CIII-Bfv_i-Sf_0_Folds_per_side1.31Pay_continuous_Trueltan_12,61.56031269511115,0.41040208463407435,0.293144346167196,141.9102433422429,0.946068288948286,0.67576306353449,1.3564703735823604,0.968907409701686
CIII-Bfv_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_6,86.6820871373582,0.5778805809157213,0.4127718435112295,72.39741205437457,0.4826494136958305,0.3447495812113075,1.0605299946115516,0.757521424722537
CIII-Bfv_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_9,73.31557260115535,0.48877048400770234,0.349121774291216,115.45003351193307,0.7696668900795538,0.5497620643425384,1.258437374087256,0.8988838386337543
CIII-Bfv_i-Sf_0_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,142.01530746530278,0.9467687164353519,0.6762633688823942,1.344614521424014,0.9604389438742957
CIII-Bfv_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_6,68.85250211542537,0.4590166807695024,0.32786905769250174,72.3974120543745,0.48264941369583,0.3447495812113071,0.9416660944653323,0.6726186389038089
CIII-Bfv_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_9,69.06758104026247,0.4604505402684165,0.3288932430488689,114.7625724042175,0.7650838160281166,0.5464884400200833,1.225534356296533,0.8753816830689523
CIII-Bfv_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_12,62.04892891955336,0.4136595261303557,0.29547109009311123,141.8906663903255,0.9459377759355033,0.6756698399539309,1.359597302065859,0.9711409300470422
CIII-Bfv_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_6,68.60851319148809,0.4573900879432539,0.3267072056737528,72.3974120543745,0.48264941369583,0.3447495812113071,0.9400395016390839,0.6714567868850598
CIII-Bfv_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_9,68.83276609103353,0.4588851072735569,0.3277750766239692,114.76257240421756,0.7650838160281171,0.5464884400200837,1.223968923301674,0.8742635166440529
CIII-Bfv_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_12,61.804570300031486,0.4120304686668766,0.29430747761919757,141.8986182207809,0.9459907881385393,0.6757077058132424,1.358021256805416,0.97001518343244
CIII-Bfv_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_6,68.36452426755082,0.4557634951170055,0.3255453536550039,72.3974120543745,0.48264941369583,0.3447495812113071,0.9384129088128355,0.670294934866311
CIII-Bfv_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_9,68.5979511418046,0.45731967427869735,0.3266569101990695,114.76257240421762,0.7650838160281175,0.5464884400200839,1.2224034903068148,0.8731453502191534
CIII-Bfv_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_12,61.5602116805096,0.41040141120339735,0.29314386514528384,141.9102676904318,0.9460684512695453,0.6757631794782466,1.3564698624729425,0.9689070446235304
CIII-Bfv_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_6,66.16862395211534,0.44112415968076896,0.3150886854862635,72.3974120543745,0.48264941369583,0.3447495812113071,0.9237735733765989,0.6598382666975706
CIII-Bfv_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_9,66.4846165987442,0.4432307773249613,0.31659341237497235,114.76257240421808,0.7650838160281205,0.5464884400200861,1.208314593353082,0.8630818523950585
CIII-Bfv_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,142.015289165036,0.9467685944335733,0.6762632817382667,1.3446143994222355,0.9604388567301682
CIV-Fr-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_6,67.37356361768894,0.449157090784593,0.3208264934175664,72.3974120543745,0.48264941369583,0.3447495812113071,0.9318065044804229,0.6655760746288735
CIV-Fr-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_9,66.810902357205,0.44540601571469995,0.31814715408192856,114.76257240421802,0.7650838160281201,0.5464884400200858,1.21048983174282,0.8646355941020143
CIV-Fr-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_12,62.09091177204983,0.4139394118136655,0.2956710084383325,132.81522930143797,0.8854348620095864,0.6324534728639903,1.2993742738232519,0.9281244813023228
CIV-Fr-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_6,67.12957469375166,0.44753049795834443,0.31966464139881745,72.3974120543745,0.48264941369583,0.3447495812113071,0.9301799116541745,0.6644142226101246
CIV-Fr-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_9,66.57608740797605,0.44384058271984034,0.3170289876570288,114.76257240421808,0.7650838160281205,0.5464884400200861,1.2089243987479608,0.8635174276771149
CIV-Fr-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_12,61.846553152527946,0.4123103543501863,0.29450739596441877,132.82238288588064,0.8854825525725376,0.6324875375518126,1.2977929069227239,0.9269949335162314
CIV-Fr-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_6,66.8855857698144,0.445903905132096,0.31850278938006854,72.3974120543745,0.48264941369583,0.3447495812113071,0.928553318827926,0.6632523705913757
CIV-Fr-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_9,66.34127245874713,0.44227514972498083,0.31591082123212916,114.76257240421812,0.7650838160281208,0.5464884400200862,1.2073589657531016,0.8623992612522153
CIV-Fr-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_12,61.60219453300606,0.41068129688670707,0.29334378349050505,132.83269929000744,0.8855513286000496,0.6325366632857498,1.2962326254867567,0.9258804467762548
CIV-Fr-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_6,64.68968545437892,0.43126456969585947,0.3080461212113282,72.39741205437447,0.4826494136958298,0.344749581211307,0.9139139833916893,0.6527957024226352
CIV-Fr-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_9,64.22793791568671,0.4281862527712447,0.30584732340803195,114.76257240421862,0.7650838160281241,0.5464884400200887,1.193270068799369,0.8523357634281206
CIV-Fr-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,132.94534270672156,0.8863022847114771,0.6330730605081979,1.2841480897001392,0.9172486355000994
CIV-Ffh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_6,68.85250211542537,0.4590166807695024,0.32786905769250174,72.3974120543745,0.48264941369583,0.3447495812113071,0.9416660944653323,0.6726186389038089
CIV-Ffh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_9,69.06758104026247,0.4604505402684165,0.3288932430488689,114.7625724042175,0.7650838160281166,0.5464884400200833,1.225534356296533,0.8753816830689523
CIV-Ffh_i-Sf_i_Folds_per_side1.29Pay_continuous_Trueltan_12,62.04892891955336,0.4136595261303557,0.29547109009311123,141.8906663903255,0.9459377759355033,0.6756698399539309,1.359597302065859,0.9711409300470422
CIV-Ffh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_6,68.60851319148809,0.4573900879432539,0.3267072056737528,72.3974120543745,0.48264941369583,0.3447495812113071,0.9400395016390839,0.6714567868850598
CIV-Ffh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_9,68.83276609103353,0.4588851072735569,0.3277750766239692,114.76257240421756,0.7650838160281171,0.5464884400200837,1.223968923301674,0.8742635166440529
CIV-Ffh_i-Sf_i_Folds_per_side1.3Pay_continuous_Trueltan_12,61.804570300031486,0.4120304686668766,0.29430747761919757,141.8986182207809,0.9459907881385393,0.6757077058132424,1.358021256805416,0.97001518343244
CIV-Ffh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_6,68.36452426755082,0.4557634951170055,0.3255453536550039,72.3974120543745,0.48264941369583,0.3447495812113071,0.9384129088128355,0.670294934866311
CIV-Ffh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_9,68.5979511418046,0.45731967427869735,0.3266569101990695,114.76257240421762,0.7650838160281175,0.5464884400200839,1.2224034903068148,0.8731453502191534
CIV-Ffh_i-Sf_i_Folds_per_side1.31Pay_continuous_Trueltan_12,61.5602116805096,0.41040141120339735,0.29314386514528384,141.9102676904318,0.9460684512695453,0.6757631794782466,1.3564698624729425,0.9689070446235304
CIV-Ffh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_6,66.16862395211534,0.44112415968076896,0.3150886854862635,72.3974120543745,0.48264941369583,0.3447495812113071,0.9237735733765989,0.6598382666975706
CIV-Ffh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_9,66.4846165987442,0.4432307773249613,0.31659341237497235,114.76257240421808,0.7650838160281205,0.5464884400200861,1.208314593353082,0.8630818523950585
CIV-Ffh_i-Sf_i_Folds_per_side1.4Pay_continuous_Trueltan_12,59.676870748299315,0.3978458049886621,0.2841755749919015,142.015289165036,0.9467685944335733,0.6762632817382667,1.3446143994222355,0.9604388567301682
CI-Br-Sf_0_Folds_per_side1.29Pay_continuous_Falseltan_6,94.13873171898231,0.6275915447932154,0.44827967485229675,53.356348917121956,0.355708992780813,0.254077851986295,0.9833005375740285,0.7023575268385918
CI-Br-Sf_0_Folds_per_side1.29Pay_continuous_Falseltan_9,80.96861741146058,0.5397907827430706,0.38556484481647896,85.0595550138281,0.5670637000921873,0.4050455000658481,1.1068544828352578,0.7906103448823271
CI-Br-Sf_0_Folds_per_side1.29Pay_continuous_Falseltan_12,72.575647275727,0.4838376485048466,0.3455983203606047,146.22329350708614,0.9748219567139076,0.6963013976527912,1.4586596052187542,1.041899718013396
CI-Br-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_6,94.04126753208247,0.6269417835472165,0.4478155596765832,53.356348917121956,0.355708992780813,0.254077851986295,0.9826507763280296,0.7018934116628782
CI-Br-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_9,80.78259500510603,0.5385506333673735,0.38467902383383823,85.05907289961831,0.5670604859974554,0.40504320428389673,1.1056111193648288,0.789722228117735
CI-Br-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_12,72.33128942730895,0.48220859618205963,0.34443471155861405,146.15070229630268,0.9743380153086846,0.695955725220489,1.4565466114907442,1.040390436779103
CI-Br-Sf_0_Folds_per_side1.31Pay_continuous_Falseltan_6,93.94380334518266,0.6262920223012177,0.4473514445008698,53.35634891712195,0.35570899278081297,0.254077851986295,0.9820010150820306,0.7014292964871648
CI-Br-Sf_0_Folds_per_side1.31Pay_continuous_Falseltan_9,80.59657259875145,0.5373104839916764,0.3837932028511974,85.05860666718421,0.567057377781228,0.4050409841294486,1.1043678617729045,0.788834186980646
CI-Br-Sf_0_Folds_per_side1.31Pay_continuous_Falseltan_12,72.08693157889088,0.48057954385927254,0.34327110275662326,146.07823425471813,0.9738548950314542,0.6956106393081816,1.4544344388907267,1.0388817420648049
CI-Br-Sf_0_Folds_per_side1.4Pay_continuous_Falseltan_6,93.06662566308422,0.6204441710872282,0.4431744079194487,53.35634891712186,0.3557089927808124,0.25407785198629457,0.9761531638680405,0.6972522599057432
CI-Br-Sf_0_Folds_per_side1.4Pay_continuous_Falseltan_9,78.92237094156032,0.5261491396104021,0.37582081400743006,85.05441057527636,0.5670294038351757,0.4050210027394113,1.0931785434455779,0.7808418167468414
CI-Br-Sf_0_Folds_per_side1.4Pay_continuous_Falseltan_12,69.88771094312843,0.4659180729541895,0.33279862353870676,145.45045409352937,0.9696696939568625,0.6926212099691875,1.435587766911052,1.0254198335078943
CI-Br-Sf_i_Folds_per_side1.29Pay_continuous_Falseltan_6,75.2370406411514,0.5015802709410093,0.35827162210072094,53.35634891711999,0.3557089927807999,0.25407785198628563,0.8572892637218092,0.6123494740870066
CI-Br-Sf_i_Folds_per_side1.29Pay_continuous_Falseltan_9,74.67437938066745,0.4978291958711163,0.3555922827650831,84.33302530196764,0.5622201686797843,0.40158583477127446,1.0600493645509006,0.7571781175363576
CI-Br-Sf_i_Folds_per_side1.29Pay_continuous_Falseltan_12,72.57554780333311,0.4838369853555541,0.3455978466825386,146.2232669173441,0.9748217794489606,0.6963012710349719,1.4586587648045146,1.0418991177175105
CI-Br-Sf_i_Folds_per_side1.3Pay_continuous_Falseltan_6,74.99305171721412,0.49995367811476077,0.357109770081972,53.35634891711996,0.3557089927807997,0.2540778519862855,0.8556626708955605,0.6111876220682575
CI-Br-Sf_i_Folds_per_side1.3Pay_continuous_Falseltan_9,74.43956443143851,0.49626376287625673,0.3544741163401834,84.33302530196761,0.5622201686797841,0.40158583477127435,1.0584839315560408,0.7560599511114577
CI-Br-Sf_i_Folds_per_side1.3Pay_continuous_Falseltan_12,72.33118918381122,0.4822079278920748,0.34443423420862485,146.1506756783537,0.9743378378556914,0.695955598468351,1.4565457657477663,1.0403898326769758
CI-Br-Sf_i_Folds_per_side1.31Pay_continuous_Falseltan_6,74.74906279327683,0.4983270852885122,0.355947918063223,53.35634891711993,0.35570899278079954,0.2540778519862854,0.8540360780693117,0.6100257700495084
CI-Br-Sf_i_Folds_per_side1.31Pay_continuous_Falseltan_9,74.20474948220958,0.49469832988139717,0.3533559499152837,84.33302530196757,0.5622201686797837,0.40158583477127413,1.0569184985611808,0.7549417846865578
CI-Br-Sf_i_Folds_per_side1.31Pay_continuous_Falseltan_12,72.08683056428934,0.4805788704285956,0.3432706217347112,146.07820743201572,0.9738547162134381,0.6956105115810273,1.4544335866420337,1.0388811333157384
CI-Br-Sf_i_Folds_per_side1.4Pay_continuous_Falseltan_6,72.55316247784137,0.4836877498522758,0.3454912498944827,53.3563489171197,0.35570899278079804,0.2540778519862843,0.8393967426330738,0.599569101880767
CI-Br-Sf_i_Folds_per_side1.4Pay_continuous_Falseltan_9,72.09141493914917,0.4806094329276612,0.34329245209118653,84.33302530196737,0.5622201686797824,0.4015858347712732,1.0428296016074436,0.7448782868624597
CI-Br-Sf_i_Folds_per_side1.4Pay_continuous_Falseltan_12,69.88760298859242,0.4659173532572828,0.33279810946948774,145.45042621917227,0.9696695081278152,0.6926210772341537,1.435586861385098,1.0254191867036413
CIII-Bfh_i-Sf_0_Folds_per_side1.29Pay_continuous_Falseltan_6,95.61767021671874,0.6374511347781249,0.4553222391272321,53.35634891712214,0.35570899278081425,0.2540778519862959,0.9931601275589391,0.709400091113528
CIII-Bfh_i-Sf_0_Folds_per_side1.29Pay_continuous_Falseltan_9,83.22529609451806,0.5548353072967871,0.3963109337834193,98.878030596613,0.6591868706440867,0.4708477647457762,1.2140221779408737,0.8671586985291955
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_6,95.5202060298189,0.636801373532126,0.45485812395151853,53.35634891712209,0.3557089927808139,0.2540778519862957,0.9925103663129399,0.7089359759378142
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_9,83.0392736881635,0.55359515792109,0.3954251128007786,98.87455574746352,0.6591637049830901,0.4708312178450644,1.2127588629041801,0.866256330645843
CIII-Bfh_i-Sf_0_Folds_per_side1.3Pay_continuous_Falseltan_12,72.28930657481247,0.4819287104987498,0.34423479321339273,155.19959359290837,1.0346639572860559,0.7390456837757542,1.5165926677848056,1.0832804769891469
CIII-Bfh_i-Sf_0_Folds_per_side1.31Pay_continuous_Falseltan_6,95.4227418429191,0.6361516122861273,0.4543940087758052,53.35634891712211,0.3557089927808141,0.2540778519862958,0.9918606050669414,0.708471860762101
