Power Consumption,Power Generation,Battery Contribution (Charge/Discharge)
34.873511904761905,73.31394659035105,38.440434685589146
34.873511904761905,73.31710867527092,38.44359677050901
34.873511904761905,73.32027482335572,38.44676291859381
34.873511904761905,73.32344503035597,38.449933125594065
34.873511904761905,73.32661929201663,38.453107387254725
34.873511904761905,73.3297976040774,38.456285699315494
34.873511904761905,73.33297996227239,38.459468057510485
34.873511904761905,73.33616636233037,38.46265445756847
34.873511904761905,73.33935679997462,38.46584489521272
34.873511904761905,73.34255127092302,38.46903936616112
34.873511904761905,73.34574977088808,38.47223786612617
34.873511904761905,73.34895229557684,38.47544039081493
34.873511904761905,73.35215884069095,38.47864693592904
34.873511904761905,73.35536940192674,38.48185749716483
34.873511904761905,73.35858397497502,38.485072070213114
34.873511904761905,73.36180255552132,38.48829065075942
34.873511904761905,73.36502513924576,38.491513234483854
34.873511904761905,73.36825172182307,38.494739817061166
34.873511904761905,73.3714822989226,38.497970394160696
34.873511904761905,73.37471686620843,38.501204961446525
34.873511904761905,73.37795541933914,38.50444351457724
34.873511904761905,73.3811979539681,38.50768604920619
34.873511904761905,73.38444446574323,38.510932560981324
34.873511904761905,73.38769495030719,38.51418304554529
34.873511904761905,73.39094940329726,38.51743749853535
34.873511904761905,73.39420782034541,38.52069591558351
34.873511904761905,73.39747019707829,38.52395829231639
34.873511904761905,73.40073652911721,38.527224624355306
34.873511904761905,73.40400681207822,38.53049490731632
34.873511904761905,73.40728104157202,38.533769136810115
34.873511904761905,73.41055921320404,38.53704730844213
34.873511904761905,73.41384132257441,38.54032941781251
34.873511904761905,73.41712736527803,38.54361546051613
34.873511904761905,73.42041733690438,38.546905432142474
34.873511904761905,73.42371123303782,38.550199328275916
34.873511904761905,73.42700904925734,38.55349714449543
34.873511904761905,73.4303107811367,38.55679887637479
34.873511904761905,73.43361642424443,38.56010451948253
34.873511904761905,73.43692597414382,38.56341406938191
34.873511904761905,73.44023942639284,38.56672752163093
34.873511904761905,73.44355677654428,38.57004487178238
34.873511904761905,73.44687802014568,38.57336611538377
34.873511904761905,73.45020315273939,38.576691247977486
34.873511904761905,73.45353216986248,38.58002026510058
34.873511904761905,73.45686506704685,38.58335316228494
34.873511904761905,73.46020183981918,38.58668993505727
34.873511904761905,73.46354248370095,38.59003057893904
34.873511904761905,73.46688699420847,38.59337508944656
34.873511904761905,73.47023536685276,38.59672346209086
34.873511904761905,73.4735875971398,38.60007569237789
34.873511904761905,73.47694368057029,38.60343177580838
34.873511904761905,73.48030361263979,38.60679170787788
34.873511904761905,73.48366738883871,38.610155484076806
34.873511904761905,73.48703500465223,38.61352309989032
34.873511904761905,73.4904064555605,38.6168945507986
34.873511904761905,73.49378173703842,38.62026983227651
34.873511904761905,73.4971608445558,38.62364893979389
34.873511904761905,73.50054377357726,38.62703186881536
34.873511904761905,73.50393051956237,38.63041861480047
34.873511904761905,73.5073210779655,38.633809173203595
34.873511904761905,73.51071544423598,38.63720353947408
34.873511904761905,73.5141136138179,38.64060170905599
34.873511904761905,73.51751558215044,38.64400367738853
34.873511904761905,73.5209213446675,38.647409439905594
34.873511904761905,73.524330896798,38.6508189920361
34.873511904761905,73.5277442339657,38.6542323292038
34.873511904761905,73.53116135158935,38.65764944682744
34.873511904761905,73.53458224508253,38.66107034032063
34.873511904761905,73.53800690985385,38.66449500509194
34.873511904761905,73.54143534130688,38.667923436544974
34.873511904761905,73.54486753483995,38.67135563007805
34.873511904761905,73.54830348584657,38.67479158108467
34.873511904761905,73.55174318971504,38.678231284953135
34.873511904761905,73.5551866418287,38.68167473706679
34.873511904761905,73.55863383756586,38.68512193280396
34.873511904761905,73.56208477229978,38.68857286753788
34.873511904761905,73.5655394413987,38.69202753663679
34.873511904761905,73.56899784022586,38.69548593546396
34.873511904761905,73.57245996413948,38.69894805937758
34.873511904761905,73.57592580849284,38.702413903730935
34.873511904761905,73.57939536863412,38.70588346387222
34.873511904761905,73.58286863990661,38.7093567351447
34.873511904761905,73.58634561764858,38.71283371288667
34.873511904761905,73.58982629719328,38.71631439243138
34.873511904761905,73.59331067386908,38.71979876910718
34.873511904761905,73.59679874299933,38.72328683823742
34.873511904761905,73.60029049990248,38.72677859514058
34.873511904761905,73.6037859398919,38.73027403513
34.873511904761905,73.60728505827618,38.73377315351427
34.873511904761905,73.61078785035889,38.737275945596984
34.873511904761905,73.61429431143864,38.740782406676736
34.873511904761905,73.61780443680917,38.74429253204726
34.873511904761905,73.6213182217593,38.74780631699739
34.873511904761905,73.6248356615729,38.751323756811
34.873511904761905,73.62835675152895,38.75484484676705
34.873511904761905,73.6318814869016,38.7583695821397
34.873511904761905,73.63540986295996,38.761897958198055
34.873511904761905,73.6389418749684,38.76542997020649
34.873511904761905,73.64247751818634,38.768965613424434
34.873511904761905,73.6460167878683,38.7725048831064
34.873511904761905,73.64955967926397,38.77604777450207
34.873511904761905,73.65310618761825,38.779594282856344
34.873511904761905,73.65665630817101,38.7831444034091
34.873511904761905,73.66021003615742,38.78669813139552
34.873511904761905,73.66376736680779,38.790255462045884
34.873511904761905,73.6673282953475,38.7938163905856
34.873511904761905,73.67089281699724,38.79738091223533
34.873511904761905,73.67446092697274,38.80094902221084
34.873511904761905,73.67803262048501,38.80452071572311
34.873511904761905,73.6816078927402,38.8080959879783
34.873511904761905,73.68518673893969,38.811674834177786
34.873511904761905,73.68876915428005,38.81525724951815
34.873511904761905,73.69235513395303,38.818843229191124
34.873511904761905,73.69594467314566,38.822432768383756
34.873511904761905,73.69953776704011,38.82602586227821
