79.956555166468,22.6321333771736,316662.58853159
79.5488974486807,44.6462826197111,316993.095782322
77.8108369785945,62.6321882721944,317142.806577711
75.2038227540777,75.2256767345752,317114.639182033
72.1031597199742,83.76223539634,316915.114050239
68.7228994897706,89.6852549322249,316554.203511072
65.1762099652464,93.951271537962,316045.116893467
61.5243716343813,97.1383736799012,315404.024724644
57.8022970174754,99.5972204748893,314649.726648323
54.0309654363748,101.547097983931,313803.268705245
50.223620479632,103.130201096934,312887.516573957
46.3890037711698,104.442055050556,311926.692270989
42.5331273216518,105.548958919508,310945.882634724
38.6602907123928,106.4983105703,309970.528642608
34.7736893617445,107.32492413994,309025.905207866
30.8757914760168,108.055020842295,308136.601541844
26.9685788386455,108.708826797834,307326.012420886
23.0537045279988,109.302312608553,306615.850736943
19.1325983208443,109.84839032354,306025.691515837
15.2065382443293,110.357759823934,305572.557141586
11.276699752862,110.839524892996,305270.552822691
7.34418992823315,111.301656531394,305130.560381114
3.41007167251516,111.751355357275,305159.997252251
-0.524618596889703,112.195349207707,305362.646181586
-4.45885710779252,112.640152535506,305738.559529207
-8.39162058881237,113.092308991181,306284.040394076
-12.3218738650168,113.558636239126,306991.701000367
-16.2485552128986,114.046492428098,307850.597006725
-20.1705572311523,114.564086565665,308846.434664892
-24.0867004253658,115.120861267073,309961.846123007
-27.9956957223967,115.727987039995,311176.726691715
-31.8960904846787,116.399024865568,312468.626609392
-35.786189854543,117.150842898002,313813.188788389
-39.6639406395452,118.004921186121,315184.623216407
-43.5267569914576,118.98925957343,316556.208134688
-47.3712530320947,120.141244974766,317900.807814761
-51.1928217661295,121.512085369836,319191.396695199
-54.9849505829792,123.173878080369,320401.579799586
-58.7380666350469,125.231246374268,321506.099710323
-62.4375050514844,127.841140240025,322481.320891696
-66.0597617188156,131.247570029498,323305.682808976
-69.5652350303449,135.84364702024,323960.114049843
-72.8835534513442,142.279807316627,324428.400493328
-75.8836157332816,151.621657896251,324697.501466521
-78.3189086117021,165.386896377145,324757.808762749
-79.7783600665818,-175.422689808608,324603.344352267
-79.8328777476938,-153.22973254068,324231.893588878
-78.4620978231546,-133.67834842975,323645.071697822
-76.0800793960296,-119.531194509696,322848.322319721
-73.1082667860669,-109.922189215955,321850.847882521
-69.8041487956994,-103.316322866838,320665.472579379
-66.305051254396,-98.6120337876519,319308.439746493
-62.6845092552314,-95.134344847909,317799.146460496
-58.9837587028469,-92.4757448405298,316159.819207173
-55.2271936278118,-90.3838943717508,314415.135505528
-51.4299950724412,-88.6969141064261,312591.797392118
-47.6020560866934,-87.3071655424759,310718.063664169
-43.7501024161267,-86.1406429262202,308823.248724422
-39.87889371074,-85.1448907711995,306937.1967399
-35.9919335507228,-84.2816822272214,305089.740589584
-32.09190508599,-83.5224365911528,303310.155698971
-28.1809469806154,-82.8452622210384,301626.61930762
-24.260832900713,-82.2329926906336,300065.685954955
-20.3330907781887,-81.6718463048377,298651.789969559
-16.3990833708831,-81.1504859041677,297406.785483453
-12.4600633560644,-80.6593404516848,296349.533949929
-8.5172113970017,-80.1900998746419,295495.54831635
-4.57166278226554,-79.735324609182,294856.701900422
-0.624526534661229,-79.288129590344,294441.008660176
3.323100128889,-78.841913568703,294252.479969538
7.27011968299857,-78.3901109161239,294291.061258926
11.2154224955996,-77.9259462108751,294552.65001025
15.1578733482836,-77.4421721861306,295029.194671901
19.0962940744924,-76.9307694724334,295708.87214731
23.0294396320334,-76.3825811711963,296576.339677269
26.9559640537511,-75.7868457696731,297613.05524191
30.8743712476674,-75.130576101564,298797.659106862
34.7829431649884,-74.3977059172172,300106.407871722
38.6796337313052,-73.5678825023301,301513.651377828
42.5619098652695,-72.6147112183,302992.342112876
46.4265084549438,-71.5031324897308,304514.566315703
50.2690555169846,-70.1853897961385,306052.085827149
54.0834510734264,-68.5946426529571,307576.879833523
57.8608395221623,-66.6345202476632,309061.675981782
61.5878137791398,-64.1614594878709,310480.460878391
65.2431350524575,-60.9538820038761,311808.960682862
68.7914394357452,-56.6571796339506,313025.083338265
72.1705997740011,-50.6864544755157,314109.314911715
75.2657933682843,-42.0744854381051,315045.063519299
77.8599108918499,-29.3684139880408,315818.945357444
79.5738781022962,-11.2570659353962,316421.008436585
79.9482655049403,10.7948322685867,316844.890698531
78.8479528452028,31.3405386303894,317087.910286484
76.6322968133716,46.6375683719616,317151.086819302
73.7509699319183,57.0656176817276,317039.093596997
70.4962029772053,64.1891989672592,316760.141730616
67.0254240728559,69.2196512777106,316325.798245809
63.4223064940289,72.9091237824964,315750.741254223
59.7332295596876,75.7103425245786,315052.456316573
55.9853141387628,77.9015754911391,314250.879129871
52.1952604303912,79.6598900174114,313367.990648488
48.3738461585109,81.1021172398993,312427.371680437
44.5283304392158,82.3080194234029,311453.724867578
40.6638016907197,83.3337731437431,310472.372738719
36.7839672598627,84.2200794488456,309508.74119126
32.8916341485454,84.9972044132326,308587.838281568
28.9890115212728,85.6882105960272,307733.738557379
25.0779064223491,86.3110899153924,306969.083318656
21.1598533001518,86.8802108499554,306314.607122303
17.2362012695451,87.4073273538959,305788.700531239
13.3081737214508,87.9023020957351,305407.018538923
9.376909518386,88.3736409089127,305182.143274591
5.44349184633044,88.8289020302395,305123.308522008
1.50896889430538,89.275023396597,305236.192286434
-2.42563060625678,89.718598854227,305522.782153571
-6.35928461243952,90.1661269766144,305981.316542884
-10.2909657402719,90.6242523753718,306606.30321747
-14.2196280353336,91.1000184583387,307388.614629867
-18.1441904676993,91.6011520237159,308315.657917174
-22.0635146807702,92.136404519516,309371.615667641
-25.9763737818951,92.7159829195615,310537.752018311
-29.8814076990801,93.3521167622198,311792.777255869
-33.7770585242152,94.0598304026757,313113.262917716
-37.6614757446812,94.8580264733393,314474.098453248
-41.5323752761066,95.771048282085,315848.979820592
-45.3868257578187,96.8309946863191,317210.919964655
-49.2209167703739,98.0812466635106,318532.770940175
-53.029228608866,99.5820000944629,319787.747492487
-56.8039554165214,101.419222267125,320949.942165521
-60.533396506154,103.719634704614,321994.822443531
-64.1992419587012,106.676603417212,322899.701020616
-67.7714462151269,110.596072855322,323644.171000385
-71.1980736514659,115.978384462733,324210.49862885
-74.3845243093572,123.653856734415,324583.967032502
-77.1522789071921,134.929691818628,324753.165348984
-79.1763839204095,151.321095964548,324710.218584312
-79.9953929240304,172.57395177938,324450.954496049
-79.3280209091931,-165.853463142662,323975.004779278
-77.4077694317697,-148.868528071561,323285.838817869
-74.6983018048206,-137.114355624088,322390.729256579
-71.542814373402,-129.126566387141,321300.649650822
-68.1322851962269,-123.54676867652,320030.105461732
-64.5678204431743,-119.499571957802,318596.900684876
-60.9046581721156,-116.456968389331,317021.843430567
-57.1745854295391,-114.097022675753,315328.394806729
-53.3968835328692,-112.217034938721,313542.266483995
-49.5838286561067,-110.68467141511,311690.973332607
-45.743589197103,-109.410473453988,309803.348493559
-41.8818281085092,-108.331999992539,307909.029158232
-38.0026299813366,-107.404381448106,306037.922152513
-34.1090593806418,-106.594504449858,304219.659120997
-30.2035089655056,-105.877317127284,302483.051649787
-26.2879229881668,-105.233411067423,300855.557017623
-22.3639442677691,-104.647393874509,299362.765392104
