,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_back
7193,7193,-2177806.0599587653,-2177007.786328618,5918604.267885226,-4848.323868520691,-4848.827669743037,-3567.5205461742316,50.5,6671732.658079311,0,0.0008699998902495042,1.9033127401665695,0,0.00023908925858791852,0,0,0.717262695732053,0.7878086292208154
7194,7194,-2182652.9212031886,-2181855.151909877,5915032.77612922,-4845.397536070975,-4845.902408406737,-3575.462166895593,50.5,6671732.649904376,0,0.0008699998902495042,1.9040814192489162,0,0.00023919594122472006,0,0,0.7245184249898529,0.7943989902867282
7195,7195,-2187496.8528630515,-2186699.58897735,5911453.345151095,-4842.464700054723,-4842.970642826262,-3583.398988637368,50.5,6671732.641725796,0,0.0008699998902495042,1.9048498381503385,0,0.00023930284232185806,0,0,0.7434943498399591,0.8113675354230047
7196,7196,-2192337.8484367547,-2191541.0910287597,5907865.979755157,-4839.525364408329,-4840.032376936568,-3591.3310007466234,50.5,6671732.633543556,0,0.0008699998902495042,1.9056179960849629,0,0.0002394099615474756,0,0,0.7338280166226772,0.8032449609869518
7197,7197,-2197175.90142664,-2196379.651565768,5904270.684756362,-4836.579533076911,-4837.087614681338,-3599.258192576881,50.5,6671732.625357647,0,0.0008699998902495042,1.9063858922657264,0,0.000239517298568337,0,0,0.7487958905970534,0.816525025726801
7198,7198,-2202011.005338998,-2201215.2640939844,5900667.46498031,-4833.627210014304,-4834.136360012973,-3607.1805534881314,50.5,6671732.617168072,0,0.0008699998902495042,1.9071535259043755,0,0.0002396248530498452,0,0,0.7043662566074778,0.7778156418411426
7199,7199,-2206843.1536840787,-2206047.9221229763,5897056.325263237,-4830.668399183059,-4831.178616892588,-3615.09807284685,50.5,6671732.608974811,0,0.0008699998902495042,1.9079208962114633,0,0.00023973262465601606,0,0,0.7310080630119424,0.8016647409237084
7200,7200,-2211672.3399760984,-2210877.6191662755,5893437.2704520095,-4827.703104554432,-4828.2143892900085,-3623.0107400260094,50.5,6671732.600777863,0,0.0008699998902495042,1.908688002396344,0,0.00023984061304952082,0,0,0.7252779239352661,0.7968594099375763
7201,7201,-2216498.5577332485,-2215704.3487413884,5889810.305404118,-4824.731330108384,-4825.2436811837615,-3630.9185444050954,50.5,6671732.592577221,0,0.0008699998902495042,1.9094548436671726,0,0.0002399488178916262,0,0,0.6726727135006908,0.7506902367673027
7202,7202,-2221321.8004777054,-2220528.1043698043,5886175.434987671,-4821.753079833573,-4822.266496561074,-3638.82147537012,50.5,6671732.584372877,0,0.0008699998902495042,1.9102214192308986,0,0.0002400572388422366,0,0,0.7280430491104296,0.7998773115386968
7203,7203,-2226142.0617356384,-2225348.879577004,5882532.664081385,-4818.768357727347,-4819.282839417865,-3646.7195223136364,50.5,6671732.576164821,0,0.0008699998902495042,1.9109877282932657,0,0.00024016587555988295,0,0,0.6948449957960738,0.7710329087444748
7204,7204,-2230959.3350372184,-2230166.667892468,5878881.997574585,-4815.777167795744,-4816.292713758741,-3654.6126746347522,50.5,6671732.567953048,0,0.0008699998902495042,1.9117537700588068,0,0.00024027472770169682,0,0,0.6928312625414147,0.7694639922618166
7205,7205,-2235773.613916626,-2234981.4628496873,5875223.440367188,-4812.779514053481,-4813.2961235969915,-3662.5009217391453,50.5,6671732.559737552,0,0.0008699998902495042,1.9125195437308415,0,0.00024038379492342387,0,0,0.7308740194826596,0.8033282025806456
7206,7206,-2240584.8919120627,-2239793.257986169,5871556.997369708,-4809.77540052395,-4810.2930729545815,-3670.384253039076,50.5,6671732.551518322,0,0.0008699998902495042,1.9132850485114725,0,0.00024049307687941217,0,0,0.7163751308183917,0.7909101170081978
7207,7207,-2245393.1625657557,-2244602.0468434463,5867882.673503239,-4806.764831239216,-4807.283565862148,-3678.2626579534035,50.5,6671732.543295351,0,0.0008699998902495042,1.9140502836015827,0,0.0002406025732226402,0,0,0.727568268819795,0.8008762100721829
7208,7208,-2250198.4194239695,-2249407.8229670892,5864200.473699454,-4803.747810240006,-4804.267606358994,-3686.1361259075984,50.5,6671732.535068639,0,0.0008699998902495042,1.9148152482008323,0,0.0002407122836046523,0,0,0.671462163279549,0.7518874524503985
7209,7209,-2255000.656037014,-2254210.57990671,5860510.402900599,-4800.72434157571,-4801.245198493084,-3694.004646333757,50.5,6671732.526838168,0,0.0008699998902495042,1.9155799415076542,0,0.0002408222076756346,0,0,0.7274013667265524,0.801488978931126
7210,7210,-2259799.8659592518,-2259010.3112159735,5856812.466059483,-4797.69442930437,-4798.216346321035,-3701.868208670617,50.5,6671732.518603937,0,0.0008699998902495042,1.9163443627192531,0,0.0002409323450843508,0,0,0.7320331988282556,0.8056251452487599
7211,7211,-2264596.0427491087,-2263807.0104526053,5853106.668139473,-4794.658077492676,-4795.181053908117,-3709.7268023635697,50.5,6671732.510365938,0,0.0008699998902495042,1.9171085110315993,0,0.00024104269547813525,0,0,0.716486922481227,0.792558215767918
7212,7212,-2269389.1799690817,-2268600.671178401,5849393.014114486,-4791.615290215964,-4792.139325328241,-3717.5804168646755,50.5,6671732.50212416,0,0.0008699998902495042,1.91787238563943,0,0.00024115325850296543,0,0,0.6892206574432647,0.7689154130833705
7213,7213,-2274179.271185747,-2273391.2869592337,5845671.5089689875,-4788.566071558205,-4789.09116466396,-3725.429041632678,50.5,6671732.493878602,0,0.0008699998902495042,1.9186359857362396,0,0.00024126403380336182,0,0,0.7047202506492743,0.7828644373561287
7214,7214,-2278966.3099697684,-2278178.8513650643,5841942.157697977,-4785.510425612005,-4786.036576006457,-3733.272666133017,50.5,6671732.485629254,0,0.0008699998902495042,1.9193993105142835,0,0.00024137502102246111,0,0,0.7210393885882873,0.7974578795327474
7215,7215,-2283750.289895908,-2282963.3579699486,5838204.965306986,-4782.448356478594,-4782.975563455544,-3741.111279837844,50.5,6671732.477376103,0,0.0008699998902495042,1.92016235916457,0,0.00024148621980194464,0,0,0.6396254173754012,0.7258538099485953
7216,7216,-2288531.2045430327,-2287744.8003520467,5834459.936812073,-4779.379868267826,-4779.908131119657,-3748.9448722260354,50.5,6671732.469119155,0,0.0008699998902495042,1.9209251308768587,0,0.00024159762978212188,0,0,0.7009486363949261,0.7803275037624829
7217,7217,-2293309.0474941237,-2292523.1720936317,5830707.077239811,-4776.304965098169,-4776.834283115846,-3756.773432783207,50.5,6671732.4608583925,0,0.0008699998902495042,1.9216876248396573,0,0.00024170925060183946,0,0,0.6918513156384483,0.772784716961357
