,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_back
3432,3432,-3166474.608262046,-3167159.9077482712,-4945192.930557919,4051.4864918802773,4050.7945547107784,-5188.542672936451,50.5,6671766.609276089,0,0.0008699998902495042,2.0653155303801145,0,0.00026690940283063264,0,0,0.7032399036545353,0.8487442225768137
3433,3433,-3162420.997661507,-3163106.988624844,-4950378.153356851,4055.73380241015,4055.042785512294,-5181.901764990412,50.5,6671766.600154343,0,0.0008699998902495042,2.0646253857106105,0,0.00026676564960477245,0,0,0.7009766205182647,0.8464751615715739
3434,3434,-3158363.1424717475,-3159049.82399146,-4955556.731769509,4059.9756693730633,4059.2855736743363,-5175.253901873626,50.5,6671766.591037503,0,0.0008699998902495042,2.0639347750840717,0,0.0002666220048161178,0,0,0.7013830573322927,0.8462372237416026
3435,3435,-3154301.048139181,-3154988.4192936067,-4960728.658845182,4064.212087075517,4063.522913502169,-5168.599092508761,50.5,6671766.5819255775,0,0.0008699998902495042,2.0632436996166756,0,0.00026647846914575215,0,0,0.7199028617894773,0.8600034262943779
3436,3436,-3150234.720115912,-3150922.779982463,-4965893.927642087,4068.4430498313254,4067.754799308368,-5161.937345827807,50.5,6671766.572818552,0,0.0008699998902495042,2.0625521604228076,0,0.00026633504327308946,0,0,0.7374420444291834,0.8718399650320756
3437,3437,-3146164.1638597273,-3146852.911514891,-4971052.531227379,4072.6685519616235,4071.9812254128296,-5155.268670772067,50.5,6671766.56371643,0,0.0008699998902495042,2.0618601586150604,0,0.0002661917278758195,0,0,0.7135222639698114,0.8546244118878094
3438,3438,-3142089.3848340884,-3142778.819353429,-4976204.462677157,4076.8885877948755,4076.2021861427784,-5148.5930762921425,50.5,6671766.554619207,0,0.0008699998902495042,2.061167695304238,0,0.00026604852362993695,0,0,0.7089500470639594,0.8509597671539872
3439,3439,-3138010.3885081247,-3138700.5089662853,-4981349.715076475,4081.103151666883,4080.417675832774,-5141.910571347923,50.5,6671766.545526875,0,0.0008699998902495042,2.0604747715993548,0,0.00026590543120971874,0,0,0.6789522611444377,0.8279813453508896
3440,3440,-3133927.1803566273,-3134617.9858273296,-4986488.281519354,4085.3122379207916,4084.6276888247194,-5135.221164908573,50.5,6671766.536439434,0,0.0008699998902495042,2.0597813886076413,0,0.0002657624512877597,0,0,0.6870048915390031,0.8333304697032278
3441,3441,-3129839.7658600393,-3130531.2554160855,-4991620.155108787,4089.515840907098,4088.832219467868,-5128.5248659525205,50.5,6671766.527356879,0,0.0008699998902495042,2.0590875474345416,0,0.0002656195845349166,0,0,0.706716863374774,0.8479330660328185
3442,3442,-3125748.15050445,-3126440.3232177244,-4996745.32895675,4093.71395498366,4093.0312621188323,-5121.821683467444,50.5,6671766.518279204,0,0.0008699998902495042,2.058393249183718,0,0.00026547683162037093,0,0,0.7195616883046481,0.8574617985270667
3443,3443,-3121652.339781587,-3122345.194723057,-5001863.796184212,4097.906574515702,4097.224811141589,-5115.111626450263,50.5,6671766.509206409,0,0.0008699998902495042,2.057698494957051,0,0.0002653341932115847,0,0,0.6886441796384494,0.8335575844512901
3444,3444,-3117552.3391888095,-3118245.8754285267,-5006975.549921142,4102.093693875822,4101.412860907491,-5108.3947039071245,50.5,6671766.500138486,0,0.0008699998902495042,2.057003285854644,0,0.0002651916699742922,0,0,0.6841340522137069,0.8301425071071337
3445,3445,-3113448.1542290994,-3114142.3708362016,-5012080.583306522,4106.275307444002,4105.59540579527,-5101.670924853388,50.5,6671766.491075435,0,0.0008699998902495042,2.056307622974822,0,0.00026504926257253663,0,0,0.6809363728282262,0.8269835334057098
3446,3446,-3109339.790411056,-3110034.686453767,-5017178.889488353,4110.451409607612,4109.772440191046,-5094.940298313619,50.5,6671766.482017251,0,0.0008699998902495042,2.055611507414134,0,0.00026490697166866315,0,0,0.7326989123420518,0.8658548694006352
3447,3447,-3105227.253248887,-3105922.8277945193,-5022270.461623665,4114.62199476142,4113.943958488337,-5088.202833321571,50.5,6671766.472963926,0,0.0008699998902495042,2.0549149402673583,0,0.0002647647979232949,0,0,0.7038238981049485,0.84361314510372
3448,3448,-3101110.5482624024,-3101806.8003773564,-5027355.292878526,4118.7870573076,4118.109955088063,-5081.458538920179,50.5,6671766.46391546,0,0.0008699998902495042,2.0542179226274992,0,0.00026462274199533746,0,0,0.6633753462943885,0.8126237443818607
3449,3449,-3096989.680977005,-3097686.6097267726,-5032433.376428053,4122.946591655736,4122.2704243985545,-5074.707424161544,50.5,6671766.454871848,0,0.0008699998902495042,2.053520455585793,0,0.0002644808045419821,0,0,0.6852472408889091,0.8292184929219215
3450,3450,-3092864.6569236848,-3093562.2613728503,-5037504.705456417,4127.100592222833,4126.425360835563,-5067.949498106919,50.5,6671766.445833088,0,0.0008699998902495042,2.0528225402317077,0,0.00026433898621873697,0,0,0.7143360795028277,0.8509377054509524
3451,3451,-3088735.4816390113,-3089433.760851252,-5042569.273156858,4131.249053433325,4130.574758822265,-5061.184769826703,50.5,6671766.436799175,0,0.0008699998902495042,2.052124177652946,0,0.0002641972876793711,0,0,0.7032052340047925,0.8421894331872684
3452,3452,-3084602.160665126,-3085301.1137032127,-5047627.072731689,4135.391969719078,4134.71861278927,-5054.413248400423,50.5,6671766.427770101,0,0.0008699998902495042,2.051425368935448,0,0.00026405570957595086,0,0,0.7121471821707466,0.8486124866756343
3453,3453,-3080464.699549735,-3081164.325475534,-5052678.097392307,4139.529335519402,4138.856917174629,-5047.634942916725,50.5,6671766.418745863,0,0.0008699998902495042,2.0507261151633913,0,0.00026391425255884934,0,0,0.7101431348954332,0.8467963773981078
3454,3454,-3076323.1038461006,-3077023.4017205755,-5057722.340359203,4143.661145281057,4142.989666423842,-5040.849862473359,50.5,6671766.409726467,0,0.0008699998902495042,2.050026417419194,0,0.00026377291727668555,0,0,0.7098977354721097,0.8462763417508987
3455,3455,-3072177.379113035,-3072878.3479962475,-5062759.79486197,4147.787393458258,4147.116854989864,-5034.058016177171,50.5,6671766.40071189,0,0.0008699998902495042,2.049326276783516,0,0.00026363170437640297,0,0,0.6783307750941794,0.8214428690769497
3456,3456,-3068027.530914892,-3068729.1698660036,-5067790.454139312,4151.908074512687,4151.238477333114,-5027.259413144087,50.5,6671766.391702147,0,0.0008699998902495042,2.0486256943352634,0,0.0002634906145032158,0,0,0.6945520256007999,0.8338479588273638
3457,3457,-3063873.564821561,-3064575.872898833,-5072814.311439054,4156.023182913497,4155.354527921482,-5020.454062499103,50.5,6671766.382697221,0,0.0008699998902495042,2.047924671151588,0,0.0002633496483006277,0,0,0.6972253378037557,0.835566394587564
3458,3458,-3059715.4864084576,-3060418.462669254,-5077831.360018151,4160.132713137322,4159.465001230336,-5013.6419733762705,50.5,6671766.373697109,0,0.0008699998902495042,2.0472232083078907,0,0.00026320880641043075,0,0,0.7251368131836915,0.8563909746980525
3459,3459,-3055553.3012565174,-3056256.9447573046,-5082841.593142695,4164.2366596682805,4163.569891742531,-5006.823154918686,50.5,6671766.36470181,0,0.0008699998902495042,2.046521306877822,0,0.0002630680894727209,0,0,0.732059544863117,0.8612720224015411
3460,3460,-3051387.0149521884,-3052091.3247485375,-5087845.004087927,4168.335016997987,4167.669193948413,-4999.997616278479,50.5,6671766.355711323,0,0.0008699998902495042,2.045818967933288,0,0.00026292749812584725,0,0,0.7315721266681471,0.8600145732814332
3461,3461,-3047216.6330874222,-3047921.6082340106,-5092841.586138245,4172.427779625557,4171.762902345829,-4993.1653666167995,50.5,6671766.346725642,0,0.0008699998902495042,2.045116192544445,0,0.00026278703300643857,0,0,0.7169502516503715,0.8492731272848232
3462,3462,-3043042.161259669,-3043747.8008102803,-5097831.33258721,4176.514942057616,4175.851011440137,-4986.326415103804,50.5,6671766.3377447575,0,0.0008699998902495042,2.0444129817797116,0,0.0002626466947494762,0,0,0.6852020987037095,0.8245607373331132
3463,3463,-3038863.6050718674,-3039569.9080793937,-5102814.236737561,4180.596498808305,4179.933515744206,-4979.480770918644,50.5,6671766.328768664,0,0.0008699998902495042,2.043709336705763,0,0.0002625064839881649,0,0,0.6903163802067797,0.8281842974480638
3464,3464,-3034680.970132439,-3035387.935648882,-5107790.29190122,4184.672444399289,4184.010409778429,-4972.628443249458,50.5,6671766.319797365,0,0.0008699998902495042,2.0430052583875367,0,0.00026236640135401154,0,0,0.7288799300774597,0.8572821611305208
3465,3465,-3030494.262055279,-3031201.889131751,-5112759.491399298,4188.742773359764,4188.08168807073,-4965.769441293349,50.5,6671766.310830855,0,0.0008699998902495042,2.0423007478882336,0,0.00026222644747681895,0,0,0.6822060928606473,0.8211331217275993
3466,3466,-3026303.4864597507,-3027011.774146476,-5117721.8285621125,4192.807480226466,4192.14734515657,-4958.903774256383,50.5,6671766.301869122,0,0.0008699998902495042,2.04159580626932,0,0.00026208662298467353,0,0,0.6470511532489593,0.7930058449112368
3467,3467,-3022108.648970676,-3022817.5963169923,-5122677.296729188,4196.866559543676,4196.207375578953,-4952.031451353572,50.5,6671766.292912168,0,0.0008699998902495042,2.0408904345905308,0,0.0002619469285039285,0,0,0.717012935847118,0.8473116531808605
3468,3468,-3017909.7552183294,-3018619.361272689,-5127625.889249272,4200.920005863227,4200.261773888439,-4945.15248180886,50.5,6671766.283959991,0,0.0008699998902495042,2.0401846339098713,0,0.0002618073646592669,0,0,0.7170839940729106,0.8470511318592214
3469,3469,-3013706.8108384293,-3014417.0746484003,-5132567.5994803365,4204.9678137445135,4204.310534643143,-4938.266874855113,50.5,6671766.275012574,0,0.0008699998902495042,2.039478405283619,0,0.00026166793207361435,0,0,0.6922394206114884,0.8275684283583854
3470,3470,-3009499.821472131,-3010210.742084399,-5137502.420789593,4209.009977754498,4208.353652408749,-4931.3746397341065,50.5,6671766.266069928,0,0.0008699998902495042,2.038771749766327,0,0.0002615286313682088,0,0,0.7054205503501748,0.8366143936420891
3471,3471,-3005288.7927660197,-3006000.369226388,-5142430.346553499,4213.046492467719,4212.391121758515,-4924.475785696512,50.5,6671766.257132043,0,0.0008699998902495042,2.0380646684108235,0,0.00026138946316256077,0,0,0.7001340269393974,0.8330034012970401
3472,3472,-3001073.730372101,-3001785.961725494,-5147351.370157767,4217.077352466295,4216.422937273278,-4917.570322001884,50.5,6671766.248198909,0,0.0008699998902495042,2.037357162268218,0,0.0002612504280744901,0,0,0.7130899204779626,0.8425859287532492
3473,3473,-2996854.639947796,-2997567.5252382574,-5152265.484997373,4221.102552339938,4220.449093541466,-4910.6582579186515,50.5,6671766.239270531,0,0.0008699998902495042,2.0366492323879015,0,0.00026111152672007767,0,0,0.6681060320834054,0.806904081092853
3474,3474,-2992631.5271559306,-2993345.065426628,-5157172.6844765665,4225.122086685951,4224.469585159101,-4903.739602724101,50.5,6671766.230346892,0,0.0008699998902495042,2.0359408798175473,0,0.00026097275971371636,0,0,0.6679301387436295,0.806668267265658
3475,3475,-2988404.3976647314,-2989118.587957955,-5162072.962008879,4229.135950109247,4228.48440672981,-4896.814365704366,50.5,6671766.221427998,0,0.0008699998902495042,2.0352321056031166,0,0.00026083412766805846,0,0,0.7143463353327114,0.8425289858111435
3476,3476,-2984173.2571478155,-2984888.0985049806,-5166966.311017131,4233.144137222346,4232.493552864828,-4889.882556154414,50.5,6671766.212513844,0,0.0008699998902495042,2.0345229107888585,0,0.0002606956311940773,0,0,0.7073106925606212,0.8367705719355023
3477,3477,-2979938.1112841833,-2980653.602745831,-5171852.724933445,4237.146642645391,4236.4970181830095,-4882.944183378035,50.5,6671766.203604417,0,0.0008699998902495042,2.033813296417313,0,0.00026055727090100326,0,0,0.71372088919397,0.8414451708045076
3478,3478,-2975698.965758212,-2976415.1063640113,-5176732.19719925,4241.143461006147,4240.494797310832,-4875.999256687828,50.5,6671766.194699716,0,0.0008699998902495042,2.0331032635293136,0,0.00026041904739639715,0,0,0.6756078233287177,0.8112853230343097
3479,3479,-2971455.8262596466,-2972172.615048395,-5181604.72126529,4245.134586940014,4244.486884882405,-4869.04778540519,50.5,6671766.185799744,0,0.0008699998902495042,2.0323928131639892,0,0.0002602809612860591,0,0,0.7243570728144774,0.8489918260560294
3480,3480,-2967208.6984835933,-2967926.1344932183,-5186470.290591639,4249.120015090032,4248.47327553948,-4862.0897788603,50.5,6671766.176904485,0,0.0008699998902495042,2.031681946358767,0,0.00026014301317411805,0,0,0.7104267538976548,0.8378864266735786
3481,3481,-2962957.588130511,-2963675.6703980714,-5191328.898647702,4253.099740106889,4252.45396393145,-4855.125246392111,50.5,6671766.168013942,0,0.0008699998902495042,2.0309706641493745,0,0.0002600052036629617,0,0,0.7365761763159382,0.8576399636717225
3482,3482,-2958702.5009062043,-2959421.2284678915,-5196180.538912231,4257.073756648926,4256.428944715365,-4848.1541973483345,50.5,6671766.159128108,0,0.0008699998902495042,2.030258967569842,0,0.0002598675333533105,0,0,0.6875768821359962,0.8193409185152505
3483,3483,-2954443.442521816,-2955162.814412955,-5201025.204873326,4261.042059382147,4260.398212555935,-4841.17664108543,50.5,6671766.150246978,0,0.0008699998902495042,2.0295468576525044,0,0.00025973000284413704,0,0,0.707356262934362,0.8342719577493511
3484,3484,-2950180.4186938186,-2950900.4339488703,-5205862.890028451,4265.004642980226,4264.361762125537,-4834.192586968588,50.5,6671766.141370547,0,0.0008699998902495042,2.0288343354280065,0,0.0002595926127327343,0,0,0.6868772354704222,0.8176761364565892
3485,3485,-2945913.435144007,-2946634.092796568,-5210693.587884436,4268.96150212451,4268.319588104223,-4827.202044371726,50.5,6671766.13249881,0,0.0008699998902495042,2.0281214019253,0,0.0002594553636146567,0,0,0.6892046740852122,0.8195274152459552
3486,3486,-2941642.4975994914,-2942363.7966822963,-5215517.291957495,4272.912631504033,4272.271685179729,-4820.2050226774645,50.5,6671766.123631762,0,0.0008699998902495042,2.0274080581716527,0,0.0002593182560837726,0,0,0.7274666326287215,0.8487569408215971
3487,3487,-2937367.6117926887,-2938089.5513376114,-5220333.995773222,4276.858025815517,4276.218048047477,-4813.201531277125,50.5,6671766.114769397,0,0.0008699998902495042,2.026694305192644,0,0.0002591812907322579,0,0,0.6946387413131508,0.8230165645592754
3488,3488,-2933088.783461315,-2933811.36249937,-5225143.692866613,4280.797679763382,4280.158671410589,-4806.19157957071,50.5,6671766.105911716,0,0.0008699998902495042,2.025980144012173,0,0.0002590444681505486,0,0,0.70670838259012,0.8318506948564286
3489,3489,-2928806.018348379,-2929529.2359097213,-5229946.376782064,4284.7315880597525,4284.093549979887,-4799.175176966895,50.5,6671766.097058706,0,0.0008699998902495042,2.0252655756524582,0,0.0002589077889273975,0,0,0.6969796964899296,0.8241091030281008
3490,3490,-2924519.322202173,-2925243.1773161017,-5234742.041073387,4288.659745424466,4288.022678473906,-4792.152332883015,50.5,6671766.088210366,0,0.0008699998902495042,2.024550601134041,0,0.00025877125364985295,0,0,0.7207726483553301,0.8425726640927211
3491,3491,-2920228.700776265,-2920953.1924712234,-5239530.679303812,4292.582146585077,4291.946051618897,-4785.123056745048,50.5,6671766.079366688,0,0.0008699998902495042,2.023835221475787,0,0.0002586348629032373,0,0,0.7348645941522656,0.8531813263771424
3492,3492,-2915934.1598294927,-2916659.2871330692,-5244312.285046003,4296.498786276867,4295.863664148838,-4778.087357987609,50.5,6671766.0705276765,0,0.0008699998902495042,2.0231194376948904,0,0.00025849861727119907,0,0,0.6723513115579358,0.8036272247023738
3493,3493,-2911635.7051259535,-2912361.4670648836,-5249086.851882061,4300.40965924285,4299.775510805437,-4771.045246053929,50.5,6671766.061693315,0,0.0008699998902495042,2.0224032508068746,0,0.00025836251733567516,0,0,0.683060674555439,0.8117149448699824
3494,3494,-2907333.3424349986,-2908059.738035166,-5253854.373403535,4304.314760233779,4303.681586338141,-4763.996730395851,50.5,6671766.052863608,0,0.0008699998902495042,2.021686661825596,0,0.00025822656367688036,0,0,0.6874561831458647,0.8150205274650758
3495,3495,-2903027.0775312246,-2903754.105817663,-5258614.843211431,4308.214084008157,4307.581885504143,-4756.941820473812,50.5,6671766.044038542,0,0.0008699998902495042,2.0209696717632455,0,0.00025809075687336985,0,0,0.6909155282833688,0.8174096934821945
3496,3496,-2898716.9161944655,-2899444.5761913587,-5263368.254916218,4312.10762533224,4311.47640306839,-4749.880525756832,50.5,6671766.035218121,0,0.0008699998902495042,2.0202522816303534,0,0.0002579550975019391,0,0,0.7118618312906866,0.8330558409135099
3497,3497,-2894402.8642097856,-2895131.154940469,-5268114.602137839,4315.995378980042,4315.365133803587,-4742.8128557225,50.5,6671766.026402331,0,0.0008699998902495042,2.0195344924357888,0,0.0002578195861377595,0,0,0.7197922974488169,0.8395175884260953
3498,3498,-2890084.9273674707,-2890813.8478544345,-5272853.87850572,4319.877339733349,4319.248072490208,-4735.738819856962,50.5,6671766.017591173,0,0.0008699998902495042,2.0188163051867636,0,0.00025768422335423674,0,0,0.7090595345147729,0.8307845011686233
3499,3499,-2885763.111463021,-2886492.6607279093,-5277586.077658774,4323.75350238172,4323.1252139165,-4728.658427654911,50.5,6671766.008784636,0,0.0008699998902495042,2.0180977208888367,0,0.00025754900972312593,0,0,0.7108373848369586,0.8317889297601561
3500,3500,-2881437.4222971434,-2882167.5993607566,-5282311.193245418,4327.623861722497,4326.996552878491,-4721.571688619569,50.5,6671765.999982724,0,0.0008699998902495042,2.017378740545914,0,0.00025741394581443644,0,0,0.7038887234123297,0.8257506669680695
3501,3501,-2877107.8656757437,-2877838.6695580394,-5287029.218923573,4331.488412560812,4330.862084179997,-4714.4786122626765,50.5,6671765.991185425,0,0.0008699998902495042,2.0166593651602516,0,0.0002572790321965421,0,0,0.7300918697966353,0.8462808037827488
3502,3502,-2872774.4474099185,-2873505.877130013,-5291740.148360677,4335.347149709592,4334.721802632628,-4707.379208104483,50.5,6671765.982392734,0,0.0008699998902495042,2.01593959573246,0,0.00025714426943608114,0,0,0.710272035903705,0.8303883361636415
3503,3503,-2868437.1733159474,-2869169.227892117,-5296443.975233692,4339.200067989565,4338.575703055799,-4700.27348567373,50.5,6671765.973604644,0,0.0008699998902495042,2.0152194332615054,0,0.0002570096580979925,0,0,0.7412227346391854,0.8539360909826939
3504,3504,-2864096.049215286,-2864828.7276649685,-5301140.693229113,4343.047162229272,4342.423780276731,-4693.161454507639,50.5,6671765.964821158,0,0.0008699998902495042,2.0144988787447127,0,0.0002568751987455581,0,0,0.6648587274074377,0.7930366100029096
3505,3505,-2859751.080934557,-2860484.3822743525,-5305830.296042977,4346.88842726507,4346.266029130462,-4686.043124151901,50.5,6671765.956042263,0,0.0008699998902495042,2.0137779331777677,0,0.0002567408919403387,0,0,0.6680821650669714,0.7954516339162404
3506,3506,-2855402.274305543,-2856136.1975512155,-5310512.777380872,4350.723857941141,4350.1024444598515,-4678.91850416066,50.5,6671765.94726796,0,0.0008699998902495042,2.01305659755472,0,0.0002566067382422112,0,0,0.7094245909233955,0.8272406835692842
3507,3507,-2851049.6351651778,-2851784.1793316575,-5315188.130957941,4354.553449109497,4353.93302111559,-4671.787604096502,50.5,6671765.938498237,0,0.0008699998902495042,2.0123348728679864,0,0.00025647273820936846,0,0,0.714432041686844,0.8320123779047283
3508,3508,-2846693.16935554,-2847428.333456923,-5319856.350498897,4358.377195629985,4357.757753956204,-4664.650433530445,50.5,6671765.929733093,0,0.0008699998902495042,2.011612760108353,0,0.0002563388923982976,0,0,0.6872827111380789,0.8098739907403579
3509,3509,-2842332.8827238446,-2843068.6657733945,-5324517.429738027,4362.195092370301,4361.576637848065,-4657.5070020419225,50.5,6671765.920972521,0,0.0008699998902495042,2.0108902602649774,0,0.00025620520136382765,0,0,0.7140047763432803,0.8310216076459881
3510,3510,-2837968.7811224344,-2838705.182132585,-5329171.362419202,4366.007134205989,4365.389667665391,-4650.35731921877,50.5,6671765.912216515,0,0.0008699998902495042,2.0101673743253925,0,0.0002560716656590764,0,0,0.7358080007503655,0.8477679199689809
3511,3511,-2833600.870408773,-2834337.8883911283,-5333818.142295885,4369.813316020454,4369.196838290262,-4643.201394657214,50.5,6671765.903465076,0,0.0008699998902495042,2.0094441032755075,0,0.0002559382858354877,0,0,0.7074898051977443,0.8251020361099699
3512,3512,-2829229.1564454366,-2829966.7904107724,-5338457.763131139,4373.613632704965,4372.998144612619,-4636.039237961862,50.5,6671765.894718193,0,0.0008699998902495042,2.008720448099613,0,0.0002558050624428151,0,0,0.6879853386933592,0.8089483195819477
3513,3513,-2824853.6451001065,-2825591.8940583714,-5343090.218697635,4377.408079158663,4376.793581530275,-4628.870858745684,50.5,6671765.88597586,0,0.0008699998902495042,2.007996409780381,0,0.00025567199602912714,0,0,0.7200267708325996,0.8344315009258954
3514,3514,-2820474.3422455606,-2821213.2052058782,-5347715.502777664,4381.196650288567,4380.583143948921,-4621.696266630001,50.5,6671765.8772380715,0,0.0008699998902495042,2.007271989298871,0,0.000255539087140818,0,0,0.7010547707602498,0.8187967908119744
3515,3515,-2816091.253759666,-2816830.7297303355,-5352333.609163139,4384.9793410095845,4384.366826782132,-4614.515471244476,50.5,6671765.868504829,0,0.0008699998902495042,2.0065471876345295,0,0.0002554063363226021,0,0,0.7347213179946466,0.8454570415697914
3516,3516,-2811704.3855253705,-2812444.4735138686,-5356944.531655609,4388.756146244513,4388.144624951376,-4607.328482227096,50.5,6671765.859776119,0,0.0008699998902495042,2.005822005765194,0,0.000255273744117488,0,0,0.7223514374695105,0.8352930525837734
3517,3517,-2807313.7434306955,-2808054.4424436777,-5361548.264066264,4392.527060924051,4391.916533386016,-4600.1353092241625,50.5,6671765.85105194,0,0.0008699998902495042,2.0050964446670965,0,0.0002551413110668671,0,0,0.7246569906419978,0.836819757109069
3518,3518,-2802919.333368728,-2803660.642412029,-5366144.8002159465,4396.2920799868025,4395.682547023324,-4592.935961890277,50.5,6671765.84233228,0,0.0008699998902495042,2.004370505314865,0,0.00025500903771039367,0,0,0.7129334198166486,0.8271612021771569
3519,3519,-2798521.161237612,-2799263.0793162487,-5370734.133935155,4400.051198379285,4399.442660808482,-4585.730449888329,50.5,6671765.833617144,0,0.0008699998902495042,2.003644188681527,0,0.0002548769245860634,0,0,0.7122815349619425,0.8263012931661077
3520,3520,-2794119.232940541,-2794861.759058712,-5375316.259064058,4403.804411055935,4403.196869694591,-4578.518782889481,50.5,6671765.824906521,0,0.0008699998902495042,2.0029174957385125,0,0.00025474497223020807,0,0,0.7099586309464928,0.8241011578959082
3521,3521,-2789713.554385751,-2790456.687546839,-5379891.169452496,4407.551712979116,4406.945168642677,-4571.300970573159,50.5,6671765.816200408,0,0.0008699998902495042,2.0021904274556563,0,0.0002546131811774745,0,0,0.7432819371034399,0.8502944160360032
3522,3522,-2785304.1314865104,-2786047.8706930834,-5384458.858959994,4411.293099119125,4410.687552621699,-4564.077022627037,50.5,6671765.807498789,0,0.0008699998902495042,2.001462984801201,0,0.00025448155196085146,0,0,0.7171502150733428,0.8290948768497826
3523,3523,-2780890.9701611144,-2781635.3144149263,-5389019.321455772,4415.028564454199,4414.424016608555,-4556.846948747023,50.5,6671765.798801676,0,0.0008699998902495042,2.0007351687418,0,0.0002543500851116432,0,0,0.7115293721906156,0.8242771479890274
3524,3524,-2776474.076332875,-2777219.024634869,-5393572.550818745,4418.758103970522,4418.1545555880875,-4549.610758637248,50.5,6671765.790109053,0,0.0008699998902495042,2.000006980242519,0,0.0002542187811595113,0,0,0.7374505730343986,0.8447704012400284
3525,3525,-2772053.4559301147,-2772799.007280422,-5398118.54093754,4422.48171266223,4421.879164553093,-4542.368462010054,50.5,6671765.781420913,0,0.0008699998902495042,1.9992784202668399,0,0.00025408764063240705,0,0,0.6999749709751144,0.8140898806943803
3526,3526,-2767629.114886158,-2768375.2682841006,-5402657.2857105,4426.199385531422,4425.597838504326,-4535.120068585978,50.5,6671765.7727372525,0,0.0008699998902495042,1.9985494897766665,0,0.0002539566640566506,0,0,0.6731999375491489,0.7920388310134369
3527,3527,-2763201.059139323,-2763947.813583415,-5407188.77904569,4429.911117588163,4429.3105724505085,-4527.86558809374,50.5,6671765.7640580665,0,0.0008699998902495042,1.9978201897323207,0,0.0002538258519568781,0,0,0.7030911538551374,0.8162131555625114
3528,3528,-2758769.2946329135,-2759516.6491208626,-5411713.01486091,4433.6169038504895,4433.017361408333,-4520.605030270232,50.5,6671765.755383354,0,0.0008699998902495042,1.9970905210925511,0,0.0002536952048560734,0,0,0.7176853911217268,0.8275619976747567
3529,3529,-2754333.8273152118,-2755081.7808439196,-5416229.987083701,4437.316739344422,4436.7182004024735,-4513.338404860502,50.5,6671765.746713101,0,0.0008699998902495042,1.9963604848145338,0,0.0002535647232755789,0,0,0.7162154317284146,0.8260619396881248
3530,3530,-2749894.6631394695,-2750643.2147050346,-5420739.689651353,4441.010619103965,4440.413084465587,-4506.065721617742,50.5,6671765.738047306,0,0.0008699998902495042,1.9956300818538744,0,0.0002534344077350231,0,0,0.7103123150122674,0.8208957456161661
3531,3531,-2745451.808063901,-2746200.956661619,-5425242.116510913,4444.698538171118,4444.102008638327,-4498.786990303276,50.5,6671765.729385966,0,0.0008699998902495042,1.9948993131646136,0,0.00025330425875241943,0,0,0.7026622617096001,0.8141657996185013
3532,3532,-2741005.2680516746,-2741755.012676039,-5429737.261619193,4448.380491595882,4447.784967969343,-4491.502220686545,50.5,6671765.720729071,0,0.0008699998902495042,1.994168179699226,0,0.0002531742768441249,0,0,0.7034936566710902,0.8148025091876462
3533,3533,-2736555.049070904,-2737305.3887156085,-5434225.118942778,4452.056474436262,4451.461957515292,-4484.211422545095,50.5,6671765.712076612,0,0.0008699998902495042,1.9934366824086267,0,0.0002530444625248148,0,0,0.7324149232828097,0.8378663617937632
3534,3534,-2732101.1570946416,-2732852.0907525816,-5438705.682458036,4455.726481758279,4455.132972340843,-4476.914605664565,50.5,6671765.703428594,0,0.0008699998902495042,1.9927048222421717,0,0.00025291481630752936,0,0,0.7056656272639773,0.8159361235155336
3535,3535,-2727643.598100869,-2728395.1247641426,-5443178.946151124,4459.390508635975,4458.798007518684,-4469.61177983867,50.5,6671765.694785,0,0.0008699998902495042,1.9919726001476634,0,0.0002527853387036536,0,0,0.7207279203945862,0.8278133346124755
3536,3536,-2723182.3780724904,-2723934.4967324,-5447644.904017998,4463.048550151416,4462.45705812953,-4462.302954869194,50.5,6671765.686145827,0,0.0008699998902495042,1.9912400170713507,0,0.0002526560302229333,0,0,0.7110489502002761,0.819671457997264
3537,3537,-2718717.502997324,-2719470.2126443763,-5452103.5500644175,4466.700601394703,4466.110119262128,-4454.98814056597,50.5,6671765.677511079,0,0.0008699998902495042,1.9905070739579331,0,0.00025252689137341826,0,0,0.7083183308788094,0.8170506735631697
3538,3538,-2714248.978868093,-2715002.2784920027,-5456554.878305958,4470.346657463978,4469.757186013263,-4447.667346746872,50.5,6671765.668880739,0,0.0008699998902495042,1.9897737717505648,0,0.00025239792266158165,0,0,0.6621200731245189,0.778539593702346
3539,3539,-2709776.811682419,-2710530.700272109,-5460998.882768014,4473.986713465429,4473.398253487766,-4440.340583237799,50.5,6671765.660254805,0,0.0008699998902495042,1.989040111390854,0,0.00025226912459219166,0,0,0.7239775439163941,0.8290898049782854
3540,3540,-2705301.0074428134,-2706055.4839864154,-5465435.557485814,4477.620764513295,4477.033316798521,-4433.007859872665,50.5,6671765.65163327,0,0.0008699998902495042,1.9883060938188715,0,0.00025214049766841964,0,0,0.7202046016050497,0.8257890378788472
3541,3541,-2700821.5721566696,-2701576.6356415264,-5469864.896504422,4481.24880572988,4480.66237106647,-4425.66918649338,50.5,6671765.643016136,0,0.0008699998902495042,1.9875717199731475,0,0.0002520120423917433,0,0,0.7285570644250622,0.8316810977707445
