,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_r_back
10,10,4717330.291512824,4717341.191554796,80014.0145703845,-66.0738358292254,-65.0209574081159,7728.8720114452535,53.099999999999994,6671799.884863234,1,0.0008699998902495042,0.7854712329867014,0,0.00034208535518043324,0,0,0,0
11,11,4717261.0519538745,4717273.004866716,87742.83115334796,-72.40526658033497,-71.35240349642197,7728.759425579277,53.099999999999994,6671799.873741749,1,0.0008699998902495042,0.7854859084325715,0,0.00034208073790737445,0,0,0,0
12,12,4717185.481012058,4717198.486779727,95471.52996376419,-78.73660014576913,-77.68375381217757,7728.636466377155,53.099999999999994,6671799.862620421,1,0.0008699998902495042,0.7855019255803597,0,0.00034207569538647855,0,0,0,0
13,13,4717103.57878881,4717117.637393849,103200.10062837841,-85.06782802778305,-84.01499985761538,7728.503134003935,53.099999999999994,6671799.851499266,1,0.0008699998902495042,0.7855192843441132,0,0.0003420702276630222,0,0,0,0
14,14,4717015.345394063,4717030.456817601,110928.53277410785,-91.39894172877379,-90.34613313510809,7728.35942863859,53.099999999999994,6671799.840378295,1,0.0008699998902495042,0.7855379846306871,0,0.000342064334786161,0,0,0,0
15,15,4716920.780946245,4716936.945168001,118656.81602805568,-97.72993275129177,-96.67714514717983,7728.205350474012,53.099999999999994,6671799.829257526,1,0.0008699998902495042,0.7855580263397479,0,0.00034205801680879075,0,0,0,0
16,16,4716819.885572285,4716837.102570561,126384.9400175249,-104.06079259805209,-103.00802739651753,7728.040899717019,53.099999999999994,6671799.818136965,1,0.0008699998902495042,0.7855794093637747,0,0.0003420512737876776,0,0,0,0
17,17,4716712.659407607,4716730.929159294,134112.89437003233,-110.39151277194601,-109.3387713859824,7727.866076588348,53.099999999999994,6671799.807016631,1,0.0008699998902495042,0.7856021335880636,0,0.0003420441057833471,0,0,0,0
18,18,4716599.102596132,4716618.425076708,141840.66871332243,-116.72208477605231,-115.66936861862122,7727.680881322658,53.099999999999994,6671799.79589654,1,0.0008699998902495042,0.78562619889073,0,0.0003420365128601594,0,0,0,0
19,19,4716479.215290277,4716499.590473808,149568.25267538134,-123.0525001136487,-121.99981059767786,7727.48531416853,53.099999999999994,6671799.7847767025,1,0.0008699998902495042,0.7856516051427106,0,0.00034202849508627365,0,0,0,0
20,20,4716352.997650959,4716374.425510096,157295.6358844507,-129.38275028822326,-128.33008882660462,7727.279375388465,53.099999999999994,6671799.773657127,1,0.0008699998902495042,0.785678352207768,0,0.00034202005253366086,0,0,0,0
21,21,4716220.449847587,4716242.930353571,165022.8079690416,-135.7128268034858,-134.66019480907366,7727.063065258885,53.099999999999994,6671799.762537836,1,0.0008699998902495042,0.7857064399424939,0,0.00034201118527806847,0,0,0,0
22,22,4716081.57205807,4716105.105180725,172749.75855794857,-142.04272116337927,-140.9901200489884,7726.836384070133,53.099999999999994,6671799.751418843,1,0.0008699998902495042,0.7857358681963124,0,0.00034200189339908885,0,0,0,0
23,23,4715936.364468811,4715960.950176552,180476.4772802634,-148.3724248720912,-147.31985605049488,7726.59933212647,53.099999999999994,6671799.740300154,1,0.0008699998902495042,0.7857666368114844,0,0.00034199217698006017,0,0,0,0
24,24,4715784.827274708,4715810.465534536,188202.95376538913,-154.70192943406502,-153.64939431799323,7726.351909746076,53.099999999999994,6671799.729181791,1,0.0008699998902495042,0.7857987456231108,0,0.00034198203610815694,0,0,0,0
25,25,4715626.960679157,4715653.65145666,195929.17764305387,-161.03122635401158,-159.97872635614905,7726.094117261052,53.099999999999994,6671799.718063765,1,0.0008699998902495042,0.7858321944591372,0,0.00034197147087435974,0,0,0,0
26,26,4715462.764894046,4715490.5081533985,203655.13854332487,-167.36030713692045,-166.30784366990477,7725.825955017417,53.099999999999994,6671799.706946088,1,0.0008699998902495042,0.7858669831403584,0,0.0003419604813734064,0,0,0,0
27,27,4715292.24013976,4715321.035843726,211380.82609662233,-173.6891632880714,-172.6367377644911,7725.547423375107,53.099999999999994,6671799.69582878,1,0.0008699998902495042,0.7859031114804226,0,0.0003419490677038663,0,0,0,0
28,28,4715115.386645178,4715145.234755108,219106.22993373332,-180.01778631304572,-178.96540014543845,7725.258522707976,53.099999999999994,6671799.68471184,1,0.0008699998902495042,0.7859405792858366,0,0.00034193722996811183,0,0,0,0
29,29,4714932.204647674,4714963.105123505,226831.33968582578,-186.3461677177377,-185.29382231858824,7724.959253403795,53.099999999999994,6671799.6735953,1,0.0008699998902495042,0.78597938635597,0,0.00034192496827222646,0,0,0,0
30,30,4714742.694393114,4714774.647193371,234556.1449844623,-192.67429900836598,-191.6219957901044,7724.649615864251,53.099999999999994,6671799.662479164,1,0.0008699998902495042,0.7860195324830609,0,0.00034191228272617715,0,0,0,0
31,31,4714546.85613586,4714579.861217656,242280.6354616142,-199.00217169148493,-197.9499120664847,7724.3296105049485,53.099999999999994,6671799.6513634445,1,0.0008699998902495042,0.7860610174522206,0,0.00034189917344367343,0,0,0,0
32,32,4714344.690138765,4714378.747457801,250004.80074967528,-205.32977727399614,-204.2775626545722,7723.9992377554045,53.099999999999994,6671799.640248161,1,0.0008699998902495042,0.7861038410414403,0,0.0003418856405422085,0,0,0,0
33,33,4714136.196673176,4714171.306183741,257728.6304814759,-211.65710726315976,-210.60493906156665,7723.658498059054,53.099999999999994,6671799.629133321,1,0.0008699998902495042,0.7861480030215954,0,0.00034187168414309834,0,0,0,0
34,34,4713921.376018934,4713957.537673903,265452.11429029674,-217.98415316660586,-216.9320327950358,7723.307391873244,53.099999999999994,6671799.618018947,1,0.0008699998902495042,0.7861935031564509,0,0.00034185730437138356,0,0,0,0
35,35,4713700.228464369,4713737.442215206,273175.2418098828,-224.3109064923459,-223.25883536292696,7722.945919669237,53.099999999999994,6671799.606905042,1,0.0008699998902495042,0.7862403412026698,0,0.00034184250135592425,0,0,0,0
36,36,4713472.754306305,4713511.0201030625,280898.0026744574,-230.6373587487841,-229.58533827357817,7722.574081932206,53.099999999999994,6671799.5957916295,1,0.0008699998902495042,0.7862885169098168,0,0.00034182727522935727,0,0,0,0
37,37,4713238.953850058,4713278.271641375,288620.3865187358,-236.9635014447288,-235.91153303572986,7722.191879161239,53.099999999999994,6671799.584678719,1,0.0008699998902495042,0.7863380300203655,0,0.00034181162612805275,0,0,0,0
38,38,4712998.827409433,4713039.197142537,296342.3829779394,-243.28932608940391,-242.23741115853605,7721.799311869333,53.099999999999994,6671799.57356632,1,0.0008699998902495042,0.7863888802697054,0,0.00034179555419224346,0,0,0,0
39,39,4712752.375306726,4712793.796927433,304063.9816878096,-249.61482419246033,-248.56296415157584,7721.396380583398,53.099999999999994,6671799.562454452,1,0.0008699998902495042,0.7864410673861479,0,0.0003417790595658361,0,0,0,0
40,40,4712499.597872725,4712542.07132544,311785.17228462157,-255.93998726398726,-254.88818352486476,7720.983085844254,53.099999999999994,6671799.551343129,1,0.0008699998902495042,0.7864945910909338,0,0.0003417621423965485,0,0,0,0
41,41,4712240.495446705,4712284.0206744205,319505.9444051984,-262.26480681452364,-261.21306078886613,7720.559428206629,53.099999999999994,6671799.540232363,1,0.0008699998902495042,0.7865494510982388,0,0.00034174480283588566,0,0,0,0
42,42,4711975.068376432,4712019.645320728,327226.2876869247,-268.5892743550695,-267.5375874545026,7720.125408239161,53.099999999999994,6671799.529122165,1,0.0008699998902495042,0.7866056471151839,0,0.00034172704103908365,0,0,0,0
43,43,4711703.317018161,4711748.945619207,334946.1917677608,-274.9133813970975,-273.86175503316747,7719.681026524397,53.099999999999994,6671799.51801255,1,0.0008699998902495042,0.7866631788418388,0,0.0003417088571651616,0,0,0,0
44,44,4711425.241736633,4711471.921933187,342665.6462862564,-281.2371194525642,-280.18555503673593,7719.226283658789,53.099999999999994,6671799.506903538,1,0.0008699998902495042,0.7867220459712329,0,0.00034169025137687246,0,0,0,0
45,45,4711140.84290508,4711188.574634488,350384.6408815647,-287.5604800339213,-286.50897897757676,7718.761180252696,53.099999999999994,6671799.495795134,1,0.0008699998902495042,0.7867822481893607,0,0.0003416712238407619,0,0,0,0
46,46,4710850.120905219,4710898.904103415,358103.1651934562,-293.8834546541275,-292.83201836856335,7718.285716930385,53.099999999999994,6671799.484687358,1,0.0008699998902495042,0.7868437851751909,0,0.00034165177472710425,0,0,0,0
47,47,4710553.076127254,4710602.910728763,365821.2088623326,-300.2060348266593,-299.15466472308543,7717.7998943300245,53.099999999999994,6671799.47358022,1,0.0008699998902495042,0.7869066566006749,0,0.0003416319042099075,0,0,0,0
48,48,4710249.708969877,4710300.59490781,373538.76152924076,-306.52821206552284,-305.47690955506033,7717.303713103689,53.099999999999994,6671799.462473739,1,0.0008699998902495042,0.7869708621307535,0,0.00034161161246698004,0,0,0,0
49,49,4709940.019840263,4709991.9570463225,381255.8128358865,-312.84997788526516,-311.79874437894426,7716.7971739173545,53.099999999999994,6671799.451367919,1,0.0008699998902495042,0.7870364014233666,0,0.00034159089967984447,0,0,0,0
50,50,4709624.009154074,4709676.99755855,388972.3524246486,-319.1713238009855,-318.12016070974386,7716.280277450901,53.099999999999994,6671799.44026278,1,0.0008699998902495042,0.7871032741294615,0,0.00034156976603375006,0,0,0,0
51,51,4709301.677335457,4709355.716867229,396688.36993859266,-325.4922413283467,-324.4411500630275,7715.753024398108,53.099999999999994,6671799.429158336,1,0.0008699998902495042,0.787171479893001,0,0.00034154821171770403,0,0,0,0
52,52,4708973.024817041,4709028.115403578,404403.85502148507,-331.8127219835868,-330.7617039549368,7715.215415466657,53.099999999999994,6671799.418054601,1,0.0008699998902495042,0.7872410183509738,0,0.00034152623692446256,0,0,0,0
53,53,4708638.052039941,4708694.1936073005,412118.7973178068,-338.1327572835301,-337.0818139021978,7714.667451378126,53.099999999999994,6671799.406951586,1,0.0008699998902495042,0.7873118891334028,0,0.0003415038418504869,0,0,0,0
54,54,4708296.759453753,4708353.9519265825,419833.1864727673,-344.4523387455988,-343.40147142213243,7714.109132867995,53.099999999999994,6671799.395849304,1,0.0008699998902495042,0.7873840918633531,0,0.0003414810266959884,0,0,0,0
55,55,4707949.147516556,4708007.390818093,427547.0121323186,-350.7714578878242,-349.72066803267,7713.540460685639,53.099999999999994,6671799.384747774,1,0.0008699998902495042,0.7874576261569443,0,0.0003414577916648921,0,0,0,0
56,56,4707595.216694911,4707654.510746981,435260.2639431688,-357.09010622885836,-356.0393952523585,7712.96143559433,53.099999999999994,6671799.373647006,1,0.0008699998902495042,0.7875324916233576,0,0.00034143413696485395,0,0,0,0
57,57,4707234.967463859,4707295.312186879,442972.9315527965,-363.40827528798513,-362.3576446003759,7712.372058371236,53.099999999999994,6671799.362547014,1,0.0008699998902495042,0.7876086878648468,0,0.00034141006280726573,0,0,0,0
58,58,4706868.400306922,4706929.795619898,450685.00460946426,-369.72595658513177,-368.6754075965418,7711.772329807418,53.099999999999994,6671799.351447812,1,0.0008699998902495042,0.787686214476748,0,0.0003413855694072103,0,0,0,0
59,59,4706495.515716103,4706557.961536629,458396.47276223265,-376.04314164088026,-374.9926757613285,7711.162250707831,53.099999999999994,6671799.340349409,1,0.0008699998902495042,0.7877650710474894,0,0.0003413606569834859,0,0,0,0
60,60,4706116.314191881,4706179.8104361445,466107.32566097414,-382.3598219764787,-381.3094406158725,7710.541821891323,53.099999999999994,6671799.329251827,1,0.0008699998902495042,0.7878452571586029,0,0.00034133532575859757,0,0,0,0
61,61,4705730.796243216,4705795.342825993,473817.55295638705,-388.6759891138527,-387.625693681986,7709.911044190631,53.099999999999994,6671799.318155071,1,0.0008699998902495042,0.7879267723847323,0,0.0003413095759587875,0,0,0,0
62,62,4705338.962387545,4705404.559222202,481527.14430000936,-394.99163457561673,-393.941426482168,7709.269918452384,53.099999999999994,6671799.30705916,1,0.0008699998902495042,0.7880096162936462,0,0.00034128340781397064,0,0,0,0
63,63,4704940.813150782,4705007.460149276,489236.08934423263,-401.3067498850854,-400.25663053961614,7708.6184455371,53.099999999999994,6671799.295964111,1,0.0008699998902495042,0.7880937884462472,0,0.0003412568215577587,0,0,0,0
64,64,4704536.349067317,4704604.046140196,496944.3777423159,-407.6213265662851,-406.57129737823755,7707.956626319183,53.099999999999994,6671799.284869928,1,0.0008699998902495042,0.7881792883965834,0,0.000341229817427478,0,0,0,0
65,65,4704125.570680018,4704194.317736418,504651.9991483994,-413.9353561439651,-412.8854185226605,7707.284461686922,53.099999999999994,6671799.273776633,1,0.0008699998902495042,0.78826611569186,0,0.00034120239566411814,0,0,0,0
66,66,4703708.478540222,4703778.275487874,512358.94321751886,-420.2488301436091,-419.19898549824575,7706.601952542497,53.099999999999994,6671799.262684239,1,0.0008699998902495042,0.7883542698724497,0,0.0003411745565123906,0,0,0,0
67,67,4703285.073207747,4703355.919952969,520065.1996056189,-426.56174009144655,-425.51198983109805,7705.9090998019665,53.099999999999994,6671799.251592751,1,0.0008699998902495042,0.788443750471905,0,0.0003411463002206773,0,0,0,0
68,68,4702855.355250881,4702927.251698583,527770.7579695672,-432.874077514464,-431.8244230480772,7705.205904395274,53.099999999999994,6671799.240502192,1,0.0008699998902495042,0.7885345570169687,0,0.0003411176270410204,0,0,0,0
69,69,4702419.325246384,4702492.271300069,535475.6079671684,-439.18583394041644,-438.1362766768097,7704.492367266245,53.099999999999994,6671799.2294125715,1,0.0008699998902495042,0.788626689027587,0,0.00034108853722916027,0,0,0,0
70,70,4701976.98377949,4702050.97934125,543179.7392571779,-445.4970008978389,-444.4475422457,7703.7684893725855,53.099999999999994,6671799.218323902,1,0.0008699998902495042,0.7887201460169202,0,0.00034105903104449765,0,0,0,0
71,71,4701528.331443902,4701603.376414421,550883.1414993157,-451.80756991605745,-450.7582112839419,7703.034271685879,53.099999999999994,6671799.207236202,1,0.0008699998902495042,0.7888149274913558,0,0.0003410291087500901,0,0,0,0
72,72,4701073.368841794,4701149.463120349,558585.8043542803,-458.11753252520083,-457.0682753215298,7702.289715191588,53.099999999999994,6671799.196149476,1,0.0008699998902495042,0.7889110329505195,0,0.0003409987706126971,0,0,0,0
73,73,4700612.096583811,4700689.240068268,566287.7174837627,-464.4268802562118,-463.37772588927044,7701.534820889051,53.099999999999994,6671799.185063748,1,0.0008699998902495042,0.7890084618872892,0,0.00034096801690265845,0,0,0,0
74,74,4700144.515289064,4700222.707875883,573988.87055046,-470.7356046408584,-469.68655451879374,7700.769589791482,53.099999999999994,6671799.173979025,1,0.0008699998902495042,0.7891072137878063,0,0.00034093684789407143,0,0,0,0
75,75,4699670.625585133,4699749.867169366,581689.2532180895,-477.04369721174544,-475.99475274256463,7699.994022925968,53.099999999999994,6671799.162895323,1,0.0008699998902495042,0.7892072881314883,0,0.00034090526386459214,0,0,0,0
76,76,4699190.428108066,4699270.718583356,589388.8551514026,-483.3511495023257,-482.30231209389405,7699.2081213334695,53.099999999999994,6671799.151812652,1,0.0008699998902495042,0.789308684391043,0,0.00034087326509557846,0,0,0,0
77,77,4698703.923502377,4698785.262760958,597087.6660161988,-489.6579530469115,-488.6092241069506,7698.411886068818,53.099999999999994,6671799.140731028,1,0.0008699998902495042,0.7894114020324801,0,0.0003408408518720091,0,0,0,0
78,78,4698211.112421043,4698293.500353743,604785.675479339,-495.96409938068575,-494.9154803167718,7697.605318200712,53.099999999999994,6671799.129650471,1,0.0008699998902495042,0.7895154405151252,0,0.0003408080244824669,0,0,0,0
79,79,4697711.995525507,4697795.432021747,612482.8732087598,-502.2695800397138,-501.2210722592753,7696.7884188117205,53.099999999999994,6671799.118570983,1,0.0008699998902495042,0.7896207992916321,0,0.0003407747832192379,0,0,0,0
80,80,4697206.573485676,4697291.058433468,620179.2488734875,-508.57438656095434,-507.5259914712705,7695.961188998279,53.099999999999994,6671799.107492581,1,0.0008699998902495042,0.7897274778079983,0,0.0003407411283781765,0,0,0,0
81,81,4696694.846979919,4696780.380265869,627874.7921436515,-514.8785104822709,-513.8302294904698,7695.123629870687,53.099999999999994,6671799.096415283,1,0.0008699998902495042,0.7898354755035767,0,0.00034070706025875723,0,0,0,0
82,82,4696176.816695065,4696263.398204372,635569.4926904987,-521.1819433424434,-520.1337778554998,7694.275742553109,53.099999999999994,6671799.085339096,1,0.0008699998902495042,0.7899447918110892,0,0.00034067257916411823,0,0,0,0
83,83,4695652.483326407,4695740.112942863,643263.340186407,-527.4846766811793,-526.436628105913,7693.417528183571,53.099999999999994,6671799.074264041,1,0.0008699998902495042,0.7900554261566431,0,0.00034063768540095455,0,0,0,0
84,84,4695121.847577696,4695210.525183685,650956.3243048991,-533.7867020391249,-532.7387717821987,7692.54898791396,53.099999999999994,6671799.063190124,1,0.0008699998902495042,0.7901673779597421,0,0.00034060237927963105,0,0,0,0
85,85,4694584.910161141,4694674.635637643,658648.4347206567,-540.0880109578768,-539.0402004257949,7691.670122910022,53.099999999999994,6671799.052117361,1,0.0008699998902495042,0.7902806466333028,0,0.0003405666611140464,0,0,0,0
86,86,4694041.6717974115,4694132.445023997,666339.6611095341,-546.3885949799934,-545.3409055790991,7690.780934351359,53.099999999999994,6671799.041045767,1,0.0008699998902495042,0.7903952315836673,0,0.0003405305312217411,0,0,0,0
87,87,4693492.133215632,4693583.954070467,674029.9931485722,-552.688445649006,-551.64087878548,7689.881423431431,53.099999999999994,6671799.029975355,1,0.0008699998902495042,0.7905111322106195,0,0.0003404939899238224,0,0,0,0
88,88,4692936.295153383,4693029.163513226,681719.4205160121,-558.9875545094302,-557.940111589289,7688.971591357553,53.099999999999994,6671799.018906137,1,0.0008699998902495042,0.790628347907399,0,0.00034045703754501686,0,0,0,0
89,89,4692374.158356701,4692468.074096907,689407.9328913095,-565.2859131067775,-564.238595535871,7688.05143935089,53.099999999999994,6671799.007838126,1,0.0008699998902495042,0.7907468780607145,0,0.00034041967441358873,0,0,0,0
90,90,4691805.723580075,4691900.686574591,697095.5199551479,-571.5835129875661,-570.5363221715761,7687.12096864646,53.099999999999994,6671798.996771342,1,0.0008699998902495042,0.7908667220507611,0,0.00034038190086141255,0,0,0,0
91,91,4691230.991586449,4691327.001707817,704782.1713894526,-577.8803456993329,-576.833283043771,7686.180180493129,53.099999999999994,6671798.985705786,1,0.0008699998902495042,0.7909878792512348,0,0.0003403437172239408,0,0,0,0
92,92,4690649.9631472165,4690747.020266575,712467.8768774052,-584.1764027906444,-583.1294697008501,7685.229076153613,53.099999999999994,6671798.974641482,1,0.0008699998902495042,0.7911103490293456,0,0.00034030512384014403,0,0,0,0
93,93,4690062.639042225,4690160.743029304,720152.6261034565,-590.4716758111082,-589.4248736922473,7684.2676569044725,53.099999999999994,6671798.9635784365,1,0.0008699998902495042,0.791234130745836,0,0.00034026612105259653,0,0,0,0
94,94,4689469.020059768,4689568.170782895,727836.408753341,-596.7661563113844,-595.7194865684468,7683.295924036112,53.099999999999994,6671798.952516669,1,0.0008699998902495042,0.7913592237549946,0,0.00034022670920741654,0,0,0,0
95,95,4688869.106996591,4688969.304322688,735519.2145140902,-603.0598358431968,-602.0132998809946,7682.31387885278,53.099999999999994,6671798.94145619,1,0.0008699998902495042,0.7914856274046722,0,0.0003401868886542542,0,0,0,0
96,96,4688262.900657887,4688364.14445247,743201.0330740473,-609.3527059593442,-608.3063051825102,7681.321522672565,53.099999999999994,6671798.930397009,1,0.0008699998902495042,0.7916133410362974,0,0.00034014665974634994,0,0,0,0
97,97,4687650.401857293,4687752.691984476,750881.8541228801,-615.6447582137121,-614.5984940266974,7680.318856827394,53.099999999999994,6671798.919339147,1,0.0008699998902495042,0.7917423639848933,0,0.0003401060228403982,0,0,0,0
98,98,4687031.611416895,4687134.947739384,758561.6673515955,-621.9359841612834,-620.889857968356,7679.305882663031,53.099999999999994,6671798.908282608,1,0.0008699998902495042,0.7918726955790921,0,0.000340064978296722,0,0,0,0
99,99,4686406.530167221,4686510.912546321,766240.4624525529,-628.2263753581504,-627.180388563393,7678.282601539079,53.099999999999994,6671798.897227412,1,0.0008699998902495042,0.7920043351411534,0,0.00034002352647909617,0,0,0,0
100,100,4685775.158947243,4685880.587242854,773918.2291194781,-634.5159233615259,-633.4700773688339,7677.249014828971,53.099999999999994,6671798.886173573,1,0.0008699998902495042,0.7921372819869786,0,0.00033998166775485965,0,0,0,0
101,101,4685137.498604377,4685243.972674994,781594.9570474777,-640.8046197297542,-639.7589159428343,7676.205123919972,53.099999999999994,6671798.875121096,1,0.0008699998902495042,0.7922715354261283,0,0.000339939402494848,0,0,0,0
102,102,4684493.549994476,4684601.069697192,789270.635933052,-647.0924560223228,-646.0468958446908,7675.150930213179,53.099999999999994,6671798.864070004,1,0.0008699998902495042,0.7924070947618388,0,0.0003398967310734039,0,0,0,0
103,103,4683843.313981838,4683951.879172341,796945.2554741097,-653.3794237998737,-652.3340086348526,7674.086435123516,53.099999999999994,6671798.853020304,1,0.0008699998902495042,0.792543959291039,0,0.000339853653868377,0,0,0,0
104,104,4683186.791439194,4683296.401971772,804618.8053699809,-659.6655146242148,-658.6202458749328,7673.011640079733,53.099999999999994,6671798.841972012,1,0.0008699998902495042,0.792682128304367,0,0.0003398101712611279,0,0,0,0
105,105,4682523.983247719,4682634.638975254,812291.2753214318,-665.9507200583306,-664.9055991277197,7671.926546524405,53.099999999999994,6671798.83092514,1,0.0008699998902495042,0.7928216010861868,0,0.0003397662836364592,0,0,0,0
106,106,4681854.89029702,4681966.591070992,819962.6550306779,-672.2350316663945,-671.1900599571882,7670.831155913928,53.099999999999994,6671798.8198797,1,0.0008699998902495042,0.7929623769146061,0,0.0003397219913827433,0,0,0,0
107,107,4681179.51348514,4681292.259155626,827632.9342013979,-678.5184410137796,-677.4736199285107,7669.725469718521,53.099999999999994,6671798.8088357095,1,0.0008699998902495042,0.7931044550614937,0,0.0003396772948917506,0,0,0,0
108,108,4680497.853718557,4680611.644134233,835302.1025387478,-684.8009396670697,-683.7562706080694,7668.609489422217,53.099999999999994,6671798.797793177,1,0.0008699998902495042,0.7932478347924959,0,0.00033963219455874783,0,0,0,0
109,109,4679809.911912181,4679924.746920318,842970.1497493745,-691.0825191940711,-690.0380035634663,7667.48321652287,53.099999999999994,6671798.78675212,1,0.0008699998902495042,0.7933925153670549,0,0.00033958669078247317,0,0,0,0
110,110,4679115.688989355,4679231.568435824,850637.0655414296,-697.3631711638241,-696.3188103635358,7666.3466525321455,53.099999999999994,6671798.775712547,1,0.0008699998902495042,0.793538496038426,0,0.00033954078396513683,0,0,0,0
111,111,4678415.18588185,4678532.109611119,858302.8396245833,-703.6428871466135,-702.598682578355,7665.199798975523,53.099999999999994,6671798.764674474,1,0.0008699998902495042,0.7936857760536955,0,0.0003394944745123816,0,0,0,0
112,112,4677708.4035298675,4677826.371385004,865967.4617100382,-709.9216587139808,-708.8776117792556,7664.0426573922905,53.099999999999994,6671798.753637912,1,0.0008699998902495042,0.7938343546537991,0,0.0003394477628333197,0,0,0,0
113,113,4676995.342882036,4677114.354704708,873630.9215105432,-716.1994774387351,-715.1555895388351,7662.8752293355465,53.099999999999994,6671798.742602874,1,0.0008699998902495042,0.7939842310735388,0,0.0003394006493404574,0,0,0,0
114,114,4676276.004895412,4676396.060525883,881293.208740407,-722.4763348949643,-721.4326074309679,7661.697516372194,53.099999999999994,6671798.731569374,1,0.0008699998902495042,0.794135404541602,0,0.0003393531344497661,0,0,0,0
115,115,4675550.390535478,4675671.48981261,888954.3131155121,-728.7522226580465,-727.708657030817,7660.50952008294,53.099999999999994,6671798.720537429,1,0.0008699998902495042,0.7942878742805795,0,0.00033930521858067,0,0,0,0
116,116,4674818.500776135,4674940.643537393,896614.2243533289,-735.0271323046617,-733.9837299148448,7659.311242062296,53.099999999999994,6671798.709507041,1,0.0008699998902495042,0.7944416395069832,0,0.0003392569021559644,0,0,0,0
117,117,4674080.336599714,4674203.522681159,904272.9321729289,-741.3010554128023,-740.2578176608249,7658.102683918569,53.099999999999994,6671798.698478238,1,0.0008699998902495042,0.7945966994312662,0,0.00033920818560187303,0,0,0,0
118,118,4673335.898996963,4673460.128233257,911930.426294999,-747.573983561785,-746.5309118478531,7656.883847273868,53.099999999999994,6671798.687451022,1,0.0008699998902495042,0.7947530532578397,0,0.00033915906934805514,0,0,0,0
119,119,4672585.18896705,4672710.461191456,919586.6964418548,-753.8459083322622,-752.8030040563588,7655.654733764095,53.099999999999994,6671798.676425411,1,0.0008699998902495042,0.794910700185093,0,0.00033910955382753904,0,0,0,0
120,120,4671828.207517563,4671954.522561943,927241.7323374551,-760.116821306233,-759.0740858681162,7654.415345038945,53.099999999999994,6671798.665401418,1,0.0008699998902495042,0.7950696394054113,0,0.00033905963947673655,0,0,0,0
121,121,4671064.955664508,4671192.313359324,934895.5237074152,-766.3867140670543,-765.3441488662559,7653.165682761905,53.099999999999994,6671798.654379048,1,0.0008699998902495042,0.7952298701051954,0,0.0003390093267354923,0,0,0,0
122,122,4670295.434432305,4670423.8346066205,942548.0602790206,-772.6555781994526,-771.6131846352757,7651.905748610252,53.099999999999994,6671798.643358324,1,0.0008699998902495042,0.7953913914648805,0,0.00033895861604697525,0,0,0,0
123,123,4669519.64485379,4669649.087335268,950199.331781241,-778.923405289535,-777.8811847610525,7650.635544275046,53.099999999999994,6671798.632339257,1,0.0008699998902495042,0.7955542026589558,0,0.00033890750785775504,0,0,0,0
