,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_r_back
0,0,5777947.677130542,3335899.949480578,2721.653263041554,-3.1029366297519245,-0.9317479023859803,7729.4273102612815,53.099999999999994,6671799.996083667,1,0.0008699998902495042,0.5235989590085715,0,0.00034210813203556183,0,0,0,0
1,1,5777940.696690388,3335896.7790545765,10451.077014577124,-10.857942114662256,-5.40910339064866,7729.418463771635,53.099999999999994,6671799.984961371,1,0.0008699998902495042,0.5236010515247105,0,0.00034210776889460453,0,0,0,0
2,2,5777925.961251172,3335889.1312762178,18180.48673251105,-18.612933019870546,-9.88645161522653,7729.399243061133,53.099999999999994,6671799.973839099,1,0.0008699998902495042,0.5236054687204392,0,0.00034210698026237237,0,0,0,0
3,3,5777903.470832678,3335877.0061557703,25909.87204263422,-26.367898936836696,-14.363786566743286,7729.369648155589,53.099999999999994,6671799.962716856,1,0.0008699998902495042,0.5236122105364682,0,0.0003421057661459907,0,0,0,0
4,4,5777873.225465097,3335860.4037095117,33639.222570770304,-34.12282945705423,-18.841102235840495,7729.329679094742,53.099999999999994,6671799.95159466,1,0.0008699998902495042,0.5236212768823114,0,0.00034210412655652413,0,0,0,0
5,5,5777835.225189032,3335839.323959729,41368.52794278967,-41.87771417206426,-23.318392613185647,7729.279335932252,53.099999999999994,6671799.9404725265,1,0.0008699998902495042,0.5236326676362948,0,0.00034210206150873246,0,0,0,0
6,6,5777789.470055491,3335813.766934719,49097.7777846233,-49.63254267346947,-27.79565168948023,7729.218618735707,53.099999999999994,6671799.929350464,1,0.0008699998902495042,0.5236463826455631,0,0.00034209957102125096,0,0,0,0
7,7,5777735.960125892,3335783.732668787,56826.96172227674,-57.38730455294808,-32.272873455467796,7729.147527586617,53.099999999999994,6671799.918228491,1,0.0008699998902495042,0.5236624217260881,0,0.0003420966551165423,0,0,0,0
8,8,5777674.695472062,3335749.221202248,64556.069381844,-65.14198940226778,-36.750051901942015,7729.066062580413,53.099999999999994,6671799.907106617,1,0.0008699998902495042,0.5236807846626852,0,0.00034209331382084655,0,0,0,0
9,9,5777605.676176233,3335710.232581426,72285.09038952149,-72.89658681329979,-41.22718101975476,7728.974223826453,53.099999999999994,6671799.895984863,1,0.0008699998902495042,0.5237014712090242,0,0.00034208954716421656,0,0,0,0
10,10,5777528.9023310505,3335666.766858654,80014.01437162192,-80.65108637803273,-45.70425479982414,7728.8720114480175,53.099999999999994,6671799.884863237,1,0.0008699998902495042,0.5237244810876465,0,0.00034208535518053077,0,0,0,0
11,11,5777444.374039562,3335618.824092275,87742.83095458827,-88.40547768858664,-50.18126723314261,7728.759425582309,53.099999999999994,6671799.8737417525,1,0.0008699998902495042,0.5237498139899843,0,0.00034208073790749984,0,0,0,0
12,12,5777352.091415227,3335566.4043466398,95471.52976500767,-96.15975033722694,-54.658212310785,7728.636466380453,53.099999999999994,6671799.862620429,1,0.0008699998902495042,0.5237774695763806,0,0.00034207569538660405,0,0,0,0
13,13,5777252.054581911,3335509.5076921084,103200.10042962532,-103.91389391637838,-59.135084023916576,7728.5031340075,53.099999999999994,6671799.851499275,1,0.0008699998902495042,0.5238074474761114,0,0.00034207022766316163,0,0,0,0
14,14,5777144.263673887,3335448.13420505,110928.53257535846,-111.6678980186391,-63.61187636380115,7728.359428642421,53.099999999999994,6671799.840378302,1,0.0008699998902495042,0.5238397472874117,0,0.0003420643347863074,0,0,0,0
15,15,5777028.718835835,3335382.2839678414,118656.81582931026,-119.42175223679442,-68.0885833218091,7728.205350478111,53.099999999999994,6671799.829257531,1,0.0008699998902495042,0.5238743685775,0,0.00034205801680895794,0,0,0,0
16,16,5776905.420222844,3335311.9570688694,126384.93981878372,-127.175446163831,-72.56519888942545,7728.0408997213835,53.099999999999994,6671799.818136972,1,0.0008699998902495042,0.5239113108826094,0,0.0003420512737878377,0,0,0,0
17,17,5776774.368000407,3335237.153602529,134112.89417129563,-134.9289693929507,-77.04171705825793,7727.866076592979,53.099999999999994,6671799.807016638,1,0.0008699998902495042,0.5239505737080161,0,0.00034204410578352816,0,0,0,0
18,18,5776635.562344426,3335157.873669222,141840.6685145905,-142.68231151758454,-81.51813182004506,7727.680881327556,53.099999999999994,6671799.795896543,1,0.0008699998902495042,0.5239921565280743,0,0.00034203651286035427,0,0,0,0
19,19,5776489.003441209,3335074.1173753603,149568.25247665445,-150.43546213140672,-85.99443716666418,7727.485314173694,53.099999999999994,6671799.784776703,1,0.0008699998902495042,0.5240360587862494,0,0.0003420284950864754,0,0,0,0
20,20,5776334.691487469,3334985.884833363,157295.6356857291,-158.1884108283486,-90.47062709013956,7727.279375393896,53.099999999999994,6671799.773657132,1,0.0008699998902495042,0.5240822798951561,0,0.0003420200525338836,0,0,0,0
21,21,5776172.626690326,3334893.176161657,165022.80777032557,-165.94114720261257,-94.9466955826504,7727.063065264583,53.099999999999994,6671799.762537841,1,0.0008699998902495042,0.5241308192365968,0,0.0003420111852782912,0,0,0,0
22,22,5776002.809267307,3334795.9914846774,172749.7583592384,-173.6936608486861,-99.42263663653897,7726.836384076098,53.099999999999994,6671799.751418848,1,0.0008699998902495042,0.5241816761616014,0,0.00034200189339931154,0,0,0,0
23,23,5775825.23944634,3334694.3309328663,180476.4770815593,-181.44594136135572,-103.89844424431858,7726.5993321327005,53.099999999999994,6671799.740300161,1,0.0008699998902495042,0.5242348499904725,0,0.0003419921769803107,0,0,0,0
24,24,5775639.917465763,3334588.1946426732,188202.95356669137,-189.1979783357209,-108.37411239868176,7726.351909752574,53.099999999999994,6671799.729181797,1,0.0008699998902495042,0.5242903400128287,0,0.00034198203610841444,0,0,0,0
25,25,5775446.843574316,3334477.5827565556,195929.17744436275,-196.94976136720808,-112.84963509250821,7726.094117267818,53.099999999999994,6671799.718063771,1,0.0008699998902495042,0.5243481454876515,0,0.0003419714708746312,0,0,0,0
26,26,5775246.0180311445,3334362.4954229775,203655.13834464064,-204.70128005158463,-117.32500631887292,7725.825955024449,53.099999999999994,6671799.7069460945,1,0.0008699998902495042,0.5244082656433353,0,0.00034196048137369865,0,0,0,0
27,27,5775037.441105797,3334242.9327964094,211380.82589794527,-212.45252398497277,-121.80022007105426,7725.547423382406,53.099999999999994,6671799.695828782,1,0.0008699998902495042,0.5244706996777375,0,0.0003419490677041725,0,0,0,0
28,28,5774821.113078226,3334118.895037329,219106.2297350637,-220.20348276386363,-126.27527034254194,7725.258522715541,53.099999999999994,6671799.684711847,1,0.0008699998902495042,0.524535446758231,0,0.0003419372299684041,0,0,0,0
29,29,5774597.034238788,3333990.38231222,226831.33948716384,-227.95414598513108,-130.75015112704523,7724.959253411627,53.099999999999994,6671799.6735953055,1,0.0008699998902495042,0.5246025060217598,0,0.00034192496827253264,0,0,0,0
30,30,5774365.204888242,3333857.394793573,234556.14478580834,-235.70450324604582,-135.22485641850082,7724.64961587235,53.099999999999994,6671799.66247917,1,0.0008699998902495042,0.5246718765748963,0,0.00034191228272650414,0,0,0,0
31,31,5774125.62533775,3333719.932659883,242280.63526296846,-243.45454414428926,-139.69938021108106,7724.329610513314,53.099999999999994,6671799.651363449,1,0.0008699998902495042,0.5247435574938981,0,0.0003418991734440074,0,0,0,0
32,32,5773878.295908875,3333577.996095652,250004.8005510381,-251.2042582779675,-144.173716499202,7723.999237764037,53.099999999999994,6671799.640248167,1,0.0008699998902495042,0.524817547824771,0,0.00034188564054257037,0,0,0,0
33,33,5773623.216933583,3333431.585291388,257728.63028284747,-258.9536352456253,-148.64785927753124,7723.658498067954,53.099999999999994,6671799.62913333,1,0.0008699998902495042,0.524893846583329,0,0.00034187168414346713,0,0,0,0
34,34,5773360.388754239,3333280.700443602,265452.11409167736,-266.7026646462601,-153.1218025409963,7723.30739188241,53.099999999999994,6671799.618018951,1,0.0008699998902495042,0.5249724527552617,0,0.0003418573043717522,0,0,0,0
35,35,5773089.811723612,3333125.3417548123,273175.24161127274,-274.4513360793357,-157.59554028479246,7722.945919678669,53.099999999999994,6671799.606905047,1,0.0008699998902495042,0.5250533652961988,0,0.00034184250135631375,0,0,0,0
36,36,5772811.486204869,3332965.5094335405,280898.00247585686,-282.1996391447968,-162.06906650439095,7722.574081941905,53.099999999999994,6671799.595791637,1,0.0008699998902495042,0.5251365831317791,0,0.00034182727522973305,0,0,0,0
37,37,5772525.412571578,3332801.203694313,288620.3863201451,-289.94756344308223,-166.54237519554687,7722.191879171204,53.099999999999994,6671799.584678721,1,0.0008699998902495042,0.5252221051577204,0,0.00034181162612847006,0,0,0,0
38,38,5772231.591207705,3332632.42475766,296342.3827793588,-297.6950985751396,-171.0154603543074,7721.799311879565,53.099999999999994,6671799.573566328,1,0.0008699998902495042,0.5253099302398923,0,0.0003417955541926537,0,0,0,0
39,39,5771930.022507616,3332459.172850116,304063.9814892394,-305.4422341424386,-175.48831597701977,7721.3963805938965,53.099999999999994,6671799.562454458,1,0.0008699998902495042,0.5254000572143898,0,0.0003417790595662534,0,0,0,0
40,40,5771620.706876075,3332281.448204219,311785.172086062,-313.18895974698563,-179.9609360603393,7720.9830858550185,53.099999999999994,6671799.551343134,1,0.0008699998902495042,0.5254924848876079,0,0.0003417621423969934,0,0,0,0
41,41,5771303.644728242,3332099.2510585096,319505.9442066498,-320.93526499133714,-184.4333146012375,7720.55942821766,53.099999999999994,6671799.540232367,1,0.0008699998902495042,0.5255872120363225,0,0.0003417448028363307,0,0,0,0
42,42,5770978.836489677,3331912.5816575317,327226.28748838726,-328.681139478614,-188.90544559701016,7720.125408250458,53.099999999999994,6671799.529122169,1,0.0008699998902495042,0.5256842374077659,0,0.00034172704103954937,0,0,0,0
43,43,5770646.282596336,3331721.4402518314,334946.19156923477,-336.42657281251525,-193.37732304528532,7719.681026535961,53.099999999999994,6671799.518012558,1,0.0008699998902495042,0.5257835597197122,0,0.0003417088571656206,0,0,0,0
44,44,5770305.983494569,3331525.8270979575,342665.64608774206,-344.17155459733215,-197.84894094403143,7719.2262836706195,53.099999999999994,6671799.506903544,1,0.0008699998902495042,0.5258851776605566,0,0.00034169025137735916,0,0,0,0
45,45,5769957.939641123,3331325.7424584604,350384.6406830623,-351.9160744379621,-202.3202932915653,7718.761180264793,53.099999999999994,6671799.495795141,1,0.0008699998902495042,0.5259890898894031,0,0.0003416712238412483,0,0,0,0
46,46,5769602.151503139,3331121.186601892,358103.16499496606,-359.6601219399226,-206.79137408656018,7718.285716942749,53.099999999999994,6671799.484687366,1,0.0008699998902495042,0.5260952950361502,0,0.0003416517747275977,0,0,0,0
47,47,5769238.619558154,3330912.159802805,365821.208663855,-367.40368670936516,-211.2621773280539,7717.799894342655,53.099999999999994,6671799.473580226,1,0.0008699998902495042,0.5262037917015792,0,0.00034163190421042887,0,0,0,0
48,48,5768867.344294095,3330698.662341754,373538.7613307759,-375.1467583530893,-215.73269701545684,7717.303713116586,53.099999999999994,6671799.462473743,1,0.0008699998902495042,0.5263145784574463,0,0.0003416116124675152,0,0,0,0
49,49,5768488.326209287,3330480.6945052925,381255.8126374347,-382.8893264785565,-220.20292714855998,7716.797173930518,53.099999999999994,6671799.451367925,1,0.0008699998902495042,0.5264276538465711,0,0.00034159089968037275,0,0,0,0
50,50,5768101.565812442,3330258.2565859747,388972.3522262101,-390.6313806939041,-224.67286172754302,7716.2802774643305,53.099999999999994,6671799.440262791,1,0.0008699998902495042,0.5265430163829343,0,0.0003415697660342851,0,0,0,0
51,51,5767707.0636226665,3330031.348882355,396688.36974016775,-398.3729106079592,-229.14249475298237,7715.753024411804,53.099999999999994,6671799.429158348,1,0.0008699998902495042,0.5266606645517695,0,0.00034154821171825995,0,0,0,0
52,52,5767304.820169457,3329799.971698986,404403.854823074,-406.1139058302529,-233.61182022585925,7715.2154154806185,53.099999999999994,6671799.418054609,1,0.0008699998902495042,0.5267805968096635,0,0.00034152623692502537,0,0,0,0
53,53,5766894.8359927,3329564.12534642,412118.79711940984,-413.8543559710339,-238.08083214756766,7714.667451392354,53.099999999999994,6671799.406951598,1,0.0008699998902495042,0.5269028115846535,0,0.0003415038418510497,0,0,0,0
54,54,5766477.111642672,3329323.810141207,419833.18627438473,-421.59425064128254,-242.54952451992253,7714.10913288249,53.099999999999994,6671799.3958493145,1,0.0008699998902495042,0.5270273072763278,0,0.00034148102669657196,0,0,0,0
55,55,5766051.647680037,3329079.0264058956,427547.0119339506,-429.3335794527248,-247.0178913451677,7713.5404607004,53.099999999999994,6671799.384747782,1,0.0008699998902495042,0.5271540822559289,0,0.00034145779166548955,0,0,0,0
56,56,5765618.444675848,3328829.7744690315,435260.2637448157,-437.0723320178463,-251.48592662598404,7712.961435609358,53.099999999999994,6671799.373647016,1,0.0008699998902495042,0.5272831348664553,0,0.0003414341369654792,0,0,0,0
57,57,5765177.503211545,3328576.0546651576,442972.93135445856,-444.81049794990605,-255.95362436549743,7712.37205838653,53.099999999999994,6671799.362547021,1,0.0008699998902495042,0.5274144634227698,0,0.00034141006280788395,0,0,0,0
58,58,5764728.823878954,3328317.8673348133,450685.00441114174,-452.5480668629506,-260.42097856728685,7711.772329822978,53.099999999999994,6671799.351447816,1,0.0008699998902495042,0.5275480662117038,0,0.00034138556940783527,0,0,0,0
59,59,5764272.407280287,3328055.212824534,458396.4725639258,-460.28502837182776,-264.88798323539237,7711.162250723657,53.099999999999994,6671799.340349414,1,0.0008699998902495042,0.5276839414921684,0,0.00034136065698413184,0,0,0,0
60,60,5763808.25402814,3327788.091486852,466107.3254626832,-468.02137209220086,-269.3546323743233,7710.541821907415,53.099999999999994,6671799.329251833,1,0.0008699998902495042,0.5278220874952635,0,0.0003413353257592503,0,0,0,0
61,61,5763336.364745493,3327516.5036802934,473817.5527581124,-475.75708764056236,-273.8209199890661,7709.9110442069905,53.099999999999994,6671799.318155079,1,0.0008699998902495042,0.527962502424389,0,0.00034130957595944033,0,0,0,0
62,62,5762856.740065711,3327240.44976938,481527.1441017512,-483.4921646342479,-278.28684008509265,7709.26991846901,53.099999999999994,6671799.3070591735,1,0.0008699998902495042,0.5281051844553597,0,0.0003412834078146303,0,0,0,0
63,63,5762369.380632537,3326959.9301246274,489236.08914599125,-491.22659269145026,-282.752386668368,7708.6184455539915,53.099999999999994,6671799.29596412,1,0.0008699998902495042,0.5282501317365187,0,0.00034125682155842515,0,0,0,0
64,64,5761874.287100101,3326674.945122545,496944.3775440915,-498.96036143123337,-287.2175537453586,7707.9566263363395,53.099999999999994,6671799.284869942,1,0.0008699998902495042,0.5283973423888559,0,0.00034122981742815145,0,0,0,0
65,65,5761371.460132908,3326385.495145636,504651.9989501923,-506.69346047354605,-291.6823353230404,7707.284461704346,53.099999999999994,6671799.273776645,1,0.0008699998902495042,0.528546814506123,0,0.0003412023956648193,0,0,0,0
66,66,5760860.900405847,3326091.580582396,512358.9430193293,-514.4258794392362,-296.14672540890666,7706.601952560186,53.099999999999994,6671799.2626842465,1,0.0008699998902495042,0.5286985461549567,0,0.0003411745565130985,0,0,0,0
