,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_r_back
46,46,6662145.070233541,34.56216756187146,358801.17772069725,-415.67915265494696,0.7434735363267337,7718.242206906285,53.099999999999994,6671799.483682903,1,0.0008699998902495042,0.053804723825432,0,0.0003416499950367891,0,0,0,0
47,47,6661724.920296654,35.30561773736375,366519.1774111324,-424.6206271318872,0.7434266483512998,7717.755447481358,53.099999999999994,6671799.472575823,1,0.0008699998902495042,0.05496324591725266,0,0.0003416300864180803,0,0,0,0
48,48,6661295.82916925,36.04902052597154,374236.6851628043,-433.56153168708533,0.7433787625683695,7717.258329490112,53.099999999999994,6671799.461469398,1,0.0008699998902495042,0.05612176800813273,0,0.0003416097565898808,0,0,0,0
49,49,6660857.797427254,36.79237492991939,381953.6906174794,-442.50185432030435,0.7433298790422156,7716.750853599782,53.099999999999994,6671799.45036364,1,0.0008699998902495042,0.0572802900980669,0,0.00034158900573406004,0,0,0,0
50,50,6660410.825658584,37.53567995149675,389670.1834175978,-451.4415830320883,0.7432799978384494,7716.233020491504,53.099999999999994,6671799.439258565,1,0.0008699998902495042,0.05843881218706026,0,0.0003415678340362211,0,0,0,0
51,51,6659954.914463162,38.27893459305939,397386.15320628794,-460.3807058237785,0.7432291190240221,7715.704830860316,53.099999999999994,6671799.428154186,1,0.0008699998902495042,0.0595973342751126,0,0.0003415462416857315,0,0,0,0
52,52,6659490.064452909,39.02213785703066,405101.58962738025,-469.3192106975297,0.743177242667223,7715.166285415155,53.099999999999994,6671799.417050515,1,0.0008699998902495042,0.06075585636222547,0,0.00034152422887563823,0,0,0,0
53,53,6659016.276251739,39.76528874590291,412816.482325421,-478.25708565632596,0.7431243688376807,7714.617384878856,53.099999999999994,6671799.405947566,1,0.0008699998902495042,0.06191437844839731,0,0.0003415017958027832,0,0,0,0
54,54,6658533.550495567,40.50838626223875,420530.8209456863,-487.19431870399706,0.7430704976063628,7714.058129988156,53.099999999999994,6671799.394845355,1,0.0008699998902495042,0.06307290053363102,0,0.0003414789426676818,0,0,0,0
55,55,6658041.8878323,41.251429408672465,428244.59513419593,-496.13089784523424,0.743015629045575,7713.488521493688,53.099999999999994,6671799.383743888,1,0.0008699998902495042,0.0642314226179257,0,0.0003414556696746256,0,0,0,0
56,56,6657541.288921843,41.994417187911274,435957.79453772714,-505.06681108560656,0.7429597632289622,7712.908560159979,53.099999999999994,6671799.372643193,1,0.0008699998902495042,0.06538994470128334,0,0.0003414319770315813,0,0,0,0
57,57,6657031.754436093,42.73734860273675,443670.40880382876,-514.0020464315771,0.7429029002315072,7712.318246765454,53.099999999999994,6671799.36154327,1,0.0008699998902495042,0.06654846678370308,0,0.00034140786495026463,0,0,0,0
58,58,6656513.285058942,43.480222656006106,451382.42758083506,-522.9365918905186,0.7428450401295317,7711.717582102431,53.099999999999994,6671799.350444131,1,0.0008699998902495042,0.06770698886518556,0,0.00034138333364613774,0,0,0,0
59,59,6655985.881486272,44.22303835065352,459093.8405178794,-531.87043547073,0.7427861830006952,7711.106566977122,53.099999999999994,6671799.33934581,1,0.0008699998902495042,0.06886551094573345,0,0.00034135838333830944,0,0,0,0
60,60,6655449.544425958,44.96579468969153,466804.6372649084,-540.8035651814523,0.7427263289239959,7710.48520220963,53.099999999999994,6671799.328248301,1,0.0008699998902495042,0.0700240330253481,0,0.00034133301424962126,0,0,0,0
61,61,6654904.274597863,45.70849067621232,474514.8074726958,-549.735969032885,0.7426654779797698,7709.853488633949,53.099999999999994,6671799.317151621,1,0.0008699998902495042,0.07118255510402527,0,0.00034130722660664616,0,0,0,0
62,62,6654350.072733841,46.4511253133891,482224.34079285606,-558.6676350362014,0.7426036302496907,7709.2114270979655,53.099999999999994,6671799.30605579,1,0.0008699998902495042,0.07234107718177096,0,0.0003412810206396425,0,0,0,0
63,63,6653786.939577735,47.19369760447741,489933.22687785875,-567.5985512035658,0.7425407858167705,7708.55901846345,53.099999999999994,6671799.294960816,1,0.0008699998902495042,0.07349959925858318,0,0.0003412543965825653,0,0,0,0
64,64,6653214.875885375,47.93620655281646,497641.4553810419,-576.5287055481484,0.742476944765359,7707.896263606064,53.099999999999994,6671799.2838667175,1,0.0008699998902495042,0.07465812133446303,0,0.0003412273546730426,0,0,0,0
65,65,6652633.882424575,48.6786511618305,505349.01595662633,-585.4580860841426,0.742412107181143,7707.223163415354,53.099999999999994,6671799.272773499,1,0.0008699998902495042,0.07581664340940963,0,0.0003411998951524553,0,0,0,0
66,66,6652043.959975137,49.42103043503013,513055.8982597292,-594.3866808267801,0.7423462731511477,7706.539718794753,53.099999999999994,6671799.261681183,1,0.0008699998902495042,0.07697516548342787,0,0.0003411720182657881,0,0,0,0
67,67,6651445.109328847,50.16334337601364,520762.0919463782,-603.3144777923475,0.7422794427637347,7705.845930661578,53.099999999999994,6671799.250589782,1,0.0008699998902495042,0.07813368755651506,0,0.0003411437242617931,0,0,0,0
68,68,6650837.331289473,50.90558898846835,528467.586673525,-612.241464998202,0.7422116161086039,7705.141799947025,53.099999999999994,6671799.239499307,1,0.0008699998902495042,0.07929220962867412,0,0.00034111501339280565,0,0,0,0
69,69,6650220.626672765,51.64776627617194,536172.3720990599,-621.1676304627882,0.7421427932767916,7704.427327596177,53.099999999999994,6671799.228409771,1,0.0008699998902495042,0.08045073169990391,0,0.00034108588591494246,0,0,0,0
70,70,6649594.996306455,52.38987424299381,543876.4378818247,-630.0929622056532,0.7420729743606713,7703.702514567993,53.099999999999994,6671799.217321188,1,0.0008699998902495042,0.08160925377020645,0,0.0003410563420879109,0,0,0,0
71,71,6648960.441030254,53.131911892896404,551579.7736816276,-639.0174482474636,0.7420021594539538,7702.967361835314,53.099999999999994,6671799.206233575,1,0.0008699998902495042,0.08276777583958239,0,0.00034102638217510983,0,0,0,0
72,72,6648316.961695852,53.87387822993652,559282.369159256,-647.941076610021,0.7419303486516863,7702.221870384857,53.099999999999994,6671799.1951469425,1,0.0008699998902495042,0.08392629790803174,0,0.0003409960064436117,0,0,0,0
73,73,6647664.5591669185,54.61577225826671,566984.2139764914,-656.8638353162781,0.7418575420502526,7701.466041217213,53.099999999999994,6671799.184061299,1,0.0008699998902495042,0.08508481997555561,0,0.00034096521516413096,0,0,0,0
74,74,6647003.234319097,55.35759298213653,574685.2977961227,-665.7857123903552,0.7417837397473735,7700.699875346854,53.099999999999994,6671799.17297667,1,0.0008699998902495042,0.08624334204215556,0,0.00034093400861104275,0,0,0,0
75,75,6646332.988040008,56.09933940589397,582385.6102819601,-674.7066958575559,0.7417089418421057,7699.92337380212,53.099999999999994,6671799.161893061,1,0.0008699998902495042,0.0874018641078318,0,0.0003409023870623568,0,0,0,0
76,76,6645653.821229242,56.841010533986726,590085.1410988494,-683.6267737443831,0.7416331484348424,7699.136537625226,53.099999999999994,6671799.150810484,1,0.0008699998902495042,0.08856038617258433,0,0.0003408703507997704,0,0,0,0
77,77,6644965.734798369,57.582605370963556,597783.8799126851,-692.5459340785554,0.7415563596273129,7698.339367872258,53.099999999999994,6671799.13972896,1,0.0008699998902495042,0.08971890823641493,0,0.00034083790010854605,0,0,0,0
78,78,6644268.729670926,58.324122921475606,605481.816390425,-701.4641648890231,0.7414785755225825,7697.531865613169,53.099999999999994,6671799.128648494,1,0.0008699998902495042,0.09087743029932405,0,0.000340805035277674,0,0,0,0
79,79,6643562.806782423,59.065562190277774,613178.9402001038,-710.3814542059838,0.7413997962250523,7696.714031931782,53.099999999999994,6671799.117569106,1,0.0008699998902495042,0.09203595236131301,0,0.00034077175659968906,0,0,0,0
80,80,6642847.967080335,59.80692218223001,620875.2410108468,-719.2977900608993,0.7413200218404592,7695.885867925786,53.099999999999994,6671799.106490803,1,0.0008699998902495042,0.09319447442238227,0,0.0003407380643708113,0,0,0,0
81,81,6642124.21152411,60.54820190229868,628570.7084928842,-728.2131604865109,0.7412392524758756,7695.047374706735,53.099999999999994,6671799.095413603,1,0.0008699998902495042,0.09435299648253226,0,0.00034070395889086643,0,0,0,0
82,82,6641391.54108516,61.28940035555788,636265.3323175644,-737.1275535168559,0.7411574882397095,7694.198553400047,53.099999999999994,6671799.08433752,1,0.0008699998902495042,0.0955115185417652,0,0.00034066944046326806,0,0,0,0
83,83,6640649.956746862,62.0305165471908,643959.1021573681,-746.0409571872835,0.7410747292417039,7693.339405145002,53.099999999999994,6671799.073262564,1,0.0008699998902495042,0.09667004060008044,0,0.00034063450939509623,0,0,0,0
84,84,6639899.45950456,62.77154948249102,651652.0076859224,-754.9533595344708,0.7409909755929373,7692.469931094739,53.099999999999994,6671799.062188751,1,0.0008699998902495042,0.0978285626574793,0,0.00034059916599696213,0,0,0,0
85,85,6639140.050365556,63.51249816686387,659344.0385780146,-763.8647485964389,0.7409062274058227,7691.590132416259,53.099999999999994,6671799.0511161,1,0.0008699998902495042,0.098987084713962,0,0.00034056341058314273,0,0,0,0
86,86,6638371.730349116,64.25336160582778,667035.1845096056,-772.7751124125692,0.7408204847941086,7690.700010290416,53.099999999999994,6671799.040044612,1,0.0008699998902495042,0.10014560676953188,0,0.00034052724347149993,0,0,0,0
87,87,6637594.500486466,64.99413880501557,674725.4351578444,-781.6844390236192,0.7407337478728775,7689.799565911924,53.099999999999994,6671799.028974305,1,0.0008699998902495042,0.10130412882418605,0,0.0003404906649834837,0,0,0,0
88,88,6636808.361820789,65.73482877017581,682414.7802010813,-790.5927164717385,0.7406460167585468,7688.888800489349,53.099999999999994,6671799.017905198,1,0.0008699998902495042,0.10246265087792827,0,0.00034045367544409985,0,0,0,0
89,89,6636013.315407229,66.4754305071742,690103.2093188824,-799.4999328004849,0.7405572915688683,7687.96771524511,53.099999999999994,6671799.006837296,1,0.0008699998902495042,0.10362117293075879,0,0.0003404162751819682,0,0,0,0
90,90,6635209.362312881,67.21594302199478,697790.712192043,-808.4060760548406,0.7404675724229279,7687.036311415478,53.099999999999994,6671798.995770623,1,0.0008699998902495042,0.10477969498267825,0,0.00034037846452926994,0,0,0,0
91,91,6634396.503616796,67.95636532074141,705477.2785026014,-817.3111342812282,0.7403768594411456,7686.094590250572,53.099999999999994,6671798.984705184,1,0.0008699998902495042,0.10593821703368711,0,0.0003403402438217844,0,0,0,0
92,92,6633574.740409979,68.69669640963902,713162.8979338534,-826.2150955275265,0.7402851527452753,7685.142553014358,53.099999999999994,6671798.97364099,1,0.0008699998902495042,0.10709673908378758,0,0.00034030161339881557,0,0,0,0
93,93,6632744.073795384,69.43693529503496,720847.5601703654,-835.1179478430869,0.7401924524584045,7684.18020098465,53.099999999999994,6671798.962578061,1,0.0008699998902495042,0.1082552611329779,0,0.0003402625736032706,0,0,0,0
94,94,6631904.504887919,70.1770809834003,728531.2548979886,-844.0196792787492,0.7400987587049545,7683.207535453104,53.099999999999994,6671798.9515164085,1,0.0008699998902495042,0.10941378318126183,0,0.00034022312478153825,0,0,0,0
95,95,6631056.034814436,70.91713248133125,736213.9718038726,-852.9202778868578,0.7400040716106798,7682.2245577252215,53.099999999999994,6671798.940456046,1,0.0008699998902495042,0.11057230522864026,0,0.00034018326728364225,0,0,0,0
96,96,6630198.664713736,71.65708879555041,743895.7005764798,-861.8197317212772,0.7399083913026684,7681.231269120341,53.099999999999994,6671798.929396985,1,0.0008699998902495042,0.11173082727511163,0,0.0003401430014630996,0,0,0,0
97,97,6629332.395736567,72.39694893290813,751576.4309055984,-870.7180288374092,0.739811717909341,7680.227670971642,53.099999999999994,6671798.918339241,1,0.0008699998902495042,0.11288934932067907,0,0.00034010232767696364,0,0,0,0
98,98,6628457.2290456155,73.1367119003839,759256.1524823572,-879.6151572922076,0.7397140515604513,7679.21376462614,53.099999999999994,6671798.907282827,1,0.0008699998902495042,0.11404787136534145,0,0.00034006124628586064,0,0,0,0
99,99,6627573.165815516,73.87637670508754,766934.8549992385,-888.5111051441951,0.739615392387086,7678.189551444687,53.099999999999994,6671798.896227752,1,0.0008699998902495042,0.11520639340910299,0,0.00034001975765386814,0,0,0,0
100,100,6626680.207232841,74.6159423542607,774612.5281500927,-897.405860453479,0.7395157405216639,7677.155032801968,53.099999999999994,6671798.885174034,1,0.0008699998902495042,0.11636491545196148,0,0.000339977862148669,0,0,0,0
101,101,6625778.354496104,75.35540785527807,782289.1616301514,-906.2994112817673,0.7394150960979365,7676.110210086503,53.099999999999994,6671798.874121687,1,0.0008699998902495042,0.11752343749391958,0,0.00033993556014140817,0,0,0,0
102,102,6624867.608815751,76.0947722156488,789964.7451360421,-915.1917456923849,0.7393134592509873,7675.055084700633,53.099999999999994,6671798.863070717,1,0.0008699998902495042,0.11868195953497751,0,0.00033989285200673584,0,0,0,0
103,103,6623947.971414169,76.83403444301777,797639.2683658013,-924.0828517502888,0.739210830117232,7673.989658060537,53.099999999999994,6671798.852021145,1,0.0008699998902495042,0.1198404815751366,0,0.0003398497381228243,0,0,0,0
104,104,6623019.4435256785,77.5731935451669,805312.7210188884,-932.9727175220856,0.7391072088344177,7672.913931596214,53.099999999999994,6671798.840972982,1,0.0008699998902495042,0.12099900361439775,0,0.00033980621887136185,0,0,0,0
105,105,6622082.026396531,78.31224853001659,812985.0927962001,-941.8613310760462,0.7390025955416236,7671.827906751487,53.099999999999994,6671798.829926235,1,0.0008699998902495042,0.1221575256527625,0,0.00033976229463745844,0,0,0,0
106,106,6621135.721284909,79.05119840562695,820656.3734000836,-950.748680482122,0.7388969903792602,7670.731584984005,53.099999999999994,6671798.818880928,1,0.0008699998902495042,0.12331604769022997,0,0.00033971796580977234,0,0,0,0
107,107,6620180.529460926,79.79004218019915,828326.5525343508,-959.634753811962,0.7387903934890689,7669.624967765235,53.099999999999994,6671798.807837068,1,0.0008699998902495042,0.12447456972680393,0,0.0003396732327804216,0,0,0,0
108,108,6619216.45220662,80.52877886207682,835995.6199042918,-968.5195391389273,0.7386828050141226,7668.508056580461,53.099999999999994,6671798.796794671,1,0.0008699998902495042,0.12563309176248283,0,0.0003396280959449787,0,0,0,0
109,109,6618243.490815957,81.26740745974726,843663.5652166891,-977.4030245381077,0.7385742250988251,7667.380852928785,53.099999999999994,6671798.785753746,1,0.0008699998902495042,0.1267916137972691,0,0.00033958255570251444,0,0,0,0
110,110,6617261.646594828,82.0059269818429,851330.3781798313,-986.2851980863387,0.7384646538889106,7666.243358323123,53.099999999999994,6671798.774714306,1,0.0008699998902495042,0.12795013583116277,0,0.000339536612455523,0,0,0,0
111,111,6616270.920861042,82.74433643714255,858996.0485035263,-995.1660478622158,0.7383540915314438,7665.095574290202,53.099999999999994,6671798.76367637,1,0.0008699998902495042,0.12910865786416625,0,0.00033949026660995895,0,0,0,0
112,112,6615271.314944333,83.48263483457274,866660.565899116,-1004.0455619461115,0.7382425381748199,7663.937502370561,53.099999999999994,6671798.752639942,1,0.0008699998902495042,0.13026717989628023,0,0.0003394435185752377,0,0,0,0
113,113,6614262.830186353,84.22082118320904,874323.9200794898,-1012.9237284201914,0.7381299939687641,7662.769144118544,53.099999999999994,6671798.741605045,1,0.0008699998902495042,0.13142570192750447,0,0.00033939636876421746,0,0,0,0
114,114,6613245.4679406695,84.95889449227747,881986.1007590982,-1021.8005353684296,0.7380164590643313,7661.590501102306,53.099999999999994,6671798.730571686,1,0.0008699998902495042,0.1325842239578412,0,0.00033934881759315854,0,0,0,0
115,115,6612219.229572764,85.69685377115569,889647.0976539669,-1030.6759708766251,0.7379019336139064,7660.401574903801,53.099999999999994,6671798.719539881,1,0.0008699998902495042,0.13374274598729063,0,0.0003393008654817876,0,0,0,0
116,116,6611184.116460034,86.43469802937449,897306.9004817101,-1039.5500230324178,0.7377864177712038,7659.202367118786,53.099999999999994,6671798.708509639,1,0.0008699998902495042,0.13490126801585478,0,0.0003392525128532154,0,0,0,0
117,117,6610140.129991787,87.172426276619,904965.4989615453,-1048.4226799253042,0.7376699116912666,7657.992879356821,53.099999999999994,6671798.697480978,1,0.0008699998902495042,0.13605979004353452,0,0.00033920376013397405,0,0,0,0
118,118,6609087.27156924,87.91003752273006,912622.8828143058,-1057.2939296466536,0.7375524155304675,7656.773113241258,53.099999999999994,6671798.686453906,1,0.0008699998902495042,0.13721831207033008,0,0.00033915460775403057,0,0,0,0
119,119,6608025.542605519,88.64753077770555,920279.0417624555,-1066.1637602897242,0.737433929446508,7655.54307040925,53.099999999999994,6671798.675428441,1,0.0008699998902495042,0.13837683409624324,0,0.0003391050561466999,0,0,0,0
120,120,6606954.944525654,89.3849050517017,927933.9655301024,-1075.032159949679,0.7373144535984181,7654.302752511736,53.099999999999994,6671798.664404591,1,0.0008699998902495042,0.13953535612127532,0,0.00033905510574874857,0,0,0,0
121,121,6605875.478766582,90.12215935503446,935587.6438430119,-1083.8991167236013,0.7371939881465562,7653.052161213453,53.099999999999994,6671798.653382372,1,0.0008699998902495042,0.14069387814542544,0,0.00033900475700026554,0,0,0,0
122,122,6604787.146777137,90.85929269818077,943240.0664286216,-1092.7646187105115,0.7370725332526091,7651.791298192922,53.099999999999994,6671798.642361799,1,0.0008699998902495042,0.14185240016869827,0,0.0003389540103447531,0,0,0,0
123,123,6603689.950018057,91.59630409177996,950891.2230160543,-1101.6286540113824,0.7369500890795917,7650.520165142454,53.099999999999994,6671798.631342883,1,0.0008699998902495042,0.14301092219109157,0,0.00033890286622911364,0,0,0,0
