,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_r_back
26,26,-1726003.1889280393,6441455.799111685,203655.13729451646,60.346663521962334,-228.0921979964954,7725.825955748214,53.099999999999994,6671799.708131044,0,0.007807390780380415,1.832473795491398,0,0.0003419580161583775,0,0.2587012783692692,0.2598807250634021,0.9970470943843589
27,27,-1725941.6839801439,6441223.384189067,211380.82484854525,62.66321851016556,-236.7375952476039,7725.54742410664,53.099999999999994,6671799.6970121125,0,0.00810709666977045,1.8324642519741476,0,0.0003420513487590151,0,0.25869205972662523,0.3089193351579842,0.9990097621944991
28,28,-1725877.8625190547,6440982.324027107,219106.22868638733,64.97968939154322,-245.38267474864088,7725.258523438273,53.099999999999994,6671799.685890149,0,0.00840679167827945,1.83245434903708,0,0.0003421442462412778,0,0.2586824938744056,0.24944531441644696,0.997342770229815
29,29,-1725811.724630433,6440732.618949355,226831.33843920863,67.29607305698991,-254.02742489641128,7724.959254130884,53.099999999999994,6671799.674765173,0,0.008706475403664747,1.8324440866963454,0,0.00034223670818155083,0,0.2586725808254503,0.2291420784624749,0.9970113441025457
30,30,-1725743.270403049,6440474.269290966,234556.14373856984,69.6123663975173,-262.6718340881622,7724.64961658616,53.099999999999994,6671799.663637198,0,0.009006147443698813,1.8324334649686818,0,0.00034232873416018727,0,0.25866232059306515,0.24852492651247093,0.999543430547043
31,31,-1725672.4999287825,6440207.275398698,242280.63421644023,71.92856630425834,-271.3158907215985,7724.329611219706,53.099999999999994,6671799.652506242,0,0.009305807396169806,1.8324224838714107,0,0.00034242032376151474,0,0.258651713191022,0.26338215382883834,0.9998890038148451
32,32,-1725599.4133026213,6439931.63763091,250004.7995052117,74.24466966847137,-279.95958319489836,7723.9992384610405,53.099999999999994,6671799.641372314,0,0.009605454858882105,1.8324111434224402,0,0.00034251147657386976,0,0.2586407586335587,0.22811720949583839,0.9985780983052642
33,33,-1725524.0106226625,6439647.356357562,257728.62923771256,76.56067338154438,-288.6028999067287,7723.658498753597,53.099999999999994,6671799.630235427,0,0.009905089429656854,1.8323994436402642,0,0.0003426021921895542,0,0.258629456935379,0.2607009216839369,0.9999235074076963
34,34,-1725446.2919901113,6439354.431960218,265452.11304722156,78.87657433499909,-297.2458292562609,7723.307392554725,53.099999999999994,6671799.619095599,0,0.010204710706332493,1.832387384543962,0,0.000342692470204905,0,0.2586178081116526,0.25076541545652314,0.9987243729500304
35,35,-1725366.2575092819,6439052.864832038,273175.2405674818,81.1923694204952,-305.8883596431864,7722.9459203356855,53.099999999999994,6671799.607952842,0,0.010504318286765308,1.8323749661531985,0,0.00034278231022025056,0,0.2586058121780151,0.20108641466244376,0.9974355738568478
36,36,-1725283.9072875958,6438742.655377786,280898.00143271446,83.50805552983451,-314.5304794677322,7722.574082581654,53.099999999999994,6671799.596807174,0,0.010803911768829964,1.8323621884882233,0,0.0003428717118399389,0,0.25859346915056797,0.24915325567156416,0.9994824866596315
37,37,-1725199.2414355834,6438423.804013823,288620.385277633,85.82362955496511,-323.17217713067646,7722.191879791717,53.099999999999994,6671799.585658605,0,0.01110349075042005,1.832349051569872,0,0.00034296067467233504,0,0.25858077904587856,0.299999436090511,0.9986053783671206
38,38,-1725112.2600668832,6438096.311168111,296342.3817374568,88.13908838798557,-331.8134410333639,7721.799312478874,53.099999999999994,6671799.57450715,0,0.011403054829448611,1.8323355554195653,0,0.0003430491983298346,0,0.2585677418809801,0.3207150701351151,0.9985505655065607
39,39,-1725022.963298241,6437760.177280209,304063.9804479252,90.45442892114906,-340.45425957772176,7721.396381170034,53.099999999999994,6671799.563352825,0,0.011702603603848696,1.8323217000593088,0,0.0003431372824288699,0,0.2585543576733715,0.2408747535711034,0.9993646432090508
40,40,-1724931.3512495102,6437415.402801274,311785.1710453116,92.76964804686759,-349.0946211662749,7720.983086406019,53.099999999999994,6671799.552195644,0,0.012002136671573896,1.8323074855116934,0,0.0003432249265898381,0,0.2585406264410175,0.2557490326417661,0.9996133178477719
41,41,-1724837.4240436521,6437061.9881940605,319505.943166437,95.08474265771612,-357.7345142021618,7720.559428741557,53.099999999999994,6671799.541035622,0,0.012301653630598874,1.8322929117998952,0,0.0003433121304373035,0,0.25852654820234877,0.20695257029635894,0.9965732088791641
42,42,-1724741.1818067355,6436699.933932919,327226.286448684,97.39970964643676,-366.3739270891497,7720.125408745287,53.099999999999994,6671799.5298727695,0,0.012601154078919923,1.832277978947674,0,0.0003433988935997571,0,0.25851212297626147,0.24245169289694898,0.9995483634185813
43,43,-1724642.6246679358,6436329.240503796,334946.19053001096,99.71454590594296,-375.0128482316504,7719.681026999756,53.099999999999994,6671799.518707105,0,0.012900637614555486,1.8322626869793766,0,0.0003434852157098194,0,0.2584973507821177,0.2411052285822486,0.998791858003516
44,44,-1724541.7527595356,6435949.908404235,342665.64504896576,102.02924832932361,-383.65126603473607,7719.226284101416,53.099999999999994,6671799.507538639,0,0.01320010383554671,1.8322470359199328,0,0.00034357109640411926,0,0.25848223163974515,0.29314562251210186,0.9990629088834649
45,45,-1724438.5662169247,6435561.938143371,350384.6396446995,104.3438138098473,-392.28916890415417,7718.761180660629,53.099999999999994,6671799.496367389,0,0.013499552339957975,1.8322310257948573,0,0.0003436565353233555,0,0.2584667655694371,0.2274834635592654,0.9977143310878798
46,46,-1724333.065178599,6435165.330241935,358103.1639569808,106.65823924096644,-400.92654524634366,7718.28571730166,53.099999999999994,6671799.485193373,0,0.01379898272587744,1.8322146566302495,0,0.000343741532112316,0,0.25845095259195255,0.24812758759412426,0.9994061388217056
47,47,-1724225.2497861614,6434760.085232251,365821.20762620936,108.97252151632141,-409.5633834684501,7717.79989466268,53.099999999999994,6671799.474016596,0,0.014098394591417587,1.8321979284527938,0,0.0003438260864198413,0,0.2584347927285162,0.26339621496870286,0.9998729964238198
48,48,-1724115.1201843205,6434346.203658235,373538.76029343007,111.28665752974479,-418.1996719783416,7717.303713395764,53.099999999999994,6671799.462837079,0,0.014397787534715744,1.8321808412897578,0,0.0003439101978988654,0,0.2584182860008182,0.296694303069529,0.9979957485555865
49,49,-1724002.6765208913,6433923.686075396,381255.81160034676,113.60064417526546,-426.83539918462395,7716.797174166889,53.099999999999994,6671799.451654835,0,0.014697161153934643,1.8321633951689942,0,0.00034399386620635655,0,0.2584014324310142,0.22577446872420662,0.9987562190678652
50,50,-1723887.9189467945,6433492.533050831,388972.35118933633,115.91447834711282,-435.4705534966566,7716.280277655935,53.099999999999994,6671799.44046988,0,0.014996515047262944,1.8321455901189394,0,0.0003440770910034012,0,0.2583842320417255,0.24383128830171458,0.9987166426171503
51,51,-1723770.8476160567,6433052.745163231,396688.3687034624,118.22815693972093,-444.1051233245678,7715.753024556682,53.099999999999994,6671799.429282225,0,0.015295848812915784,1.8321274261686145,0,0.0003441598719551933,0,0.2583666848560389,0.2399609341162171,0.998684122337343
52,52,-1723651.46268581,6432604.323002874,404403.85378648934,120.54167684773272,-452.73909707927055,7715.215415576813,53.099999999999994,6671799.418091889,0,0.015595162049135315,1.8321089033476239,0,0.0003442422087309922,0,0.2583487908975066,0.27629316887303423,0.9999153892570176
53,53,-1723529.7643162913,6432147.267171627,412118.7960828962,122.8550349660041,-461.372463172478,7714.667451437907,53.099999999999994,6671799.406898875,0,0.015894454354191245,1.8320900216861558,0,0.0003443241010041606,0,0.2583305501901463,0.2472621438004644,0.9994480392015332
54,54,-1723405.752670843,6431681.578282946,419833.18523789046,125.16822818960816,-470.00521001671876,7714.1091328754455,53.099999999999994,6671799.395703213,0,0.016193725326381365,1.8320707812149815,0,0.00034440554845216454,0,0.25831196275844087,0.26538886697983927,0.9998789174676843
55,55,-1723279.427915912,6431207.256961873,427547.01089742215,127.48125341383933,-478.63732602535293,7713.540460638803,53.099999999999994,6671799.384504909,0,0.016492974564032103,1.832051181965458,0,0.00034448655075655556,0,0.25829302862733877,0.19626223321580014,0.9965802823049068
56,56,-1723150.79022105,6430724.303845036,435260.2627081976,129.79410753421755,-487.26879961258726,7712.961435491253,53.099999999999994,6671799.373303978,0,0.01679220166549905,1.8320312239695233,0,0.0003445671076030748,0,0.2582737478222538,0.2677567169113929,0.9997054179921355
57,57,-1723019.8397589128,6430232.719580649,442972.9303176933,132.10678744649246,-495.8996191934908,7712.372058209964,53.099999999999994,6671799.362100431,0,0.017091406229167525,1.8320109072597,0,0.00034464721868146764,0,0.258254120369065,0.23174794221354333,0.9986121016412304
58,58,-1722886.576705261,6429732.504828512,450685.0033741698,134.41929004664752,-504.52977318401065,7711.772329586,53.099999999999994,6671799.350894295,0,0.017390587853453068,1.8319902318690946,0,0.0003447268836856645,0,0.2582341462941165,0.3040614441722023,0.9994976244322169
59,59,-1722751.0012389582,6429223.660260006,458396.47152668587,136.73161223090418,-513.1592500009871,7711.162250424314,53.099999999999994,6671799.339685571,0,0.017689746136802027,1.8319691978313946,0,0.0003448061023137354,0,0.2582138256242179,0.3097989868801051,0.9987556042745854
60,60,-1722613.1135419724,6428706.186558096,466107.324425112,139.04375089572608,-521.7880380621696,7710.541821543757,53.099999999999994,6671799.328474278,0,0.01798888067769207,1.8319478051808724,0,0.0003448848742678252,0,0.258193158386644,0.18794919251114184,0.9948289821539783
61,61,-1722472.9137993744,6428180.084417327,473817.5517201445,141.35570293782322,-530.4161257862321,7709.911043777067,53.099999999999994,6671799.317260433,0,0.018287991074632724,1.8319260539523823,0,0.0003449631992542283,0,0.25817214460913446,0.25467781443635656,0.999634675608544
62,62,-1722330.4021993387,6427645.354543828,481527.1430633195,143.6674652541561,-539.0435015927886,7709.269917970873,53.099999999999994,6671799.306044051,0,0.01858707692616593,1.831903944181362,0,0.0003450410769833991,0,0.2581507843198944,0.3078906789527722,0.9990893622133614
63,63,-1722185.5789331424,6427101.997655307,489236.0881070265,145.97903474193987,-547.6701539024087,7708.618444985695,53.099999999999994,6671799.294825144,0,0.018886137830866564,1.831881475903831,0,0.00034511850716990167,0,0.2581290775475938,0.26546419876140737,0.9999211108456106
64,64,-1722038.4441951653,6426550.014481049,496944.3765045226,148.29040829864857,-556.2960711366333,7707.956625695936,53.099999999999994,6671799.283603725,0,0.019185173387342998,1.8318586491563915,0,0.0003451954895324481,0,0.25810702432136773,0.31791210675640563,0.9971816000517879
65,65,-1721888.9981828895,6425989.405761918,504651.99790994613,150.60158282201914,-564.9212417179895,7707.28446098989,53.099999999999994,6671799.272379811,0,0.019484183194237597,1.8318354639762287,0,0.00034527202379394553,0,0.25808462467081644,0.2587039604037371,0.9995667856649729
66,66,-1721737.2410968996,6425420.172250356,512358.94197833084,152.91255521005573,-573.5456540700071,7706.601951769734,53.099999999999994,6671799.261153413,0,0.019783166850227313,1.8318119204011085,0,0.0003453481096813453,0,0.2580618786260047,0.24050233377774832,0.999199611604154
67,67,-1721583.1731408818,6424842.31471038,520065.19836561946,155.22332236103384,-582.1692966172337,7705.90909895153,53.099999999999994,6671799.249924554,0,0.020082123954024176,1.8317880184693807,0,0.0003454237469258304,0,0.2580387862174627,0.29100919552017707,0.9998569480377855
68,68,-1721426.7945216238,6424255.8339175815,527770.7567286778,157.53388117350445,-590.79215778525,7705.205903465222,53.099999999999994,6671799.238693242,0,0.020381054104375868,1.8317637582199757,0,0.00034549893526274195,0,0.2580153474761852,0.2757348398917275,0.9968987429378907
69,69,-1721268.1054490146,6423660.730659127,535475.6067253083,159.84422854629818,-599.4142260006854,7704.492366254637,53.099999999999994,6671799.227459492,0,0.020679956900066233,1.8317391396924054,0,0.0003455736744315268,0,0.25799156243363186,0.2778084159793579,0.9989621559559191
70,70,-1721107.1061360445,6423057.005733755,543179.7380142647,162.15436137852947,-608.0354896912341,7703.768488277482,53.099999999999994,6671799.21622332,0,0.02097883193991583,1.8317141629267648,0,0.00034564796417586863,0,0.25796743112172726,0.2827083317301904,0.999953655700048
71,71,-1720943.7967988045,6422444.659951777,550883.1402552648,164.4642765696007,-616.6559372856699,7703.034270505342,53.099999999999994,6671799.204984741,0,0.02127767882278248,1.831688827963729,0,0.00034572180424355056,0,0.25794295357286057,0.276990871256884,0.9998266774831843
72,72,-1720778.177656486,6421823.694135074,558585.8031090053,166.77397101920647,-625.275557213862,7702.28971392368,53.099999999999994,6671799.193743765,0,0.02157649714756178,1.8316631348445545,0,0.000345795194386586,0,0.25791812981988577,0.26347605424393766,0.9990127541688378
73,73,-1720610.24893138,6421194.109117095,566287.7162371753,169.08344162733758,-633.8943379067908,7701.534819531837,53.099999999999994,6671799.1825004155,0,0.021875286513187667,1.8316370836110802,0,0.0003458681343610751,0,0.2578929598961214,0.2656973812761104,0.9991833233242383
74,74,-1720440.0108488782,6420555.905742861,573988.8693024699,171.39268529428534,-642.512267796563,7700.769588343027,53.099999999999994,6671799.171254698,0,0.022174046518632938,1.8316106743057243,0,0.0003459406239273905,0,0.2578674438353507,0.2958670006202456,0.9984066753818671
75,75,-1720267.4636374714,6419909.084868959,581689.2519686045,173.7016989206457,-651.1293353164275,7699.994021384339,53.099999999999994,6671799.160006634,0,0.022472776762909798,1.8315839069714868,0,0.0003460126628499987,0,0.25784158167182153,0.2552207172819686,0.9996382880287191
76,76,-1720092.60752875,6419253.647363541,589388.8539003287,176.01047940732334,-659.7455289007904,7699.208119696735,53.099999999999994,6671799.148756233,0,0.022771476845070394,1.8315567816519487,0,0.0003460842508976256,0,0.2578153734402462,0.2559632691788148,0.9996537399732185
77,77,-1719915.442757403,6418589.594106324,597087.6647634398,178.31902365553594,-668.3608369852312,7698.411884335046,53.099999999999994,6671799.137503514,0,0.02307014636420736,1.83152929839127,0,0.00034615538784311896,0,0.25778881917580154,0.24401431948632984,0.9989957910824403
78,78,-1719735.969561218,6417916.925988591,604785.6742247968,180.62732856681822,-676.975248006518,7697.605316367974,53.099999999999994,6671799.126248493,0,0.023368784919454336,1.8315014572341934,0,0.0003462260734635295,0,0.25776191891412875,0.2599503074281197,0.9997453878282382
79,79,-1719554.188181081,6417235.643913186,612482.8719523347,182.93539104302616,-685.5887504026226,7696.788416878089,53.099999999999994,6671799.114991172,0,0.02366739210998653,1.8314732582260391,0,0.0003462963075401143,0,0.2577346726913336,0.23988385259468054,0.9990529392436283
80,80,-1719370.0988609763,6416545.748794515,620179.2476150774,185.2432079863412,-694.201332612737,7695.9611869618275,53.099999999999994,6671799.103731582,0,0.02396596753502125,1.8314447014127098,0,0.0003463660898582909,0,0.25770708054398583,0.2678914565035573,0.9998154511789028
81,81,-1719183.7018479852,6415847.2415585425,627874.7908831527,187.55077629927428,-702.8129830772879,7695.123627729491,53.099999999999994,6671799.092469731,0,0.024264510793818417,1.8314157868406862,0,0.0003464354202077185,0,0.2576791425091199,0.23130902877504397,0.9983618978404726
82,82,-1718994.9973922868,6415140.123142795,635569.4914278055,189.85809288467016,-711.4236902379528,7694.275740305245,53.099999999999994,6671799.081205632,0,0.02456302148568115,1.8313865145570292,0,0.00034650429838220856,0,0.2576508586242342,0.2662090573181854,0.9998082811619082
83,83,-1718803.9857471571,6414424.394496353,643263.3389214118,192.16515464571143,-720.0334425376753,7693.417525827116,53.099999999999994,6671799.069939294,0,0.024861499209956256,1.8313568846093804,0,0.00034657272417979265,0,0.2576222289272916,0.199144406621622,0.9956169737812728
84,84,-1718610.6671689688,6413700.056579858,650956.3230374923,194.47195848592273,-728.642228420681,7692.548985446993,53.099999999999994,6671799.058670747,0,0.025159943566034806,1.8313268970459586,0,0.0003466406974026615,0,0.2575932534567187,0.2741996841618338,0.9979298375983383
85,85,-1718415.041917191,6412967.110365503,658648.4334507269,196.7785013091749,-737.2500363324923,7691.670120330624,53.099999999999994,6671799.047399996,0,0.025458354153352635,1.8312965519155637,0,0.0003467082178573092,0,0.25756393225140656,0.24808781648273284,0.9992330003770336
86,86,-1718217.110254388,6412225.556837034,666339.6598369679,199.08478001968916,-745.8568547199444,7690.780931657613,53.099999999999994,6671799.036127057,0,0.025756730571390916,1.8312658492675733,0,0.00034677528535431083,0,0.2575342653507101,0.282993299021391,0.9985188023625061
87,87,-1718016.8724462208,6411475.396989754,674029.9918732543,201.3907915220412,-754.4626720312008,7689.881420621421,53.099999999999994,6671799.0248519415,0,0.02605507241967668,1.831234789151944,0,0.0003468418997085504,0,0.25750425279444833,0.25510558268723227,0.9993195266456741
88,88,-1717814.3287614451,6410716.631830514,681719.4192378253,203.6965327211654,-763.0674767157686,7688.971588429364,53.099999999999994,6671799.013574674,0,0.026353379297783346,1.8312033716192118,0,0.0003469080607390484,0,0.257473894622904,0.22258441769902085,0.9978614635461536
89,89,-1717609.4794719112,6409949.262377715,689407.9316101347,206.00200052235894,-771.6712572245143,7688.051436302609,53.099999999999994,6671799.002295258,0,0.026651650805331276,1.8311715967204896,0,0.0003469737682690835,0,0.25744319087682394,0.25638676446256725,0.9995697247301217
90,90,-1717402.3248525644,6409173.289661306,697095.5186708638,208.307191831286,-780.274002009679,7687.120965476175,53.099999999999994,6671798.991013716,0,0.026949886541988304,1.8311394645074706,0,0.0003470390221261258,0,0.25741214159741865,0.21463452680626174,0.9963132264533786
91,91,-1717192.865181444,6408388.714722785,704782.1701019366,210.61210355398183,-788.8756995248938,7686.180177198931,53.099999999999994,6671798.979730057,0,0.027248086107470267,1.831106975032424,0,0.00034710382214188124,0,0.2573807468263626,0.3231191538530526,0.9979029432065034
92,92,-1716981.100739683,6407595.538615194,712467.8755865322,212.91673259685703,-797.4763382251958,7685.229072733594,53.099999999999994,6671798.968444303,0,0.02754624910154155,1.831074128348198,0,0.00034716816815223104,0,0.2573490066057936,0.23611403774136797,0.9977944557371968
93,93,-1716767.031811508,6406793.76240312,720152.6248090997,215.2210758667016,-806.0759065670434,7684.2676533567255,53.099999999999994,6671798.957156462,0,0.027844375124015636,1.8310409245082178,0,0.00034723205999731137,0,0.25731692097831343,0.21770561146458323,0.9974524571815214
94,94,-1716550.658684238,6405983.387162694,727836.4074553717,217.5251302706891,-814.6743930083313,7683.2959203587325,53.099999999999994,6671798.945866552,0,0.028142463774755606,1.831007363566487,0,0.00034729549752146756,0,0.2572844899869874,0.27179316796545094,0.9993454504989225
95,95,-1716331.9816482859,6405164.413981585,735519.213212378,219.82889271638084,-823.2717860084067,7682.313875043864,53.099999999999994,6671798.9345745845,0,0.028440514653674715,1.8309734455775848,0,0.0003473584805732697,0,0.2572517136753443,0.25257224127139816,0.9980135301379497
96,96,-1716111.0009971554,6404336.843959004,743201.0317684596,222.13236011173,-831.8680740280844,7681.32151873021,53.099999999999994,6671798.92328058,0,0.028738527360736902,1.8309391705966698,0,0.0003474210090054944,0,0.2572185920873765,0.30518097252277804,0.9996405382626204
97,97,-1715887.717027443,6403500.678205701,750881.8528132826,224.43552936508584,-840.4632455296622,7680.318852749701,53.099999999999994,6671798.911984546,0,0.02903650149595735,1.8309045386794742,0,0.000347483082675162,0,0.2571851252675396,0.2342946534491159,0.9979523984926846
98,98,-1715662.1300388363,6402655.917843962,758561.6660378518,226.73839738519777,-849.0572889769368,7679.305878448104,53.099999999999994,6671798.900686506,0,0.029334436659403003,1.8308695498823107,0,0.00034754470144349013,0,0.25715131326075275,0.23199179154893035,0.9981045222480674
99,99,-1715434.240334114,6401802.56400761,766240.4611345248,229.0409610812195,-857.650192835219,7678.28259718502,53.099999999999994,6671798.889386468,0,0.029632332451193108,1.8308342042620653,0,0.0003476058651759728,0,0.2571171561123983,0.2952626354053515,0.9999494348940167
100,100,-1715204.0482191455,6400940.617841999,773918.2277970257,231.34321736271326,-866.241945571349,7677.249010333885,53.099999999999994,6671798.878084447,0,0.02993018847149976,1.8307985018762019,0,0.00034766657374227776,0,0.25708265386832196,0.28328707665409436,0.9999325146920912
101,101,-1714971.5540028901,6400070.080504018,781594.9557204589,233.6451631396539,-874.8325356537123,7676.205119281968,53.099999999999994,6671798.866780461,0,0.030228004320548424,1.8307624427827591,0,0.000347726827016346,0,0.2570478065748324,0.26274897279046144,0.9994737323594338
102,102,-1714736.7579973976,6399190.953162086,789270.6346013229,235.94679532243305,-883.421951552255,7675.1509254303655,53.099999999999994,6671798.855474527,0,0.0305257795986185,1.830726027040353,0,0.00034778662487626764,0,0.2570126142787015,0.22271848785371418,0.997690412017639
103,103,-1714499.6605178064,6398303.2369961515,796945.2541375245,238.24811082186324,-892.0101817384991,7674.086430194004,53.099999999999994,6671798.844166653,0,0.03082351390604382,1.8306892547081735,0,0.0003478459672044962,0,0.25697707702716427,0.24997465269236988,0.9990430311651252
104,104,-1714260.2618823445,6397406.933197689,804618.8040283921,240.54910654918208,-900.5972146855581,7673.011635001635,53.099999999999994,6671798.832856859,0,0.03112120684321321,1.8306521258459867,0,0.00034790485388758787,0,0.2569411948679187,0.2471921142991364,0.9988893448147861
