,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_r_back
0,0,1726788.5082026978,6444463.459478037,2721.652200374757,-1.5352619537198295,-2.8529516034490747,7729.427310279566,53.099999999999994,6671799.996114364,0,0.0001986255588190691,1.3089970005853977,0,0.0003394451911568885,0,0,0.2212467527268447,0.9991617215799294
1,1,1726785.8141161732,6444456.281732934,10451.075951954073,-3.852910492723029,-11.50253699754818,7729.418463840508,53.099999999999994,6671799.9850769425,0,0.0004984729143294809,1.3089974186319802,0,0.00033954967511345925,0,0,0.24946453723772027,0.9985097009866147
2,2,1726780.8023834368,6444440.454409191,18180.485669981343,-6.170553858534724,-20.152106946092886,7729.399243178619,53.099999999999994,6671799.974036129,0,0.0007983196010507891,1.3089981963120434,0,0.00033965373617331993,0,0,0.27157966400882183,0.9998878009149926
3,3,1726773.4730112173,6444415.97752806,25909.870980245483,-8.488188940475174,-28.80164983985875,7729.369648319714,53.099999999999994,6671799.96299194,0,0.0010981652165367812,1.308999333624317,0,0.00033975737381170516,0,0,0.27154611336535045,0.9991135731003298
4,4,1726763.826009354,6444382.8511224,33639.22150856819,-10.805812627875785,-37.45115406965775,7729.32967930353,53.099999999999994,6671799.951944391,0,0.001398009358342681,1.3090008305669463,0,0.0003398605875076247,0,0,0.24370014027376347,0.9996864380774553
5,5,1726751.8613907967,6444341.075236679,41368.52688081785,-13.12342181008328,-46.10060802635382,7729.279336183729,53.099999999999994,6671799.94089349,0,0.001697851624025689,1.3090026871374871,0,0.0003399633767439184,0,0,0.2748078180718984,0.9986884547698878
6,6,1726737.5791716059,6444290.649926974,49097.77672292348,-15.441013376463875,-54.750000100878495,7729.218619027898,53.099999999999994,6671799.929839251,0,0.0019976916111455224,1.309004903332911,0,0.00034006574100725785,0,0,0.25093283854491366,0.9999448932415635
7,7,1726720.9793709526,6444231.575260974,56826.960660888646,-17.758584216407456,-63.39931868424645,7729.147527917546,53.099999999999994,6671799.918781698,0,0.002297528917264955,1.3090074791496011,0,0.0003401676797880916,0,0,0.23429870314785273,0.9995988795176607
8,8,1726702.0620111187,6444163.851317972,64556.06832080538,-20.076131219331753,-72.04855216757109,7729.066062948104,53.099999999999994,6671799.907720833,0,0.0025973631399503583,1.3090104145833552,0,0.00034026919258075546,0,0,0.22935994158805592,0.9979955506092443
9,9,1726680.8271174964,6444087.478188874,72285.08932886813,-22.393651274686512,-80.69768894208013,7728.974224228932,53.099999999999994,6671799.896656677,0,0.0028971938767722405,1.3090137096293843,0,0.00034037027888337716,0,0,0.27814195004789377,0.9992065542009408
