,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_back
1369,1369,-74180.69004600562,-73272.19566466303,6670979.031989992,-5464.844072163752,-5464.880602571245,-120.80489410379307,50.5,6671785.133831153,0,0.7070180494769738,1.5819151084120777,0,0.0003688294953102862,0,0,0.7272488505090655,0.7273360543051836
1370,1370,-79645.48311130484,-78737.0258700418,6670853.7503047865,-5464.740835980947,-5464.778585724255,-129.75844828784992,50.5,6671785.121222753,0,0.7070046926641754,1.5827342519083891,0,0.00036883316577629666,0,0,0.7000530141282157,0.7001573523281839
1371,1371,-85110.1692730836,-84201.75039121073,6670719.515151456,-5464.630265146719,-5464.6692341751805,-138.7118283512478,50.5,6671785.108614223,0,0.7069903869243788,1.5835533873938203,0,0.0003688370931169379,0,0,0.7202420211291058,0.7203571320983874
1372,1372,-90574.7411967638,-89666.36189354026,6670576.32671013,-5464.5123598094,-5464.5525480707165,-147.66502227701227,50.5,6671785.096005554,0,0.7069751322767773,1.584372514318326,0,0.0003688412773007859,0,0,0.7191796739088677,0.7193102825529849
1373,1373,-96039.19154792065,-95130.85304255245,6670424.185172954,-5464.387120127165,-5464.428527567403,-156.61801804841855,50.5,6671785.083396741,0,0.7069589287418375,1.585191632131819,0,0.0003688457182943563,0,0,0.7403850831227617,0.7405268323123717
1374,1374,-101503.5129922924,-100595.21650393082,6670263.09074409,-5464.2545462680355,-5464.297172831623,-165.57080364900762,50.5,6671785.070787769,0,0.7069417763413002,1.5860107402841692,0,0.0003688504160619896,0,0,0.705664553035161,0.705831143306304
1375,1375,-106967.69819579026,-106059.44494353018,6670093.043639719,-5464.114638409874,-5464.158484039604,-174.5233670626023,50.5,6671785.058178637,0,0.7069236750981787,1.5868298382252024,0,0.00036885537056595777,0,0,0.668742279103787,0.6689358277663825
1376,1376,-112431.73982450826,-111523.53102738652,6669914.044088033,-5463.967396740388,-5464.012461377417,-183.4756962733235,50.5,6671785.045569322,0,0.706904625036761,1.587648925404696,0,0.00036886058176643954,0,0,0.6767744559405844,0.6769853930694266
1377,1377,-117895.63054473301,-116987.46742172682,6669726.092329245,-5463.812821457126,-5463.859105040975,-192.4277792656063,50.5,6671785.032959832,0,0.7068846261826075,1.588468001272375,0,0.0003688660496214616,0,0,0.6810257655047104,0.6812570813777378
1378,1378,-123359.3630229536,-122451.24679297887,6669529.18861558,-5463.650912767483,-5463.698415236036,-201.37960402421592,50.5,6671785.020350149,0,0.7068636785625528,1.5892870652779145,0,0.0003688717740869641,0,0,0.6897195937664772,0.6899696886398712
1379,1379,-128822.92992587147,-127914.86180778116,6669323.3332112795,-5463.481670888693,-5463.5303921782,-210.33115853426412,50.5,6671785.007740264,0,0.7068417822047047,1.5901061168709316,0,0.00036887775511677823,0,0,0.7023468813938052,0.7026146219367772
1380,1380,-134286.32392041018,-133378.30513299268,6669108.5263926,-5463.305096047835,-5463.3550360929075,-219.28243078122512,50.5,6671784.995130169,0,0.7068189371384442,1.5909251555009856,0,0.0003688839926626409,0,0,0.708127460630809,0.7084152323365202
1381,1381,-139749.5376737253,-138841.5694357028,6668884.76844781,-5463.1211884818285,-5463.172347215444,-228.2334087509518,50.5,6671784.98251986,0,0.7067951433944258,1.5917441806175747,0,0.00036889048667414887,0,0,0.7478438880221246,0.7481375481863969
1382,1382,-145212.56385321426,-144304.6473832411,6668652.059677195,-5462.929948437435,-5462.982325790934,-237.18408042969185,50.5,6671784.969909325,0,0.7067704010045773,1.592563191670134,0,0.0003688972370988327,0,0,0.7187678961647996,0.7190995612147819
1383,1383,-150675.39512652613,-149767.5316431872,6668410.400393052,-5462.731376171258,-5462.784972074345,-246.1344338041038,50.5,6671784.957298552,0,0.7067447100020996,1.593382188108032,0,0.00036890424388205976,0,0,0.7369065786050846,0.7372530933728476
1384,1384,-156138.02416157155,-155230.2148833806,6668159.790919692,-5462.525471949741,-5462.580286330487,-255.08445686127325,50.5,6671784.944687538,0,0.7067180704214668,1.594201169380569,0,0.0003689115069671146,0,0,0.6862913997236069,0.6866923018686641
1385,1385,-161600.44362653248,-160692.6897719305,6667900.231593439,-5462.312236049168,-5462.368268834009,-264.0341375887289,50.5,6671784.932076272,0,0.7066904822984262,1.5950201349369744,0,0.00036891902629518467,0,0,0.7307226302632389,0.7311254739676237
1386,1386,-167062.64618987212,-166154.94897722578,6667631.722762628,-5462.091668755665,-5462.148919869399,-272.98346397445886,50.5,6671784.91946474,0,0.7066619456699986,1.5958390842264027,0,0.0003689268018053509,0,0,0.7328092204533153,0.7332379653973268
1387,1387,-172524.62452034472,-171616.9851679446,6667354.264787608,-5461.863770365196,-5461.922239730988,-281.9324240069264,50.5,6671784.906852936,0,0.7066324605744772,1.5966580166979323,0,0.00036893483343454264,0,0,0.6933979075636006,0.693881353725136
1388,1388,-177986.37128700537,-177078.79101306444,6667067.858040736,-5461.628541183566,-5461.688228722945,-290.88100567508644,50.5,6671784.894240862,0,0.7066020270514285,1.5974769318005637,0,0.0003689431211176045,0,0,0.6885625511171175,0.6890809221415088
1389,1389,-183447.8791592199,-182540.35918187184,6666772.502906383,-5461.385981526419,-5461.446887159278,-299.82919696840156,50.5,6671784.881628495,0,0.7065706451416922,1.5982958289832137,0,0.00036895166478726496,0,0,0.7339143326443732,0.7344250592212237
1390,1390,-188909.14080667475,-188001.6823439723,6666468.199780928,-5461.136091719236,-5461.198215363835,-308.776985876858,50.5,6671784.869015831,0,0.7065383148873804,1.599114707694717,0,0.000368960464374181,0,0,0.7529834452647618,0.7535132011655968
1391,1391,-194370.1488993867,-193462.75316930003,6666154.9490727605,-5460.878872097338,-5460.942213670301,-317.72436039098204,50.5,6671784.856402861,0,0.7065050363318784,1.5999335673838204,0,0.0003689695198068098,0,0,0.6913052845481239,0.6919209886427515
1392,1392,-199830.8961077128,-198923.56432812792,6665832.75120228,-5460.614323005883,-5460.678882422199,-326.6713085018557,50.5,6671784.843789582,0,0.7064708095198442,1.600752407499181,0,0.00036897883101156485,0,0,0.6929727858176016,0.693621732714498
1393,1393,-205291.37510236015,-204384.10849107726,6665501.606601894,-5460.342444799867,-5460.4082219728925,-335.61781820113333,50.5,6671784.831175976,0,0.7064356344972085,1.6015712274893648,0,0.0003689883979127329,0,0,0.7096166785530641,0.7102807341022706
1394,1394,-210751.57855439582,-209844.37832912762,6665161.515716017,-5460.063237844121,-5460.130232685577,-344.5638774810573,50.5,6671784.818562039,0,0.7063995113111747,1.6023900268028428,0,0.00036899822043246573,0,0,0.722838448341106,0.7235296913886993
1395,1395,-216211.4991352566,-215304.36651362665,6664812.479001074,-5459.776702513316,-5459.844914933287,-353.50947433447453,50.5,6671784.805947765,0,0.7063624400102188,1.603208804887989,0,0.00036900829849084667,0,0,0.7043893863484133,0.705136713098596
1396,1396,-221671.12951675884,-220764.06571630004,6664454.496925493,-5459.4828391919555,-5459.552269098895,-362.4545967548523,50.5,6671784.793333141,0,0.7063244206440892,1.6040275611930779,0,0.00036901863200579897,0,0,0.684800954439447,0.6856074986911429
1397,1397,-227130.46237110833,-226223.4686092612,6664087.56996971,-5459.181648274379,-5459.252295575105,-371.3992327362944,50.5,6671784.780718156,0,0.7062854532638069,1.6048462951662805,0,0.00036902922089316817,0,0,0.7061892725721444,0.7070119429184958
1398,1398,-232589.49037091012,-231682.5678650212,6663711.698626168,-5458.873130164761,-5458.944994764458,-380.34337027355735,50.5,6671784.768102811,0,0.7062455379216651,1.6056650062556643,0,0.0003690400650666305,0,0,0.7001951437224487,0.701064967651328
1399,1399,-238048.2061891784,-237141.35615649854,6663326.883399312,-5458.557285277112,-5458.6303670793295,-389.28699736206653,50.5,6671784.755487083,0,0.7062046746712299,1.6064836939091893,0,0.0003690511644378044,0,0,0.6810106557355191,0.6819448931669501
1400,1400,-243506.6024993462,-242599.82615702902,6662933.124805595,-5458.234114035274,-5458.3084129419285,-398.2301019979322,50.5,6671784.74287098,0,0.706162863567339,1.6073023575747034,0,0.00036906251891617487,0,0,0.7362435089472004,0.7371459910490576
1401,1401,-248964.67197527533,-248057.97054037557,6662530.423373469,-5457.903616872923,-5457.979132784298,-407.1726721779656,50.5,6671784.730254479,0,0.7061201046661026,1.6081209966999441,0,0.0003690741284091219,0,0,0.6603530719590792,0.6614009270011888
1402,1402,-254422.40729126625,-253515.78198073807,6662118.779643392,-5457.5657942335665,-5457.642527048311,-416.11469589969505,50.5,6671784.717637581,0,0.7060763980249029,1.6089396107325327,0,0.0003690859928218443,0,0,0.7181295744553954,0.7191426226060547
1403,1403,-259879.8011220678,-258973.2531527632,6661698.1941678235,-5457.220646570546,-5457.2985961856775,-425.05616116138225,50.5,6671784.705020271,0,0.7060317437023941,1.6097581991199723,0,0.00036909811205750905,0,0,0.7352247875859181,0.7362548702630097
1404,1404,-265336.8461428871,-264430.3767315543,6661268.667511224,-5456.868174347033,-5456.947340657935,-433.99705596203813,50.5,6671784.692402543,0,0.7059861417585026,1.610576761309646,0,0.00036911048601712983,0,0,0.6879425694733543,0.6890921082935879
1405,1405,-270793.53502939927,-269887.14539268106,6660830.200250054,-5456.508378036031,-5456.588760936452,-442.93736830143916,50.5,6671784.679784387,0,0.7059395922544264,1.6113952967488134,0,0.00036912311459960315,0,0,0.6611441317219742,0.6623802160988069
1406,1406,-276249.8604577575,-275343.5518121896,6660382.792972774,-5456.141258120371,-5456.222857502429,-451.8770861801433,50.5,6671784.66716579,0,0.7058920952526354,1.6122138048846086,0,0.0003691359977016997,0,0,0.710168668854601,0.7113767885726727
1407,1407,-281705.8151046026,-280799.588666612,6659926.446279846,-5455.766815092717,-5455.849630846897,-460.81619759950615,50.5,6671784.654546756,0,0.7058436508168711,1.6130322851640386,0,0.00036914913521807083,0,0,0.7128248233565906,0.7140766789846376
1408,1408,-287161.391647073,-286255.2486329764,6659461.160783728,-5455.385049455558,-5455.469081470712,-469.7546905616972,50.5,6671784.641927261,0,0.7057942590121469,1.6138507370339763,0,0.00036916252704126976,0,0,0.6962846826451927,0.6976157962273167
1409,1409,-292616.58276281453,-291710.5243888166,6658986.937108874,-5454.995961721214,-5455.081209884562,-478.6925530697157,50.5,6671784.629307311,0,0.7057439199047473,1.614669159941165,0,0.00036917617306169744,0,0,0.7349256132381314,0.7362307255074325
1410,1410,-298071.3811299903,-297165.4086121822,6658503.775891738,-5454.5995524118325,-5454.68601660896,-487.6297731274069,50.5,6671784.616686886,0,0.7056926335622288,1.6154875533322095,0,0.00036919007316765383,0,0,0.681133034064766,0.6825957109016098
1411,1411,-303525.77942729037,-302619.893981648,6658011.677780768,-5454.195822059385,-5454.2835021742485,-496.56633873947817,50.5,6671784.604065983,0,0.7056404000534187,1.6163059166535763,0,0.0003692042272453294,0,0,0.7071905732262612,0.7086541910705114
1412,1412,-308979.77033394185,-308073.9731763243,6657510.643436406,-5453.784771205673,-5453.873667120594,-505.50223791151495,50.5,6671784.591444591,0,0.7055872194484158,1.6171242493515912,0,0.00036921863517879605,0,0,0.733840705663054,0.7352984750360507
1413,1413,-314433.34652971843,-313527.63887586613,6657000.673531089,-5453.3664004023185,-5453.456511997991,-514.4374586499971,50.5,6671784.578822706,0,0.7055330918185903,1.6179425508724359,0,0.00036923329684993803,0,0,0.6705480034626635,0.6721968887981867
1414,1414,-319886.50069495034,-318980.88376048376,6656481.768749247,-5452.9407102107725,-5453.032037366254,-523.3719889623147,50.5,6671784.566200308,0,0.7054780172365829,1.6187608206621453,0,0.0003692482121385927,0,0,0.7169824535709808,0.7185851042408484
1415,1415,-325339.22551053425,-324433.70051095204,6655953.929787303,-5452.5077012023075,-5452.600243795027,-532.3058168567844,50.5,6671784.553577401,0,0.7054219957763059,1.6195790581666054,0,0.0003692633809224455,0,0,0.6726246213501502,0.6743850923456701
1416,1416,-330791.51365794294,-329886.08180862037,6655417.15735367,-5452.067373958019,-5452.161131863774,-541.2389303426653,50.5,6671784.540953971,0,0.705365027512942,1.6203972628315508,0,0.0003692788030770491,0,0,0.6984456085476184,0.7002049859975972
1417,1417,-336243.35781923524,-335338.02033542254,6654871.4521687515,-5451.619729068825,-5451.714702161781,-550.1713174301752,50.5,6671784.528330006,0,0.7053071125229452,1.6212154341025615,0,0.0003692944784758531,0,0,0.7041873286561585,0.7059874935719769
1418,1418,-341694.7506770658,-340789.5087738866,6654316.81496494,-5451.164767135467,-5451.260955288158,-559.1029661305068,50.5,6671784.515705507,0,0.7052482508840394,1.6220335714250607,0,0.0003693104069901503,0,0,0.6914827878957587,0.693377836107308
1419,1419,-347145.68491469487,-346240.5398071445,6653753.246486616,-5450.702488768503,-5450.799891851833,-568.0338644558434,50.5,6671784.503080458,0,0.7051884426752196,1.6228516742443122,0,0.00036932658848914116,0,0,0.6694938591438989,0.6715014483518253
1420,1420,-352596.15321599826,-351691.10611894215,6653180.747490149,-5450.232894588315,-5450.331512471558,-576.9640004193752,50.5,6671784.490454845,0,0.7051276879767514,1.6236697420054171,0,0.0003693430228399109,0,0,0.7099830021914095,0.7119497119677098
1421,1421,-358046.14826547704,-357141.20039364905,6652599.318743893,-5449.7559852251015,-5449.8558177759005,-585.8933620353157,50.5,6671784.477828672,0,0.7050659868701702,1.6244877741533135,0,0.00036935970990733055,0,0,0.6623115629596595,0.6644693600049316
1422,1422,-363495.66274826735,-362590.8153162682,6652008.9610281885,-5449.27176131888,-5449.372808403247,-594.8219373189173,50.5,6671784.46520192,0,0.7050033394382821,1.6253057701327698,0,0.0003693766495542569,0,0,0.7308055738328385,0.7328308344068242
1423,1423,-368944.6893501503,-368039.94357244583,6651409.67513536,-5448.780223519485,-5448.882485001803,-603.7497142864876,50.5,6671784.452574587,0,0.7049397457651633,1.6261237293883861,0,0.00036939384164134405,0,0,0.6989451097732842,0.7011308997928927
1424,1424,-374393.2207575617,-373488.5778484814,6650801.461869715,-5448.281372486568,-5448.384848229589,-612.6766809554053,50.5,6671784.439946664,0,0.7048752059361596,1.6269416513645893,0,0.0003694112860271319,0,0,0.7084664309003996,0.7106833200752517
1425,1425,-379841.24965760193,-378936.71083133726,6650184.322047543,-5447.775208889596,-5447.879898754442,-621.6028253441369,50.5,6671784.427318141,0,0.7048097200378873,1.627759535505632,0,0.0003694289825680434,0,0,0.718018005336124,0.7202706556960053
1426,1426,-385288.7687380458,-384384.3352086484,6649558.256497114,-5447.2617334078495,-5447.367637254015,-630.528135472252,50.5,6671784.414689007,0,0.7047432881582321,1.6285773812555877,0,0.0003694469311183842,0,0,0.7054564794263329,0.7078184599781302
1427,1427,-390735.7706873523,-389831.44366873254,6648923.266058679,-5446.740946730424,-5446.848064415772,-639.4525993604395,50.5,6671784.402059253,0,0.7046759103863496,1.629395188058351,0,0.00036946513153029477,0,0,0.695434219332111,0.6978964459551359
1428,1428,-396182.2481946743,-395278.02890059963,6648279.351584466,-5446.212849556227,-5446.321180936992,-648.3762050305245,50.5,6671784.389428878,0,0.7046075868126644,1.630212955357632,0,0.0003694835836537721,0,0,0.7379180265033746,0.7402944664721056
1429,1429,-401628.1939498686,-400724.0835939619,6647626.513938683,-5445.677442593979,-5445.786987524767,-657.2989405054832,50.5,6671784.376797863,0,0.7045383175288715,1.6310306825969567,0,0.00036950228733674187,0,0,0.6942022224679759,0.6968086204761309
1430,1430,-407073.60064350563,-406169.60043924354,6646964.753997512,-5445.13472656221,-5445.245484895998,-666.2207938094598,50.5,6671784.364166205,0,0.7044681026279342,1.631848369219662,0,0.0003695212424249376,0,0,0.6873825204193397,0.6900821380987152
1431,1431,-412518.4609668792,-411614.57212759054,6646294.072649113,-5444.5847021892605,-5444.696673777396,-675.1417529677823,50.5,6671784.351533898,0,0.7043969422040858,1.632666014668894,0,0.0003695404487619959,0,0,0.6752723096170982,0.6780887124065071
1432,1432,-417962.7676120164,-417058.9913508805,6645614.470793617,-5444.027370213281,-5444.140554905484,-684.0618060069785,50.5,6671784.338900928,0,0.704324836352828,1.6334836183876058,0,0.00036955990618940915,0,0,0.732071092904851,0.7347400449217656
1433,1433,-423406.5132716873,-422502.8508017324,6644925.94934313,-5443.462731382228,-5443.577129026591,-692.9809409547922,50.5,6671784.326267288,0,0.704251785170932,1.634301179818554,0,0.0003695796145465173,0,0,0.6841535217412285,0.6870833066201082
1434,1434,-428849.690639415,-427946.1431735166,6644228.509221729,-5442.890786453868,-5443.006396896853,-701.8991458401993,50.5,6671784.313632971,0,0.7041777887564374,1.6351186984042974,0,0.00036959957367053444,0,0,0.709145816723129,0.7120528682320366
1435,1435,-434292.29240948503,-433388.8611603644,6643522.151365461,-5442.311536195769,-5442.428359282213,-710.8164086934236,50.5,6671784.300997968,0,0.7041028472086525,1.635936173587192,0,0.0003696197833965408,0,0,0.7064762402157712,0.7094687683849873
1436,1436,-439734.31127695565,-438830.9974571779,6642806.876722342,-5441.724981385308,-5441.843016958419,-719.7327175459532,50.5,6671784.288362266,0,0.7040269606281543,1.6367536048093911,0,0.0003696402435574797,0,0,0.6764969882226832,0.6796923646341821
1437,1437,-445175.73993766715,-444272.54475963995,6642082.686252358,-5441.131122809664,-5441.250370711024,-728.6480604305565,50.5,6671784.275725866,0,0.703950129116788,1.6375709915128416,0,0.00036966095398414917,0,0,0.7081061977899087,0.7112401504093329
1438,1438,-450616.5710882521,-449713.49576422374,6641349.5809274595,-5440.52996126582,-5440.650421335381,-737.5624253812979,50.5,6671784.263088749,0,0.7038723527776674,1.63838833313928,0,0.0003696819145052135,0,0,0.7247841205799922,0.7279048394463411
1439,1439,-456056.7974261449,-455153.84316820285,6640607.561731562,-5439.921497560559,-5440.043169636649,-746.4758004335545,50.5,6671784.250450912,0,0.703793631715174,1.6392056291302324,0,0.00036970312494717986,0,0,0.711837258102339,0.7151129140811147
1440,1440,-461496.4116495915,-460593.57966966083,6639856.629660546,-5439.305732510466,-5439.428616429785,-755.3881736240314,50.5,6671784.237812343,0,0.7037139660349575,1.6400228789270095,0,0.00036972458513445596,0,0,0.6945265705194166,0.6979632634514413
1441,1441,-466935.40645765956,-466032.6979675011,6639096.785722255,-5438.682666941927,-5438.806762539547,-764.2995329907785,50.5,6671784.22517304,0,0.7036333558439356,1.6408400819707063,0,0.00036974629488926536,0,0,0.7456200126222673,0.7488770207524224
1442,1442,-472373.7745502478,-471471.19076145685,6638328.030936493,-5438.052301691123,-5438.177608800492,-773.209866573206,50.5,6671784.212532992,0,0.7035518012502934,1.641657237702196,0,0.0003697682540316827,0,0,0.7057682795251925,0.7093121524199545
1443,1443,-477811.50862809626,-476909.05075210053,6637550.366335023,-5437.414637604034,-5437.541156056974,-782.1191624121008,50.5,6671784.199892187,0,0.7034693023634837,1.6424743455621325,0,0.00036979046237967724,0,0,0.6872943262564216,0.6910135890172805
1444,1444,-483248.6013927956,-482346.2706408539,6636763.792961569,-5436.769675536438,-5436.897405163143,-791.0274085496421,50.5,6671784.187250619,0,0.7033858592942265,1.6432914049909417,0,0.00036981291974907265,0,0,0.7008904069431148,0.704617049828087
1445,1445,-488685.0455467974,-487782.8431299979,6635968.311871809,-5436.117416353904,-5436.246356982945,-799.9345930294184,50.5,6671784.174608281,0,0.7033014721545094,1.644108415428824,0,0.0003698356259534993,0,0,0.7167392845451566,0.7204696117565861
1446,1446,-494120.8337934235,-493218.7609226822,6635163.92413338,-5435.4578609318005,-5435.588012390121,-808.8407038964422,50.5,6671784.161965157,0,0.7032161410575871,1.644925376315749,0,0.0003698585808044987,0,0,0.6745490795652107,0.678589919833849
1447,1447,-499555.9588368761,-498654.016722935,6634350.630825872,-5434.791010155283,-5434.922372268203,-817.7457291971671,50.5,6671784.149321251,0,0.7031298661179808,1.6457422870914535,0,0.00036988178411139996,0,0,0.6940544563066806,0.6980823966724079
1448,1448,-504990.41338224744,-504088.6032356732,6633528.433040826,-5434.116864919303,-5434.249437510516,-826.6496569795036,50.5,6671784.136676542,0,0.7030426474514789,1.6465591471954393,0,0.0003699052356814601,0,0,0.6949724363783628,0.6990821999787751
1449,1449,-510424.1901355297,-509522.5131667117,6632697.3318817355,-5433.4354261286,-5433.569209020176,-835.5524752928347,50.5,6671784.12403103,0,0.7029544851751365,1.6473759560669694,0,0.0003699289353197425,0,0,0.7033922629987498,0.7075372887878756
1450,1450,-515857.2818036245,-514955.7392227735,6631857.328464046,-5432.746694697702,-5432.881687710086,-844.4541721880328,50.5,6671784.111384705,0,0.7028653794072747,1.648192713145067,0,0.00036995288282913645,0,0,0.6967514252042503,0.701022896985887
1451,1451,-521289.681094353,-520388.2741114994,6631008.423915149,-5432.050671550927,-5432.1868745029415,-853.3547357174746,50.5,6671784.098737552,0,0.7027753302674815,1.649009417868512,0,0.0003699770780104453,0,0,0.6787937922412923,0.6832508061402266
1452,1452,-526721.3807164656,-525820.1105414578,6630150.619374382,-5431.34735762238,-5431.484770331221,-862.2541539350581,50.5,6671784.086089572,0,0.7026843378766109,1.649826069675837,0,0.0003700015206622864,0,0,0.7143360633051503,0.7186811779652535
1453,1453,-532152.3733796517,-531251.2412221543,6629283.915993031,-5430.636753855948,-5430.77537613719,-871.1524148962183,50.5,6671784.073440754,0,0.7025924023567824,1.6506426680053272,0,0.00037002621058110374,0,0,0.679823048222872,0.6844763158809322
1454,1454,-537582.6517945493,-536681.658864042,6628408.314934324,-5429.918861205306,-5430.058692872898,-880.0495066579431,50.5,6671784.060791083,0,0.7024995238313824,1.6514592122950165,0,0.00037005114756123334,0,0,0.7198328973028061,0.7243127321129317
1455,1455,-543012.2086727553,-542111.3561785306,6627523.817373429,-5429.19368063391,-5429.3347215001795,-888.9454172787896,50.5,6671784.048140559,0,0.7024057024250618,1.6522757019826846,0,0.0003700763313948176,0,0,0.7084666263216434,0.7131284891011326
1456,1456,-548441.0367268346,-547540.3258779966,6626630.42449746,-5428.461213114998,-5428.603462990648,-897.8401348188997,50.5,6671784.035489169,0,0.702310938263738,1.653092136505855,0,0.00037010176187185674,0,0,0.7250483642747112,0.7296868556918178
1457,1457,-553869.1286703304,-552968.5606757933,6625728.137505465,-5427.721459631587,-5427.864918325699,-906.7336473400168,50.5,6671784.022836906,0,0.702215231474593,1.6539085153017923,0,0.00037012743878018974,0,0,0.7499710228753033,0.7545131923045132
1458,1458,-559296.4772177738,-558396.0532862599,6624816.9576084325,-5426.9744211764755,-5427.119088496508,-915.6259429055009,50.5,6671784.010183759,0,0.7021185821860744,1.6547248378074983,0,0.00037015336190552315,0,0,0.7076922246662247,0.7126422182777449
1459,1459,-564723.0750846935,-563822.7964247318,6623896.886029284,-5426.220098752237,-5426.365974504027,-924.5170095803456,50.5,6671783.997529722,0,0.7020209905278947,1.6555411034597114,0,0.0003701795310313829,0,0,0.7259080927986042,0.7308191271528228
1460,1460,-570148.9149876259,-569248.7828075504,6622967.924002879,-5425.458493371224,-5425.605577358985,-933.4068354311935,50.5,6671783.984874784,0,0.7019224566310311,1.6563573116949024,0,0.0003702059459391273,0,0,0.6945680502368105,0.6998062093218254
1461,1461,-575573.9896441243,-574674.0051520724,6622030.0727760075,-5424.689606055561,-5424.837898081886,-942.2954085263523,50.5,6671783.972218943,0,0.7018229806277256,1.6571734619492726,0,0.0003702326064079815,0,0,0.660026696178433,0.6656025491886428
1462,1462,-580998.2917727693,-580098.4561766802,6621083.333607389,-5423.913437837148,-5424.062937703009,-951.1827169358108,50.5,6671783.959562184,0,0.7017225626514848,1.6579895536587514,0,0.00037025951221498284,0,0,0.7023919053811429,0.7077723424569681
1463,1463,-586421.8140931781,-585522.1286007911,6620127.707767674,-5423.129989757656,-5423.280697262404,-960.0687487312555,50.5,6671783.946904503,0,0.701621202837079,1.6588055862589919,0,0.0003702866631350154,0,0,0.6928514336387449,0.6984044730939616
1464,1464,-591844.5493260146,-590945.0151448676,6619163.19653944,-5422.339262868529,-5422.491177809892,-968.9534919860855,50.5,6671783.934245892,0,0.7015189013205432,1.659621559185371,0,0.0003703140589407927,0,0,0.7272119820077316,0.732592786466271
1465,1465,-597266.4901929989,-596367.1085304266,6618189.801217191,-5421.541258230976,-5421.694380405064,-977.8369347754294,50.5,6671783.921586337,0,0.7014156582391764,1.6604374718729837,0,0.00037034169940289985,0,0,0.7382650788626103,0.7436494252647576
1466,1466,-602687.6294169173,-601788.40148005,6617207.523107353,-5420.735976915979,-5420.8903061172805,-986.719065176161,50.5,6671783.908925832,0,0.7013114737315408,1.661253323756644,0,0.00037036958428970896,0,0,0.7192840178160059,0.724930537207546
1467,1467,-608107.959721632,-607208.8867173932,6616216.363528275,-5419.923420004284,-5420.078956025667,-995.5998712669156,50.5,6671783.8962643705,0,0.7012063479374624,1.6620691142708788,0,0.00037039771336746586,0,0,0.7238182980165748,0.7295283374670828
1468,1468,-613527.4738320905,-612628.5569671962,6615216.323810228,-5419.103588586401,-5419.260331219115,-1004.479341128105,50.5,6671783.88360194,0,0.701100280998031,1.662884842849927,0,0.0003704260864002199,0,0,0.7166923521287648,0.7225647952140847
1469,1469,-618946.1644743361,-618047.4049552925,6614207.405295401,-5418.276483762606,-5418.43443279628,-1013.357462841935,50.5,6671783.870938541,0,0.7009932730555989,1.6637005089277368,0,0.0003704547031498445,0,0,0.7350850292957913,0.7408502531778488
1470,1470,-624364.024375517,-623465.4234086192,6613189.609337899,-5417.442106642936,-5417.601261865579,-1022.2342244924203,50.5,6671783.85827416,0,0.7008853242537816,1.6645161119379628,0,0.000370483563376078,0,0,0.6869805624380163,0.6933212484631551
1471,1471,-629781.0462638965,-628882.605055227,6612162.937303742,-5416.600458347187,-5416.760819545191,-1031.1096141654007,50.5,6671783.845608787,0,0.7007764347374578,1.6653316513139635,0,0.00037051266683647024,0,0,0.707899303572655,0.7141589338499743
1472,1472,-635197.2228688624,-634298.942624289,6611127.390570865,-5415.751540004917,-5415.913106963055,-1039.9836199485574,50.5,6671783.832942411,0,0.7006666046527682,1.6661471264887986,0,0.000370542013286401,0,0,0.6748029232808752,0.6814633685950805
1473,1473,-640612.5469209371,-639714.4288461116,6610082.970529112,-5414.8953527554395,-5415.058125256865,-1048.8562299314285,50.5,6671783.820275033,0,0.7005558341471163,1.6669625368952252,0,0.0003705716024790625,0,0,0.7033670092125424,0.70989031801612
1474,1474,-646027.0111517871,-645129.0564521437,6609029.6785802385,-5414.0318977478255,-5414.195875574075,-1057.7274322054257,50.5,6671783.807606636,0,0.7004441233691678,1.6677778819656974,0,0.00037060143416550164,0,0,0.7091473822515859,0.7157257040215611
1475,1475,-651440.6082942329,-650542.8181749865,6607967.516137906,-5413.161176140899,-5413.326359071891,-1066.5972148638496,50.5,6671783.794937217,0,0.7003314724688503,1.668593161132362,0,0.00037063150809456497,0,0,0.7032914635323899,0.7100290335762155
1476,1476,-656853.3310822585,-655955.7067484033,6606896.484627685,-5412.283189103238,-5412.449576917274,-1075.465566001906,50.5,6671783.782266765,0,0.700217881597353,1.6694083738270558,0,0.00037066182401294,0,0,0.7037353105554109,0.7105891219361501
1477,1477,-662265.1722510217,-661367.7149073291,6605816.585487044,-5411.397937813173,-5411.5655302869345,-1084.3324737167216,50.5,6671783.769595276,0,0.700103350907127,1.670223519481304,0,0.0003706923816651461,0,0,0.6976853791666416,0.7047128929530087
1478,1478,-667676.1245368633,-666778.8353878806,6604727.820165359,-5410.505423458781,-5410.674220367337,-1093.1979261073604,50.5,6671783.756922731,0,0.6999878805518851,1.671038597526317,0,0.0003707231807934778,0,0,0.6895993001842633,0.6968106818480022
1479,1479,-673086.180677317,-672189.0609273659,6603630.190123904,-5409.60564723789,-5409.77564835469,-1102.0619112748398,50.5,6671783.7442491315,0,0.6998714706866005,1.6718536073929868,0,0.0003707542211381077,0,0,0.6835222649978654,0.6909153157903675
